epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1636989515055,2021-11-15T10:18:35.055,0.000,98917.031
1636989515191,2021-11-15T10:18:35.191,0.136,98917.219
1636989515326,2021-11-15T10:18:35.326,0.271,98914.531
1636989515462,2021-11-15T10:18:35.462,0.407,98916.078
1636989515597,2021-11-15T10:18:35.597,0.542,98914.531
1636989515733,2021-11-15T10:18:35.733,0.678,98915.875
1636989515869,2021-11-15T10:18:35.869,0.814,98917.422
1636989516004,2021-11-15T10:18:36.004,0.949,98918.758
1636989516140,2021-11-15T10:18:36.140,1.085,98918.547
1636989516276,2021-11-15T10:18:36.276,1.221,98924.875
1636989516411,2021-11-15T10:18:36.411,1.356,98921.648
1636989516547,2021-11-15T10:18:36.547,1.492,98918.000
1636989516684,2021-11-15T10:18:36.684,1.629,98918.547
1636989516818,2021-11-15T10:18:36.818,1.763,98916.078
1636989516955,2021-11-15T10:18:36.955,1.900,98918.758
1636989517089,2021-11-15T10:18:37.089,2.034,98917.219
1636989517226,2021-11-15T10:18:37.226,2.171,98924.328
1636989517362,2021-11-15T10:18:37.362,2.307,98918.000
1636989517497,2021-11-15T10:18:37.497,2.442,98918.758
1636989517633,2021-11-15T10:18:37.633,2.578,98919.891
1636989517769,2021-11-15T10:18:37.769,2.714,98922.781
1636989517904,2021-11-15T10:18:37.904,2.849,98918.969
1636989518040,2021-11-15T10:18:38.040,2.985,98921.648
1636989518176,2021-11-15T10:18:38.176,3.121,98920.680
1636989518311,2021-11-15T10:18:38.311,3.256,98917.422
1636989518447,2021-11-15T10:18:38.447,3.392,98926.219
1636989518582,2021-11-15T10:18:38.582,3.527,98918.969
1636989518718,2021-11-15T10:18:38.718,3.663,98922.195
1636989518855,2021-11-15T10:18:38.855,3.800,98922.781
1636989518989,2021-11-15T10:18:38.989,3.934,98914.734
1636989519126,2021-11-15T10:18:39.126,4.071,98927.563
1636989519262,2021-11-15T10:18:39.262,4.207,98917.422
1636989519397,2021-11-15T10:18:39.397,4.342,98921.438
1636989519533,2021-11-15T10:18:39.533,4.478,98922.781
1636989519668,2021-11-15T10:18:39.668,4.613,98918.758
1636989519804,2021-11-15T10:18:39.804,4.749,98924.328
1636989519940,2021-11-15T10:18:39.940,4.885,98922.195
1636989520075,2021-11-15T10:18:40.075,5.020,98914.734
1636989520211,2021-11-15T10:18:40.211,5.156,98915.500
1636989520347,2021-11-15T10:18:40.347,5.292,98922.984
1636989520482,2021-11-15T10:18:40.482,5.427,98918.969
1636989520618,2021-11-15T10:18:40.618,5.563,98921.648
1636989520753,2021-11-15T10:18:40.753,5.698,98923.539
1636989520889,2021-11-15T10:18:40.889,5.834,98921.438
1636989521025,2021-11-15T10:18:41.025,5.970,98918.172
1636989521160,2021-11-15T10:18:41.160,6.105,98922.406
1636989521296,2021-11-15T10:18:41.296,6.241,98925.086
1636989521433,2021-11-15T10:18:41.433,6.378,98918.969
1636989521567,2021-11-15T10:18:41.567,6.512,98918.172
1636989521704,2021-11-15T10:18:41.704,6.649,98914.945
1636989521840,2021-11-15T10:18:41.840,6.785,98917.625
1636989521975,2021-11-15T10:18:41.975,6.920,98921.648
1636989522111,2021-11-15T10:18:42.111,7.056,98913.609
1636989522246,2021-11-15T10:18:42.246,7.191,98915.156
1636989522382,2021-11-15T10:18:42.382,7.327,98915.703
1636989522518,2021-11-15T10:18:42.518,7.463,98921.063
1636989522653,2021-11-15T10:18:42.653,7.598,98917.625
1636989522789,2021-11-15T10:18:42.789,7.734,98918.383
1636989522925,2021-11-15T10:18:42.925,7.870,98919.727
1636989523060,2021-11-15T10:18:43.060,8.005,98917.836
1636989523196,2021-11-15T10:18:43.196,8.141,98915.703
1636989523333,2021-11-15T10:18:43.333,8.278,98915.156
1636989523467,2021-11-15T10:18:43.467,8.412,98919.172
1636989523604,2021-11-15T10:18:43.604,8.549,98920.516
1636989523738,2021-11-15T10:18:43.738,8.683,98914.359
1636989523875,2021-11-15T10:18:43.875,8.820,98917.625
1636989524011,2021-11-15T10:18:44.011,8.956,98917.836
1636989524147,2021-11-15T10:18:44.147,9.092,98919.352
