epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636731721819,2021-11-12T10:42:01.819,0.000,1.159,-3.049,-1.585
1636731721829,2021-11-12T10:42:01.829,0.010,0.976,-3.171,-2.134
1636731721839,2021-11-12T10:42:01.839,0.020,0.793,-2.500,-1.524
1636731721849,2021-11-12T10:42:01.849,0.030,0.488,-2.012,-1.463
1636731721859,2021-11-12T10:42:01.859,0.040,0.549,-1.829,-1.463
1636731721869,2021-11-12T10:42:01.869,0.050,0.671,-1.585,-1.585
1636731721879,2021-11-12T10:42:01.879,0.060,0.793,-1.220,-1.707
1636731721889,2021-11-12T10:42:01.889,0.070,1.098,-0.976,-1.768
1636731721899,2021-11-12T10:42:01.899,0.080,1.037,-0.854,-1.890
1636731721909,2021-11-12T10:42:01.909,0.090,1.037,-0.732,-2.012
1636731721919,2021-11-12T10:42:01.919,0.100,1.037,-0.549,-2.012
1636731721929,2021-11-12T10:42:01.929,0.110,1.341,-0.366,-1.829
1636731721939,2021-11-12T10:42:01.939,0.120,1.402,-0.183,-1.646
1636731721949,2021-11-12T10:42:01.949,0.130,1.585,0.122,-1.585
1636731721959,2021-11-12T10:42:01.959,0.140,1.707,0.305,-1.402
1636731721969,2021-11-12T10:42:01.969,0.150,1.280,0.488,-1.402
1636731721979,2021-11-12T10:42:01.979,0.160,1.159,0.732,-1.280
1636731721989,2021-11-12T10:42:01.989,0.170,1.585,0.915,-1.341
1636731721999,2021-11-12T10:42:01.999,0.180,1.037,1.098,-1.646
1636731722009,2021-11-12T10:42:02.009,0.190,0.610,1.037,-2.073
1636731722019,2021-11-12T10:42:02.019,0.200,0.854,1.341,-2.378
1636731722029,2021-11-12T10:42:02.029,0.210,1.280,1.646,-2.622
1636731722039,2021-11-12T10:42:02.039,0.220,1.341,1.768,-3.049
1636731722049,2021-11-12T10:42:02.049,0.230,1.463,1.890,-3.537
1636731722059,2021-11-12T10:42:02.059,0.240,1.524,1.951,-3.780
1636731722069,2021-11-12T10:42:02.069,0.250,1.341,2.073,-3.902
1636731722079,2021-11-12T10:42:02.079,0.260,1.280,2.134,-4.024
