epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1649696185089,2022-04-11T12:56:25.089,0.000,98122.742
1649696185225,2022-04-11T12:56:25.225,0.136,98121.797
1649696185361,2022-04-11T12:56:25.361,0.272,98121.563
1649696185496,2022-04-11T12:56:25.496,0.407,98122.156
1649696185632,2022-04-11T12:56:25.632,0.543,98120.625
1649696185769,2022-04-11T12:56:25.769,0.680,98126.367
1649696185903,2022-04-11T12:56:25.903,0.814,98118.531
1649696186040,2022-04-11T12:56:26.040,0.951,98123.688
1649696186174,2022-04-11T12:56:26.174,1.085,98122.344
1649696186311,2022-04-11T12:56:26.311,1.222,98115.461
1649696186447,2022-04-11T12:56:26.447,1.358,98121.563
1649696186582,2022-04-11T12:56:26.582,1.493,98116.211
1649696186718,2022-04-11T12:56:26.718,1.629,98123.102
1649696186854,2022-04-11T12:56:26.854,1.765,98118.336
1649696186989,2022-04-11T12:56:26.989,1.900,98119.672
1649696187125,2022-04-11T12:56:27.125,2.036,98116.438
1649696187261,2022-04-11T12:56:27.261,2.172,98113.531
1649696187396,2022-04-11T12:56:27.396,2.307,98118.500
1649696187532,2022-04-11T12:56:27.532,2.443,98116.992
1649696187668,2022-04-11T12:56:27.668,2.579,98116.797
1649696187803,2022-04-11T12:56:27.803,2.714,98117.750
1649696187939,2022-04-11T12:56:27.939,2.850,98112.195
1649696188074,2022-04-11T12:56:28.074,2.985,98113.727
1649696188210,2022-04-11T12:56:28.210,3.121,98116.992
1649696188347,2022-04-11T12:56:28.347,3.258,98112.195
1649696188481,2022-04-11T12:56:28.481,3.392,98110.102
1649696188618,2022-04-11T12:56:28.618,3.529,98116.406
1649696188754,2022-04-11T12:56:28.754,3.665,98113.727
1649696188889,2022-04-11T12:56:28.889,3.800,98111.438
1649696189025,2022-04-11T12:56:29.025,3.936,98112.195
1649696189161,2022-04-11T12:56:29.161,4.072,98111.047
1649696189296,2022-04-11T12:56:29.296,4.207,98117.750
1649696189432,2022-04-11T12:56:29.432,4.343,98114.484
1649696189568,2022-04-11T12:56:29.568,4.479,98111.047
1649696189703,2022-04-11T12:56:29.703,4.614,98113.141
1649696189839,2022-04-11T12:56:29.839,4.750,98115.070
1649696189974,2022-04-11T12:56:29.974,4.885,98115.070
1649696190110,2022-04-11T12:56:30.110,5.021,98116.406
1649696190247,2022-04-11T12:56:30.247,5.158,98110.469
1649696190381,2022-04-11T12:56:30.381,5.292,98111.047
1649696190518,2022-04-11T12:56:30.518,5.429,98113.727
1649696190654,2022-04-11T12:56:30.654,5.565,98111.047
1649696190789,2022-04-11T12:56:30.789,5.700,98113.141
1649696190925,2022-04-11T12:56:30.925,5.836,98111.805
1649696191061,2022-04-11T12:56:31.061,5.972,98118.500
1649696191196,2022-04-11T12:56:31.196,6.107,98116.016
1649696191332,2022-04-11T12:56:31.332,6.243,98111.805
1649696191467,2022-04-11T12:56:31.467,6.378,98114.313
1649696191603,2022-04-11T12:56:31.603,6.514,98109.125
1649696191739,2022-04-11T12:56:31.739,6.650,98113.922
1649696191874,2022-04-11T12:56:31.874,6.785,98112.391
1649696192010,2022-04-11T12:56:32.010,6.921,98116.016
1649696192146,2022-04-11T12:56:32.146,7.057,98115.820
1649696192281,2022-04-11T12:56:32.281,7.192,98115.820
1649696192417,2022-04-11T12:56:32.417,7.328,98112.000
1649696192552,2022-04-11T12:56:32.552,7.463,98115.266
1649696192688,2022-04-11T12:56:32.688,7.599,98113.141
1649696192825,2022-04-11T12:56:32.825,7.736,98114.484
1649696192959,2022-04-11T12:56:32.959,7.870,98117.359
1649696193096,2022-04-11T12:56:33.096,8.007,98114.672
1649696193232,2022-04-11T12:56:33.232,8.143,98113.141
1649696193367,2022-04-11T12:56:33.367,8.278,98118.688
1649696193503,2022-04-11T12:56:33.503,8.414,98113.336
1649696193638,2022-04-11T12:56:33.638,8.549,98116.211
1649696193774,2022-04-11T12:56:33.774,8.685,98118.891
1649696193910,2022-04-11T12:56:33.910,8.821,98117.938
1649696194045,2022-04-11T12:56:34.045,8.956,98120.234
1649696194181,2022-04-11T12:56:34.181,9.092,98114.672
1649696194317,2022-04-11T12:56:34.317,9.228,98114.672
1649696194452,2022-04-11T12:56:34.452,9.363,98111.250
1649696194588,2022-04-11T12:56:34.588,9.499,98115.422
1649696194725,2022-04-11T12:56:34.725,9.636,98114.094
1649696194859,2022-04-11T12:56:34.859,9.770,98113.531
1649696194996,2022-04-11T12:56:34.996,9.907,98115.656
1649696195132,2022-04-11T12:56:35.132,10.043,98110.070
1649696195267,2022-04-11T12:56:35.267,10.178,98118.109
1649696195403,2022-04-11T12:56:35.403,10.314,98118.109
1649696195538,2022-04-11T12:56:35.538,10.449,98112.977
1649696195674,2022-04-11T12:56:35.674,10.585,98111.414
1649696195810,2022-04-11T12:56:35.810,10.721,98112.195
1649696195945,2022-04-11T12:56:35.945,10.856,98114.875
1649696196081,2022-04-11T12:56:36.081,10.992,98111.414
1649696196217,2022-04-11T12:56:36.217,11.128,98112.977
1649696196352,2022-04-11T12:56:36.352,11.263,98117.359
1649696196488,2022-04-11T12:56:36.488,11.399,98110.859
1649696196623,2022-04-11T12:56:36.623,11.534,98116.766
1649696196759,2022-04-11T12:56:36.759,11.670,98115.094
1649696196895,2022-04-11T12:56:36.895,11.806,98115.094
1649696197030,2022-04-11T12:56:37.030,11.941,98116.211
1649696197166,2022-04-11T12:56:37.166,12.077,98115.656
1649696197303,2022-04-11T12:56:37.303,12.214,98115.656
1649696197437,2022-04-11T12:56:37.437,12.348,98113.172
1649696197574,2022-04-11T12:56:37.574,12.485,98118.336
1649696197708,2022-04-11T12:56:37.708,12.619,98114.313
1649696197845,2022-04-11T12:56:37.845,12.756,98119.117
1649696197981,2022-04-11T12:56:37.981,12.892,98120.234
1649696198117,2022-04-11T12:56:38.117,13.028,98113.758
1649696198252,2022-04-11T12:56:38.252,13.163,98111.078
1649696198388,2022-04-11T12:56:38.388,13.299,98112.422
1649696198523,2022-04-11T12:56:38.523,13.434,98115.094
1649696198659,2022-04-11T12:56:38.659,13.570,98110.297
1649696198795,2022-04-11T12:56:38.795,13.706,98118.336
1649696198930,2022-04-11T12:56:38.930,13.841,98115.852
1649696199066,2022-04-11T12:56:39.066,13.977,98121.797
1649696199203,2022-04-11T12:56:39.203,14.114,98121.797
1649696199337,2022-04-11T12:56:39.337,14.248,98123.133
1649696199474,2022-04-11T12:56:39.474,14.385,98121.016
1649696199610,2022-04-11T12:56:39.610,14.521,98129.992
1649696199745,2022-04-11T12:56:39.745,14.656,98121.797
1649696199881,2022-04-11T12:56:39.881,14.792,98117.188
1649696200016,2022-04-11T12:56:40.016,14.927,98118.531
1649696200152,2022-04-11T12:56:40.152,15.063,98123.133
1649696200288,2022-04-11T12:56:40.288,15.199,98121.953
1649696200423,2022-04-11T12:56:40.423,15.334,98116.602
1649696200559,2022-04-11T12:56:40.559,15.470,98121.797
1649696200695,2022-04-11T12:56:40.695,15.606,98112.195
1649696200830,2022-04-11T12:56:40.830,15.741,98121.406
1649696200966,2022-04-11T12:56:40.966,15.877,98117.188
1649696201103,2022-04-11T12:56:41.103,16.014,98119.281
1649696201237,2022-04-11T12:56:41.237,16.148,98125.219
1649696201374,2022-04-11T12:56:41.374,16.285,98127.313
1649696201508,2022-04-11T12:56:41.508,16.419,98121.953
1649696201645,2022-04-11T12:56:41.645,16.556,98126.766
1649696201781,2022-04-11T12:56:41.781,16.692,98116.047
1649696201915,2022-04-11T12:56:41.915,16.826,98115.266
1649696202052,2022-04-11T12:56:42.052,16.963,98124.641
1649696202188,2022-04-11T12:56:42.188,17.099,98124.641
1649696202323,2022-04-11T12:56:42.323,17.234,98120.625
1649696202459,2022-04-11T12:56:42.459,17.370,98121.406
1649696202595,2022-04-11T12:56:42.595,17.506,98117.188
1649696202730,2022-04-11T12:56:42.730,17.641,98118.727
1649696202866,2022-04-11T12:56:42.866,17.777,98117.383
1649696203002,2022-04-11T12:56:43.002,17.913,98117.938
1649696203137,2022-04-11T12:56:43.137,18.048,98112.586
1649696203273,2022-04-11T12:56:43.273,18.184,98113.758
1649696203408,2022-04-11T12:56:43.408,18.319,98115.266
1649696203544,2022-04-11T12:56:43.544,18.455,98118.727
1649696203681,2022-04-11T12:56:43.681,18.592,98115.266
1649696203815,2022-04-11T12:56:43.815,18.726,98111.242
1649696203952,2022-04-11T12:56:43.952,18.863,98115.461
1649696204088,2022-04-11T12:56:44.088,18.999,98117.938
1649696204223,2022-04-11T12:56:44.223,19.134,98120.063
