epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635776313403,2021-11-01T10:18:33.403,0.000,99360.086
1635776313538,2021-11-01T10:18:33.538,0.135,99359.727
1635776313674,2021-11-01T10:18:33.674,0.271,99358.383
1635776313809,2021-11-01T10:18:33.809,0.406,99358.969
1635776313945,2021-11-01T10:18:33.945,0.542,99363.203
1635776314081,2021-11-01T10:18:34.081,0.678,99359.938
1635776314216,2021-11-01T10:18:34.216,0.813,99358.602
1635776314352,2021-11-01T10:18:34.352,0.949,99358.969
1635776314489,2021-11-01T10:18:34.489,1.086,99361.859
1635776314623,2021-11-01T10:18:34.623,1.220,99359.938
1635776314760,2021-11-01T10:18:34.760,1.357,99359.180
1635776314896,2021-11-01T10:18:34.896,1.493,99358.383
1635776315031,2021-11-01T10:18:35.031,1.628,99360.516
1635776315167,2021-11-01T10:18:35.167,1.764,99361.063
1635776315303,2021-11-01T10:18:35.303,1.900,99363.961
1635776315438,2021-11-01T10:18:35.438,2.035,99363.383
1635776315574,2021-11-01T10:18:35.574,2.171,99357.258
1635776315710,2021-11-01T10:18:35.710,2.307,99359.727
1635776315845,2021-11-01T10:18:35.845,2.442,99358.383
1635776315981,2021-11-01T10:18:35.981,2.578,99359.938
1635776316118,2021-11-01T10:18:36.118,2.715,99358.383
1635776316252,2021-11-01T10:18:36.252,2.849,99363.961
1635776316389,2021-11-01T10:18:36.389,2.986,99359.938
1635776316523,2021-11-01T10:18:36.523,3.120,99358.383
1635776316660,2021-11-01T10:18:36.660,3.257,99359.180
1635776316796,2021-11-01T10:18:36.796,3.393,99366.859
1635776316931,2021-11-01T10:18:36.931,3.528,99367.766
1635776317067,2021-11-01T10:18:37.067,3.664,99365.086
1635776317203,2021-11-01T10:18:37.203,3.800,99361.063
1635776317338,2021-11-01T10:18:37.338,3.935,99355.922
1635776317474,2021-11-01T10:18:37.474,4.071,99363.961
1635776317610,2021-11-01T10:18:37.610,4.207,99357.258
1635776317745,2021-11-01T10:18:37.745,4.342,99358.969
1635776317881,2021-11-01T10:18:37.881,4.478,99358.602
1635776318016,2021-11-01T10:18:38.016,4.613,99363.383
1635776318152,2021-11-01T10:18:38.152,4.749,99358.023
1635776318289,2021-11-01T10:18:38.289,4.886,99355.703
1635776318423,2021-11-01T10:18:38.423,5.020,99357.047
1635776318560,2021-11-01T10:18:38.560,5.157,99361.859
1635776318694,2021-11-01T10:18:38.694,5.291,99361.859
1635776318831,2021-11-01T10:18:38.831,5.428,99362.625
1635776318967,2021-11-01T10:18:38.967,5.564,99361.281
1635776319102,2021-11-01T10:18:39.102,5.699,99362.047
1635776319238,2021-11-01T10:18:39.238,5.835,99359.359
1635776319374,2021-11-01T10:18:39.374,5.971,99359.938
1635776319509,2021-11-01T10:18:39.509,6.106,99354.578
1635776319645,2021-11-01T10:18:39.645,6.242,99355.156
1635776319781,2021-11-01T10:18:39.781,6.378,99360.703
1635776319916,2021-11-01T10:18:39.916,6.513,99360.703
1635776320052,2021-11-01T10:18:40.052,6.649,99362.836
1635776320187,2021-11-01T10:18:40.187,6.784,99355.922
1635776320323,2021-11-01T10:18:40.323,6.920,99358.234
1635776320459,2021-11-01T10:18:40.459,7.056,99354.578
1635776320594,2021-11-01T10:18:40.594,7.191,99355.922
1635776320730,2021-11-01T10:18:40.730,7.327,99358.602
1635776320867,2021-11-01T10:18:40.867,7.464,99360.156
1635776321001,2021-11-01T10:18:41.001,7.598,99355.344
1635776321138,2021-11-01T10:18:41.138,7.735,99355.922
1635776321272,2021-11-01T10:18:41.272,7.869,99361.281
1635776321409,2021-11-01T10:18:41.409,8.006,99353.242
1635776321545,2021-11-01T10:18:41.545,8.142,99361.500
1635776321680,2021-11-01T10:18:41.680,8.277,99357.258
1635776321816,2021-11-01T10:18:41.816,8.413,99362.836
1635776321952,2021-11-01T10:18:41.952,8.549,99357.477
1635776322087,2021-11-01T10:18:42.087,8.684,99363.961
1635776322223,2021-11-01T10:18:42.223,8.820,99359.359
1635776322359,2021-11-01T10:18:42.359,8.956,99354.797
1635776322494,2021-11-01T10:18:42.494,9.091,99362.047
1635776322630,2021-11-01T10:18:42.630,9.227,99363.383
1635776322767,2021-11-01T10:18:42.767,9.364,99364.938
1635776322901,2021-11-01T10:18:42.901,9.498,99356.906
1635776323038,2021-11-01T10:18:43.038,9.635,99356.141
1635776323172,2021-11-01T10:18:43.172,9.769,99358.602
1635776323309,2021-11-01T10:18:43.309,9.906,99361.500
1635776323445,2021-11-01T10:18:43.445,10.042,99355.563
1635776323581,2021-11-01T10:18:43.581,10.178,99358.813
1635776323716,2021-11-01T10:18:43.716,10.313,99360.156
1635776323852,2021-11-01T10:18:43.852,10.449,99360.156
1635776323987,2021-11-01T10:18:43.987,10.584,99356.906
1635776324123,2021-11-01T10:18:44.123,10.720,99363.594
1635776324259,2021-11-01T10:18:44.259,10.856,99362.836
1635776324394,2021-11-01T10:18:44.394,10.991,99359.359
1635776324530,2021-11-01T10:18:44.530,11.127,99359.578
1635776324665,2021-11-01T10:18:44.665,11.262,99356.328
1635776324801,2021-11-01T10:18:44.801,11.398,99360.156
1635776324937,2021-11-01T10:18:44.937,11.534,99359.578
1635776325072,2021-11-01T10:18:45.072,11.669,99360.156
1635776325208,2021-11-01T10:18:45.208,11.805,99357.477
1635776325345,2021-11-01T10:18:45.345,11.942,99360.344
1635776325479,2021-11-01T10:18:45.479,12.076,99363.594
1635776325616,2021-11-01T10:18:45.616,12.213,99368.375
1635776325750,2021-11-01T10:18:45.750,12.347,99371.422
1635776325887,2021-11-01T10:18:45.887,12.484,99372.969
1635776326023,2021-11-01T10:18:46.023,12.620,99370.297
1635776326159,2021-11-01T10:18:46.159,12.756,99360.922
1635776326294,2021-11-01T10:18:46.294,12.891,99359.000
1635776326430,2021-11-01T10:18:46.430,13.027,99361.680
1635776326565,2021-11-01T10:18:46.565,13.162,99360.344
1635776326701,2021-11-01T10:18:46.701,13.298,99360.922
1635776326837,2021-11-01T10:18:46.837,13.434,99358.234
1635776326972,2021-11-01T10:18:46.972,13.569,99357.664
1635776327108,2021-11-01T10:18:47.108,13.705,99360.344
1635776327245,2021-11-01T10:18:47.245,13.842,99358.453
1635776327379,2021-11-01T10:18:47.379,13.976,99359.797
1635776327516,2021-11-01T10:18:47.516,14.113,99362.477
1635776327650,2021-11-01T10:18:47.650,14.247,99354.984
1635776327787,2021-11-01T10:18:47.787,14.384,99357.875
1635776327923,2021-11-01T10:18:47.923,14.520,99353.094
1635776328058,2021-11-01T10:18:48.058,14.655,99357.109
1635776328194,2021-11-01T10:18:48.194,14.791,99360.563
1635776328330,2021-11-01T10:18:48.330,14.927,99359.797
1635776328465,2021-11-01T10:18:48.465,15.062,99359.219
1635776328601,2021-11-01T10:18:48.601,15.198,99361.891
1635776328737,2021-11-01T10:18:48.737,15.334,99356.328
