epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635519398942,2021-10-29T10:56:38.942,0.000,-0.929,0.349,0.060
1635519398952,2021-10-29T10:56:38.952,0.010,-0.937,0.350,0.059
1635519398962,2021-10-29T10:56:38.962,0.020,-0.936,0.347,0.063
1635519398972,2021-10-29T10:56:38.972,0.030,-0.934,0.347,0.063
1635519398982,2021-10-29T10:56:38.982,0.040,-0.938,0.347,0.062
1635519398992,2021-10-29T10:56:38.992,0.050,-0.942,0.347,0.060
1635519399002,2021-10-29T10:56:39.002,0.060,-0.942,0.351,0.063
1635519399012,2021-10-29T10:56:39.012,0.070,-0.948,0.351,0.060
1635519399022,2021-10-29T10:56:39.022,0.080,-0.953,0.352,0.062
1635519399032,2021-10-29T10:56:39.032,0.090,-0.951,0.354,0.061
1635519399042,2021-10-29T10:56:39.042,0.100,-0.950,0.354,0.060
1635519399052,2021-10-29T10:56:39.052,0.110,-0.946,0.356,0.060
1635519399062,2021-10-29T10:56:39.062,0.120,-0.942,0.355,0.059
1635519399072,2021-10-29T10:56:39.072,0.130,-0.937,0.355,0.059
1635519399082,2021-10-29T10:56:39.082,0.140,-0.937,0.357,0.057
1635519399092,2021-10-29T10:56:39.092,0.150,-0.940,0.357,0.057
1635519399102,2021-10-29T10:56:39.102,0.160,-0.938,0.355,0.056
1635519399112,2021-10-29T10:56:39.112,0.170,-0.942,0.356,0.054
1635519399122,2021-10-29T10:56:39.122,0.180,-0.951,0.357,0.054
1635519399132,2021-10-29T10:56:39.132,0.190,-0.953,0.355,0.053
1635519399142,2021-10-29T10:56:39.142,0.200,-0.951,0.356,0.052
1635519399152,2021-10-29T10:56:39.152,0.210,-0.945,0.354,0.051
1635519399162,2021-10-29T10:56:39.162,0.220,-0.942,0.356,0.051
1635519399172,2021-10-29T10:56:39.172,0.230,-0.941,0.359,0.051
1635519399182,2021-10-29T10:56:39.182,0.240,-0.941,0.359,0.052
1635519399192,2021-10-29T10:56:39.192,0.250,-0.938,0.356,0.053
1635519399202,2021-10-29T10:56:39.202,0.260,-0.943,0.358,0.053
1635519399212,2021-10-29T10:56:39.212,0.270,-0.949,0.359,0.052
1635519399222,2021-10-29T10:56:39.222,0.280,-0.944,0.362,0.051
1635519399232,2021-10-29T10:56:39.232,0.290,-0.937,0.365,0.050
1635519399242,2021-10-29T10:56:39.242,0.300,-0.938,0.366,0.047
1635519399252,2021-10-29T10:56:39.252,0.310,-0.937,0.366,0.047
