epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1636121101191,2021-11-05T10:05:01.191,0.0,2.463318632132411e-06,-1.196685511936021e-06,3.688500184134897e-06
1636121101241,2021-11-05T10:05:01.241,0.05,1.7877546592371506e-06,-6.548555655933446e-07,3.823179669740193e-06
1636121101291,2021-11-05T10:05:01.291,0.1,2.5544793405701983e-06,-2.0585054105173717e-06,3.745247944513253e-06
1636121101341,2021-11-05T10:05:01.341,0.15,3.790477377825015e-06,-5.450428674882718e-06,3.576380048055739e-06
1636121101391,2021-11-05T10:05:01.391,0.2,3.7610932639188174e-06,-7.505951596094869e-06,3.7353441333155722e-06
1636121101441,2021-11-05T10:05:01.441,0.25,2.5732486197688442e-06,-5.4316001187300116e-06,4.314563238252712e-06
1636121101491,2021-11-05T10:05:01.491,0.3,1.7707950447865767e-06,-1.738357791813802e-06,4.72093676360991e-06
1636121101541,2021-11-05T10:05:01.541,0.35,2.1813647334119547e-06,-8.345306019975637e-07,4.462718700891956e-06
1636121101591,2021-11-05T10:05:01.591,0.4,3.0582524290234477e-06,-2.7166277814694242e-06,3.983465713921824e-06
1636121101641,2021-11-05T10:05:01.641,0.45,3.2301534504680106e-06,-3.976698537511691e-06,4.0139246914822545e-06
1636121101691,2021-11-05T10:05:01.691,0.5,2.5689558154232046e-06,-3.1878839114969527e-06,4.482412617105008e-06
1636121101741,2021-11-05T10:05:01.741,0.55,1.952501955851434e-06,-2.1196339385711493e-06,4.829749106248038e-06
1636121101791,2021-11-05T10:05:01.791,0.6,2.0554479335114105e-06,-2.361744427166687e-06,4.9856637895380525e-06
1636121101841,2021-11-05T10:05:01.841,0.65,2.6532392661922902e-06,-3.132823001335941e-06,5.318404915606486e-06
1636121101891,2021-11-05T10:05:01.891,0.7,3.054057021991326e-06,-3.0712086395652844e-06,5.856374467091932e-06
1636121101941,2021-11-05T10:05:01.941,0.75,2.9776595755805148e-06,-2.482428068920903e-06,6.1095804797455905e-06
1636121101991,2021-11-05T10:05:01.991,0.8,2.9136858145668473e-06,-2.376041275025646e-06,5.725753043940008e-06
1636121102041,2021-11-05T10:05:02.041,0.85,3.394712416286668e-06,-2.6658223288643104e-06,4.978079099027902e-06
1636121102091,2021-11-05T10:05:02.091,0.9,3.991187668326189e-06,-2.878635736446481e-06,4.3842102008577115e-06
1636121102141,2021-11-05T10:05:02.141,0.95,3.6858202930656825e-06,-3.1806593888399157e-06,4.072053065203403e-06
1636121102191,2021-11-05T10:05:02.191,1.0,2.428358543703773e-06,-3.4943772471900963e-06,3.7582418886166724e-06
1636121102241,2021-11-05T10:05:02.241,1.05,1.5246491183539328e-06,-3.211433831714225e-06,3.2937945462929277e-06
1636121102291,2021-11-05T10:05:02.291,1.1,1.9580195486346148e-06,-2.380400795747695e-06,2.9889612890932543e-06
1636121102341,2021-11-05T10:05:02.341,1.15,2.992965773752457e-06,-1.7342252404693045e-06,3.0969871754966386e-06
1636121102391,2021-11-05T10:05:02.391,1.2,3.2849587579291334e-06,-1.570394447693014e-06,3.252953184840529e-06
1636121102441,2021-11-05T10:05:02.441,1.25,2.8466244729413185e-06,-1.5951454726260043e-06,3.029124850901137e-06
1636121102491,2021-11-05T10:05:02.491,1.3,2.7546433142540252e-06,-1.4720209789733346e-06,2.646760145071684e-06
1636121102541,2021-11-05T10:05:02.541,1.35,3.2435424062253483e-06,-1.0244700401380546e-06,2.5473140199518917e-06
1636121102591,2021-11-05T10:05:02.591,1.4,3.42806318199453e-06,-3.862967778766529e-07,2.8302045273232977e-06
1636121102641,2021-11-05T10:05:02.641,1.45,2.9580675060792215e-06,-6.275921388925725e-08,3.391677572623288e-06
1636121102691,2021-11-05T10:05:02.691,1.5,2.6953190725378397e-06,-3.8621992165509836e-07,3.97290454613018e-06
1636121102741,2021-11-05T10:05:02.741,1.55,3.2274239698048035e-06,-1.0475052737945236e-06,4.210427605292675e-06
1636121102791,2021-11-05T10:05:02.791,1.6,3.7547311239355684e-06,-1.514554460973114e-06,4.144836538182547e-06
1636121102841,2021-11-05T10:05:02.841,1.65,3.3432038321054225e-06,-1.593909023981459e-06,4.173692833940289e-06
1636121102891,2021-11-05T10:05:02.891,1.7,2.412318292023381e-06,-1.33137707829541e-06,4.300984785114962e-06
1636121102941,2021-11-05T10:05:02.941,1.75,2.0136578576981464e-06,-8.253105584460761e-07,4.212166736955379e-06
1636121102991,2021-11-05T10:05:02.991,1.8,2.38847693568642e-06,-4.1290882445112295e-07,4.070536647683283e-06
1636121103041,2021-11-05T10:05:03.041,1.85,3.0058130212699555e-06,-5.605309073123044e-07,4.346620180726533e-06
1636121103091,2021-11-05T10:05:03.091,1.9,3.4338072209266053e-06,-1.2053757433783458e-06,4.900192713037378e-06
1636121103141,2021-11-05T10:05:03.141,1.95,3.673626323060242e-06,-1.5907661672908727e-06,5.057458719013573e-06
1636121103191,2021-11-05T10:05:03.191,2.0,3.878456659171668e-06,-1.1856027149006502e-06,4.6360872648375546e-06
1636121103241,2021-11-05T10:05:03.241,2.05,3.979833394905414e-06,-4.813023867811484e-07,4.1992804304736525e-06
1636121103291,2021-11-05T10:05:03.291,2.1,3.7466887227681983e-06,-3.573106851269457e-07,4.1237127776460076e-06
1636121103341,2021-11-05T10:05:03.341,2.15,3.237855999630813e-06,-8.294167426907882e-07,4.005765512042357e-06
1636121103391,2021-11-05T10:05:03.391,2.2,2.8296120533871648e-06,-1.048800051887659e-06,3.4437436697556437e-06
1636121103441,2021-11-05T10:05:03.441,2.25,2.635581456489191e-06,-5.77729498679466e-07,2.9816238824572855e-06
1636121103491,2021-11-05T10:05:03.491,2.3,2.4170303304735537e-06,-6.052578978881671e-08,3.4291952390545814e-06
1636121103541,2021-11-05T10:05:03.541,2.35,2.2681153611297587e-06,-2.7836025092694857e-07,4.406135998220587e-06
1636121103591,2021-11-05T10:05:03.591,2.4,2.593853070174703e-06,-9.542451381632315e-07,4.679526505646307e-06
1636121103641,2021-11-05T10:05:03.641,2.45,3.112903626093815e-06,-1.1989726912718705e-06,3.9547334100671285e-06
1636121103691,2021-11-05T10:05:03.691,2.5,3.0046326672754526e-06,-9.206962106174205e-07,3.1261676685258735e-06
1636121103741,2021-11-05T10:05:03.741,2.55,2.409910267954622e-06,-7.598327642931125e-07,2.7489857257430606e-06
1636121103791,2021-11-05T10:05:03.791,2.6,2.2982625689568595e-06,-7.999767052828707e-07,2.4368005376509523e-06
