epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1627847301797,2021-08-01T15:48:21.797,0.0,3.2051208541618344e-08,-2.746461238334822e-07,-7.254296554947242e-07
1627847301847,2021-08-01T15:48:21.847,0.05,-2.486440442029754e-07,-4.30188617179032e-06,1.8027779539563416e-06
1627847301897,2021-08-01T15:48:21.897,0.1,-7.800331259249927e-07,-3.5686028894474797e-06,2.618225309855475e-06
1627847301947,2021-08-01T15:48:21.947,0.15,-1.3455951424975794e-06,1.088052280499429e-07,2.296191948946359e-06
1627847301997,2021-08-01T15:48:21.997,0.2,-1.4465090742910457e-06,2.7624575160493476e-06,2.1789031663974154e-06
1627847302047,2021-08-01T15:48:22.047,0.25,-8.507719250893735e-07,3.02124417418582e-06,2.2980405444673767e-06
1627847302097,2021-08-01T15:48:22.097,0.3,1.2208589376766539e-07,4.520575800018787e-07,2.0934008564711518e-06
1627847302147,2021-08-01T15:48:22.147,0.35,8.82840269948156e-07,-3.893078557241485e-06,1.6794061394962083e-06
1627847302197,2021-08-01T15:48:22.197,0.4,1.1025325873241896e-06,-5.725492582976033e-06,1.4664557876346874e-06
1627847302247,2021-08-01T15:48:22.247,0.45,8.849129453394847e-07,-2.582713447041052e-06,1.4895034041718354e-06
1627847302297,2021-08-01T15:48:22.297,0.5,5.625387332343938e-07,1.8766964579779884e-06,1.5097455686700213e-06
1627847302347,2021-08-01T15:48:22.347,0.55,3.9350171685831066e-07,3.193654621675963e-06,1.2832595043627238e-06
1627847302397,2021-08-01T15:48:22.397,0.6,3.233404305985415e-07,1.8875793286865197e-06,8.207320584642721e-07
1627847302447,2021-08-01T15:48:22.447,0.65,1.8026275156744296e-07,9.315455960447749e-07,5.549323919939107e-07
1627847302497,2021-08-01T15:48:22.497,0.7,7.255658772655972e-08,1.0833016991375018e-06,7.985689164770997e-07
1627847302547,2021-08-01T15:48:22.547,0.75,1.8421186985165715e-07,9.771003159710383e-07,1.1757549242324917e-06
1627847302597,2021-08-01T15:48:22.597,0.8,3.618345681640764e-07,-6.925341774032667e-09,1.2703477658712033e-06
1627847302647,2021-08-01T15:48:22.647,0.85,3.458490684093101e-07,-7.574738331385376e-07,1.3223909754841416e-06
1627847302697,2021-08-01T15:48:22.697,0.9,1.0251198325398671e-07,-2.7701679595022236e-07,1.5940311179185914e-06
1627847302747,2021-08-01T15:48:22.747,0.95,-3.0875298584314876e-07,7.910858071344661e-07,1.8946707853072613e-06
1627847302797,2021-08-01T15:48:22.797,1.0,-7.796345980003747e-07,1.2551294030131156e-06,2.1543308472334876e-06
1627847302847,2021-08-01T15:48:22.847,1.05,-1.0326148870001622e-06,9.4122493118453e-07,2.5634070564707827e-06
1627847302897,2021-08-01T15:48:22.897,1.1,-8.921117378813577e-07,3.689181144680321e-07,3.1624934408037662e-06
1627847302947,2021-08-01T15:48:22.947,1.15,-6.396449533240075e-07,-7.811347888707419e-08,3.897642065448467e-06
1627847302997,2021-08-01T15:48:22.997,1.2,-7.095763970306348e-07,-5.547962021752378e-08,4.616939268394869e-06
