epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627848913749,2021-08-01T16:15:13.749,0.0,-0.3283789705711368,0.8998586885722311,-0.8785547731523374
1627848913759,2021-08-01T16:15:13.759,0.01,-0.29488065260399776,1.3370184464977493,-1.2425329022155134
1627848913769,2021-08-01T16:15:13.769,0.02,-0.3858592722622402,1.306285435456922,-1.3067446500653472
1627848913779,2021-08-01T16:15:13.779,0.03,-0.4922183686545487,1.0420315315821318,-1.19658450497316
1627848913789,2021-08-01T16:15:13.789,0.04,-0.48219926168162314,0.9768808861918794,-1.1592220860215288
1627848913799,2021-08-01T16:15:13.799,0.05,-0.422892147103877,1.0870010556825918,-1.2110185479597366
1627848913809,2021-08-01T16:15:13.809,0.06,-0.43228538087126855,1.1292567513996883,-1.2812031872291543
1627848913819,2021-08-01T16:15:13.819,0.07,-0.4989371785736909,1.0731636448101318,-1.353377309250587
1627848913829,2021-08-01T16:15:13.829,0.08,-0.5405257745066465,1.0429791854290138,-1.3881860304770435
1627848913839,2021-08-01T16:15:13.839,0.09,-0.5134857090034143,1.0939021600030023,-1.360965014004352
1627848913849,2021-08-01T16:15:13.849,0.1,-0.43771369106918756,1.1677634635781653,-1.3456453147354361
1627848913859,2021-08-01T16:15:13.859,0.11,-0.38140816571563335,1.1870214493204492,-1.4062891487205667
1627848913869,2021-08-01T16:15:13.869,0.12,-0.39544502880802745,1.1582342487058277,-1.4901105792143032
1627848913879,2021-08-01T16:15:13.879,0.13,-0.4395110860012513,1.1497233856163185,-1.513677853912327
1627848913889,2021-08-01T16:15:13.889,0.14,-0.43222005190314516,1.1722984158736254,-1.4825080403495456
1627848913899,2021-08-01T16:15:13.899,0.15,-0.3691183793055229,1.1814600190039055,-1.4787853447467387
1627848913909,2021-08-01T16:15:13.909,0.16,-0.32282306822532547,1.1871155111163811,-1.5467559196873788
1627848913919,2021-08-01T16:15:13.919,0.17,-0.33687228703786914,1.231870180312987,-1.6248031520332118
1627848913929,2021-08-01T16:15:13.929,0.18,-0.37352103739971254,1.283852672767265,-1.6427846246508744
1627848913939,2021-08-01T16:15:13.939,0.19,-0.37243943666704765,1.2762648883433054,-1.642940642896707
1627848913949,2021-08-01T16:15:13.949,0.2,-0.3346639135711589,1.2199233015646869,-1.7001524211862662
1627848913959,2021-08-01T16:15:13.959,0.21,-0.3172052814987597,1.1796184865681714,-1.7799180621031798
1627848913969,2021-08-01T16:15:13.969,0.22,-0.34074420025317237,1.1779223734118367,-1.8023869112565793
1627848913979,2021-08-01T16:15:13.979,0.23,-0.3534022713627969,1.1887686465039076,-1.7841090682044594
1627848913989,2021-08-01T16:15:13.989,0.24,-0.3217691217807725,1.1926310553180148,-1.7961708253964281
1627848913999,2021-08-01T16:15:13.999,0.25,-0.2988442136733219,1.1934173816721168,-1.843875976564294
1627848914009,2021-08-01T16:15:14.009,0.26,-0.3301671702800513,1.1974867121975363,-1.8814826925696324
1627848914019,2021-08-01T16:15:14.019,0.27,-0.3562462321710048,1.2023741619128443,-1.8899253828817126
1627848914029,2021-08-01T16:15:14.029,0.28,-0.31158928495669086,1.2041812935568228,-1.8884815365619776
1627848914039,2021-08-01T16:15:14.039,0.29,-0.24908179227289612,1.2050957675255791,-1.913905952623554
1627848914049,2021-08-01T16:15:14.049,0.3,-0.24804153908017101,1.2094508761861187,-1.983851472738511
1627848914059,2021-08-01T16:15:14.059,0.31,-0.2790029348825246,1.2138335222932732,-2.05375432757266
1627848914069,2021-08-01T16:15:14.069,0.32,-0.27433618738474574,1.2104262783302169,-2.0671070460135694
1627848914079,2021-08-01T16:15:14.079,0.33,-0.2508930512885439,1.2059225853193551,-2.0488794704218396
1627848914089,2021-08-01T16:15:14.089,0.34,-0.2598389652801238,1.2178329970725943,-2.063017863870306
1627848914099,2021-08-01T16:15:14.099,0.35,-0.2876604118954956,1.2380265280517244,-2.1147022176873316
1627848914109,2021-08-01T16:15:14.109,0.36,-0.29095921620241927,1.2356546099484065,-2.1758205466127905
1627848914119,2021-08-01T16:15:14.119,0.37,-0.27120576026390025,1.2148867226655107,-2.233369593933304
1627848914129,2021-08-01T16:15:14.129,0.38,-0.2558575537707098,1.2104656539966734,-2.2651751920393903
