epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627848419934,2021-08-01T16:06:59.934,0.0,-0.006369517873249559,-0.000296638656050242,-0.01087545973494743
1627848419944,2021-08-01T16:06:59.944,0.01,-0.0026421122886917045,-0.008600069766468318,-0.010282935029897886
1627848419954,2021-08-01T16:06:59.954,0.02,-0.0020851058728080644,-0.010582540927835704,-0.010209931481841883
1627848419964,2021-08-01T16:06:59.964,0.03,-0.004506070766145564,-0.006683223494595604,-0.010113131808646578
1627848419974,2021-08-01T16:06:59.974,0.04,-0.007038504977310412,-0.0021534349041838715,-0.009708311648980823
1627848419984,2021-08-01T16:06:59.984,0.05,-0.007193383486063858,-0.0008836223724476573,-0.009399433214110365
1627848419994,2021-08-01T16:06:59.994,0.06,-0.004776718492949311,-0.002886350159420107,-0.009081707649893666
1627848420004,2021-08-01T16:07:00.004,0.07,-0.0015263677152078472,-0.006118403652609401,-0.008409574391219107
1627848420014,2021-08-01T16:07:00.014,0.08,0.0005311826921719949,-0.009078416299606804,-0.00752673695173956
1627848420024,2021-08-01T16:07:00.024,0.09,0.00010105420350054225,-0.011162462295338004,-0.0064828269025994515
1627848420034,2021-08-01T16:07:00.034,0.1,-0.0032511995285734417,-0.011318294074690073,-0.0055150618748035715
1627848420044,2021-08-01T16:07:00.044,0.11,-0.008509083452185727,-0.008617998093270633,-0.005647745945843444
1627848420054,2021-08-01T16:07:00.054,0.12,-0.012957329806593953,-0.004526128300730863,-0.006890432880449706
1627848420064,2021-08-01T16:07:00.064,0.13,-0.014250497865953669,-0.0021279583754424806,-0.0073529258113705035
1627848420074,2021-08-01T16:07:00.074,0.14,-0.012962487240428977,-0.002608578764460227,-0.006236586425477815
1627848420084,2021-08-01T16:07:00.084,0.15,-0.011931192311643708,-0.0044972302124174695,-0.005214750619045184
1627848420094,2021-08-01T16:07:00.094,0.16,-0.012970626129524154,-0.006066966785698668,-0.005188189087760838
1627848420104,2021-08-01T16:07:00.104,0.17,-0.014973108587019598,-0.0066257060108802345,-0.004880820997745107
1627848420114,2021-08-01T16:07:00.114,0.18,-0.015571967610476332,-0.006126896498703932,-0.003964950137495567
1627848420124,2021-08-01T16:07:00.124,0.19,-0.014324176320660296,-0.004953048456515523,-0.003932699218170611
1627848420134,2021-08-01T16:07:00.134,0.2,-0.013167505920433652,-0.0036577776140877217,-0.00475234023434106
1627848420144,2021-08-01T16:07:00.144,0.21,-0.013434589116213237,-0.0025838497392654857,-0.004501543383145318
1627848420154,2021-08-01T16:07:00.154,0.22,-0.014174573598824507,-0.0021695548345270015,-0.0030793949042474487
1627848420164,2021-08-01T16:07:00.164,0.23,-0.01426882169525489,-0.002902586852355243,-0.002414632118032839
1627848420174,2021-08-01T16:07:00.174,0.24,-0.014156153568315379,-0.0043001342315896664,-0.0028239500001080867
1627848420184,2021-08-01T16:07:00.184,0.25,-0.014392788786100376,-0.005207226540770046,-0.002858125832410802
1627848420194,2021-08-01T16:07:00.194,0.26,-0.014366811005400049,-0.005520107321029,-0.002425704155274789
1627848420204,2021-08-01T16:07:00.204,0.27,-0.013444415395544588,-0.0059721701231799165,-0.0029226538595727037
1627848420214,2021-08-01T16:07:00.214,0.28,-0.012234423101770543,-0.006452658918829353,-0.004594903410989453
1627848420224,2021-08-01T16:07:00.224,0.29,-0.012043789744346098,-0.0062895163758793695,-0.0057153906212016785
1627848420234,2021-08-01T16:07:00.234,0.3,-0.013330209405423876,-0.005440762931203498,-0.00453053165371252
1627848420244,2021-08-01T16:07:00.244,0.31,-0.014916493230152813,-0.004251635457554357,-0.0018271095037746118
1627848420254,2021-08-01T16:07:00.254,0.32,-0.015071390836388105,-0.003052412923754385,-0.0007321946296332073
1627848420264,2021-08-01T16:07:00.264,0.33,-0.0134665248893016,-0.0023545972676224268,-0.002470263958638504
1627848420274,2021-08-01T16:07:00.274,0.34,-0.011610242641967788,-0.00256827388432685,-0.00393792515911685
1627848420284,2021-08-01T16:07:00.284,0.35,-0.011146460086161174,-0.003303651065305997,-0.0022353437031464745
1627848420294,2021-08-01T16:07:00.294,0.36,-0.01211189372431596,-0.0032598538797747796,0.0007841448822872197
1627848420304,2021-08-01T16:07:00.304,0.37,-0.013124894442727795,-0.0015664259439260896,0.0019422470495258984
1627848420314,2021-08-01T16:07:00.314,0.38,-0.013097746209585991,0.0007486329945559344,0.0016997966940495253
1627848420324,2021-08-01T16:07:00.324,0.39,-0.012521679955018853,0.0021788825225870882,0.0021329300437034765
1627848420334,2021-08-01T16:07:00.334,0.4,-0.012787620980550045,0.003243987168662376,0.003303747383862422
1627848420344,2021-08-01T16:07:00.344,0.41,-0.014162857895220904,0.005273694667375677,0.004589647501214374
1627848420354,2021-08-01T16:07:00.354,0.42,-0.015312864591183126,0.0076467814672552,0.006282681281033353
1627848420364,2021-08-01T16:07:00.364,0.43,-0.015417405245170233,0.008802170201001703,0.008077432296081218
1627848420374,2021-08-01T16:07:00.374,0.44,-0.015405604396833368,0.00872411186317805,0.008898011836972093
1627848420384,2021-08-01T16:07:00.384,0.45,-0.016168958194215835,0.008333489596029125,0.008922879773354
1627848420394,2021-08-01T16:07:00.394,0.46,-0.01725860703046527,0.008017295618785537,0.009631615573388696
1627848420404,2021-08-01T16:07:00.404,0.47,-0.01816192571388917,0.008022498414480269,0.011760751201164566
1627848420414,2021-08-01T16:07:00.414,0.48,-0.018892220620353267,0.008472919540295457,0.014451965649762486
1627848420424,2021-08-01T16:07:00.424,0.49,-0.01910580791180716,0.00885442317129951,0.016261310357116882
1627848420434,2021-08-01T16:07:00.434,0.5,-0.018677623620243743,0.009154937208500458,0.01648057433698261
1627848420444,2021-08-01T16:07:00.444,0.51,-0.01848130078822408,0.0102408229562527,0.01578780299284663
1627848420454,2021-08-01T16:07:00.454,0.52,-0.018734581528209445,0.01194437474819826,0.01573887165270821
1627848420464,2021-08-01T16:07:00.464,0.53,-0.018004144713402948,0.013142619598225002,0.017119035888439597
1627848420474,2021-08-01T16:07:00.474,0.54,-0.015532568408260491,0.014003826311940288,0.018987093754755987
1627848420484,2021-08-01T16:07:00.484,0.55,-0.012942973214174012,0.015456067375638458,0.020081513777757076
1627848420494,2021-08-01T16:07:00.494,0.56,-0.012198449313757267,0.017222526255361626,0.02052732519737659
1627848420504,2021-08-01T16:07:00.504,0.57,-0.01307486497338369,0.01866225262715569,0.02113225842051012
1627848420514,2021-08-01T16:07:00.514,0.58,-0.013662390053012143,0.019935913893984716,0.021917036219373846
1627848420524,2021-08-01T16:07:00.524,0.59,-0.012886569819399164,0.02108256106453413,0.02240055303850742
1627848420534,2021-08-01T16:07:00.534,0.6,-0.011805411957126904,0.021917325186935573,0.022541287322768066
1627848420544,2021-08-01T16:07:00.544,0.61,-0.011687881682654899,0.02283057880301867,0.02279931441621439
1627848420554,2021-08-01T16:07:00.554,0.62,-0.011397898438867904,0.023814720988506646,0.02381928781304956
1627848420564,2021-08-01T16:07:00.564,0.63,-0.008778022649861994,0.023704341769252214,0.02603346530698004
1627848420574,2021-08-01T16:07:00.574,0.64,-0.004099370398410481,0.021911145984944126,0.029084326832075402
1627848420584,2021-08-01T16:07:00.584,0.65,0.000739150823541062,0.01976785325860394,0.031817778073805245
1627848420594,2021-08-01T16:07:00.594,0.66,0.005508183457741498,0.019274130733151235,0.033251326883565684
1627848420604,2021-08-01T16:07:00.604,0.67,0.010803532751458607,0.021202603724013853,0.03353101129005791
1627848420614,2021-08-01T16:07:00.614,0.68,0.015263633135849297,0.024620396747966962,0.033674323875445195
1627848420624,2021-08-01T16:07:00.624,0.69,0.01748061677860501,0.027824078086948877,0.03430522994864783
1627848420634,2021-08-01T16:07:00.634,0.7,0.019578970918894406,0.029416572147479808,0.035063655696055886
1627848420644,2021-08-01T16:07:00.644,0.71,0.024775007487990813,0.028838608520018398,0.035627291920535695
1627848420654,2021-08-01T16:07:00.654,0.72,0.03207617076533065,0.02708626964125341,0.03670966284174572
1627848420664,2021-08-01T16:07:00.664,0.73,0.037683167189769315,0.026572105796531905,0.03921116229674208
