epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1627848913739,2021-08-01T16:15:13.739,0.0,-2.5134933373376775e-07,-5.848294276523133e-06,7.99423495281927e-06
1627848913789,2021-08-01T16:15:13.789,0.05,-1.2688048595249948e-06,-4.774747361297229e-06,9.233850312871189e-06
1627848913839,2021-08-01T16:15:13.839,0.1,-1.8834553412793739e-06,-4.090675500054308e-06,9.434997673123228e-06
1627848913889,2021-08-01T16:15:13.889,0.15,-2.169422242348587e-06,-2.848553221726333e-06,9.286262945658544e-06
1627848913939,2021-08-01T16:15:13.939,0.2,-2.217707976743229e-06,-1.107018034930958e-06,9.737151238531161e-06
1627848913989,2021-08-01T16:15:13.989,0.25,-1.884630518584039e-06,1.2028623857735543e-07,1.0349801977747932e-05
1627848914039,2021-08-01T16:15:14.039,0.3,-1.307470966735459e-06,7.657092989458327e-07,1.0511649207472254e-05
1627848914089,2021-08-01T16:15:14.089,0.35,-8.702846219679195e-07,3.2833209789972153e-07,1.0782954886285185e-05
1627848914139,2021-08-01T16:15:14.139,0.4,-5.633340875119221e-07,-1.8710477498761326e-06,1.1720310097759282e-05
1627848914189,2021-08-01T16:15:14.189,0.45,-1.4933774920140223e-07,-3.540356593075263e-06,1.2682334823866032e-05
1627848914239,2021-08-01T16:15:14.239,0.5,2.0542993980268571e-07,-1.864254016911484e-06,1.2941722092774118e-05
1627848914289,2021-08-01T16:15:14.289,0.55,1.3263281276404354e-07,1.4219843377682832e-06,1.2876474681464088e-05
1627848914339,2021-08-01T16:15:14.339,0.6,-3.431855448433565e-07,2.6518529794658175e-06,1.3163199529372729e-05
1627848914389,2021-08-01T16:15:14.389,0.65,-7.829057146765618e-07,1.64736494998032e-06,1.3735848514677232e-05
1627848914439,2021-08-01T16:15:14.439,0.7,-7.64399558040086e-07,5.652945282338933e-07,1.4196690392423387e-05
1627848914489,2021-08-01T16:15:14.489,0.75,-3.7135708380319425e-07,2.781182774809971e-07,1.4474873043810269e-05
1627848914539,2021-08-01T16:15:14.539,0.8,-2.610691845857028e-07,3.614578536290935e-07,1.4711363082702235e-05
1627848914589,2021-08-01T16:15:14.589,0.85,-7.920947467095743e-07,3.50501972008161e-07,1.5075521326033812e-05
1627848914639,2021-08-01T16:15:14.639,0.9,-1.215907244614893e-06,-8.91873797122734e-08,1.5720470708823612e-05
1627848914689,2021-08-01T16:15:14.689,0.95,-6.148198322889112e-07,-9.014366901771782e-07,1.6496147580288213e-05
1627848914739,2021-08-01T16:15:14.739,1.0,5.628482206638034e-07,-1.4362148460803675e-06,1.69232193625873e-05
1627848914789,2021-08-01T16:15:14.789,1.05,1.0583277242465153e-06,-1.2599410370745818e-06,1.679288205195199e-05
1627848914839,2021-08-01T16:15:14.839,1.1,6.938048457034296e-07,-9.474526972812063e-07,1.655563134042445e-05
1627848914889,2021-08-01T16:15:14.889,1.15,5.081097381850121e-07,-1.4613194088949934e-06,1.68216670352261e-05
1627848914939,2021-08-01T16:15:14.939,1.2,1.0674064359671203e-06,-2.687984339164651e-06,1.7605324972416048e-05
1627848914989,2021-08-01T16:15:14.989,1.25,1.7810470363454036e-06,-3.342016170923318e-06,1.8342917157636975e-05
1627848915039,2021-08-01T16:15:15.039,1.3,2.069191800285416e-06,-2.9495909560780523e-06,1.8635598088154455e-05
1627848915089,2021-08-01T16:15:15.089,1.35,2.1055394913480914e-06,-2.7875833316248088e-06,1.8695150977379825e-05
1627848915139,2021-08-01T16:15:15.139,1.4,2.1159903848879315e-06,-3.708319377198142e-06,1.898598862610116e-05
1627848915189,2021-08-01T16:15:15.189,1.45,2.0370660953436064e-06,-4.591791869647334e-06,1.96277090152545e-05
1627848915239,2021-08-01T16:15:15.239,1.5,1.976215794632735e-06,-4.33542401395038e-06,2.0305064702934392e-05
1627848915289,2021-08-01T16:15:15.289,1.55,2.0443314845820056e-06,-3.666290916171499e-06,2.07604432518213e-05
1627848915339,2021-08-01T16:15:15.339,1.6,2.0677104257565145e-06,-3.7404034518471686e-06,2.114647536139437e-05
1627848915389,2021-08-01T16:15:15.389,1.65,2.1209358468437538e-06,-4.537634937072488e-06,2.1650838207636673e-05
1627848915439,2021-08-01T16:15:15.439,1.7,2.5483092298477683e-06,-5.5017515135145625e-06,2.2079980526508078e-05
1627848915489,2021-08-01T16:15:15.489,1.75,3.161635831360232e-06,-6.3758456504848495e-06,2.2272157716435275e-05
1627848915539,2021-08-01T16:15:15.539,1.8,3.3710135312219278e-06,-6.918479012503476e-06,2.2541917678467822e-05
1627848915589,2021-08-01T16:15:15.589,1.85,3.1193411205959385e-06,-6.919762699843174e-06,2.317937808970118e-05
1627848915639,2021-08-01T16:15:15.639,1.9,2.977216365847034e-06,-6.678519745412478e-06,2.3956371483381402e-05
1627848915689,2021-08-01T16:15:15.689,1.95,3.4770423539277443e-06,-6.737526769212724e-06,2.459675208923153e-05
1627848915739,2021-08-01T16:15:15.739,2.0,4.560595939013551e-06,-7.300330497682826e-06,2.5231915982664748e-05
1627848915789,2021-08-01T16:15:15.789,2.05,5.428594677901344e-06,-8.191801693683813e-06,2.5967515941733676e-05
