epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635529827102,2021-10-29T13:50:27.102,0.000,96498.328
1635529827237,2021-10-29T13:50:27.237,0.135,96502.492
1635529827373,2021-10-29T13:50:27.373,0.271,96498.469
1635529827509,2021-10-29T13:50:27.509,0.407,96500.578
1635529827645,2021-10-29T13:50:27.645,0.543,96500.578
1635529827780,2021-10-29T13:50:27.780,0.678,96499.977
1635529827916,2021-10-29T13:50:27.916,0.814,96499.375
1635529828051,2021-10-29T13:50:28.051,0.949,96501.922
1635529828187,2021-10-29T13:50:28.187,1.085,96501.320
1635529828323,2021-10-29T13:50:28.323,1.221,96495.219
1635529828458,2021-10-29T13:50:28.458,1.356,96498.633
1635529828594,2021-10-29T13:50:28.594,1.492,96495.344
1635529828731,2021-10-29T13:50:28.731,1.629,96504.734
1635529828865,2021-10-29T13:50:28.865,1.763,96501.320
1635529829002,2021-10-29T13:50:29.002,1.900,96497.898
1635529829138,2021-10-29T13:50:29.138,2.036,96496.555
1635529829273,2021-10-29T13:50:29.273,2.171,96502.656
1635529829409,2021-10-29T13:50:29.409,2.307,96503.266
1635529829545,2021-10-29T13:50:29.545,2.443,96497.898
1635529829680,2021-10-29T13:50:29.680,2.578,96495.219
1635529829816,2021-10-29T13:50:29.816,2.714,96500.578
1635529829951,2021-10-29T13:50:29.951,2.849,96499.375
1635529830087,2021-10-29T13:50:30.087,2.985,96497.898
1635529830223,2021-10-29T13:50:30.223,3.121,96501.922
1635529830358,2021-10-29T13:50:30.358,3.256,96505.344
1635529830494,2021-10-29T13:50:30.494,3.392,96498.031
1635529830631,2021-10-29T13:50:30.631,3.529,96495.953
1635529830765,2021-10-29T13:50:30.765,3.663,96497.297
1635529830902,2021-10-29T13:50:30.902,3.800,96502.656
1635529831038,2021-10-29T13:50:31.038,3.936,96499.375
1635529831173,2021-10-29T13:50:31.173,4.071,96493.266
1635529831309,2021-10-29T13:50:31.309,4.207,96497.125
1635529831444,2021-10-29T13:50:31.444,4.342,96496.688
1635529831580,2021-10-29T13:50:31.580,4.478,96501.922
1635529831716,2021-10-29T13:50:31.716,4.614,96495.219
1635529831851,2021-10-29T13:50:31.851,4.749,96498.633
1635529831987,2021-10-29T13:50:31.987,4.885,96497.898
1635529832123,2021-10-29T13:50:32.123,5.021,96504.602
1635529832258,2021-10-29T13:50:32.258,5.156,96496.555
1635529832394,2021-10-29T13:50:32.394,5.292,96503.266
1635529832529,2021-10-29T13:50:32.529,5.427,96496.555
1635529832665,2021-10-29T13:50:32.665,5.563,96497.297
1635529832801,2021-10-29T13:50:32.801,5.699,96497.898
1635529832938,2021-10-29T13:50:32.938,5.836,96498.633
1635529833072,2021-10-29T13:50:33.072,5.970,96504.602
1635529833209,2021-10-29T13:50:33.209,6.107,96493.875
1635529833343,2021-10-29T13:50:33.343,6.241,96496.688
1635529833480,2021-10-29T13:50:33.480,6.378,96495.953
1635529833616,2021-10-29T13:50:33.616,6.514,96495.344
1635529833751,2021-10-29T13:50:33.751,6.649,96495.953
1635529833887,2021-10-29T13:50:33.887,6.785,96498.633
1635529834023,2021-10-29T13:50:34.023,6.921,96493.266
1635529834158,2021-10-29T13:50:34.158,7.056,96495.953
1635529834294,2021-10-29T13:50:34.294,7.192,96491.188
1635529834430,2021-10-29T13:50:34.430,7.328,96495.344
1635529834565,2021-10-29T13:50:34.565,7.463,96494.016
1635529834701,2021-10-29T13:50:34.701,7.599,96494.609
1635529834838,2021-10-29T13:50:34.838,7.736,96499.375
1635529834972,2021-10-29T13:50:34.972,7.870,96501.484
1635529835109,2021-10-29T13:50:35.109,8.007,96500.719
1635529835243,2021-10-29T13:50:35.243,8.141,96499.977
1635529835380,2021-10-29T13:50:35.380,8.278,96499.375
1635529835516,2021-10-29T13:50:35.516,8.414,96499.375
1635529835651,2021-10-29T13:50:35.651,8.549,96495.344
1635529835787,2021-10-29T13:50:35.787,8.685,96498.031
1635529835923,2021-10-29T13:50:35.923,8.821,96497.453
1635529836058,2021-10-29T13:50:36.058,8.956,96494.016
1635529836194,2021-10-29T13:50:36.194,9.092,96495.344
1635529836329,2021-10-29T13:50:36.329,9.227,96494.609
1635529836465,2021-10-29T13:50:36.465,9.363,96487.906
1635529836601,2021-10-29T13:50:36.601,9.499,96494.609
1635529836736,2021-10-29T13:50:36.736,9.634,96495.344
1635529836872,2021-10-29T13:50:36.872,9.770,96492.531
1635529837009,2021-10-29T13:50:37.009,9.907,96492.531
1635529837143,2021-10-29T13:50:37.143,10.041,96497.453
1635529837280,2021-10-29T13:50:37.280,10.178,96496.688
1635529837414,2021-10-29T13:50:37.414,10.312,96496.688
1635529837551,2021-10-29T13:50:37.551,10.449,96499.375
1635529837687,2021-10-29T13:50:37.687,10.585,96494.609
1635529837822,2021-10-29T13:50:37.822,10.720,96491.328
1635529837958,2021-10-29T13:50:37.958,10.856,96497.898
1635529838094,2021-10-29T13:50:38.094,10.992,96493.266
1635529838229,2021-10-29T13:50:38.229,11.127,96497.453
1635529838365,2021-10-29T13:50:38.365,11.263,96495.344
1635529838501,2021-10-29T13:50:38.501,11.399,96502.828
1635529838636,2021-10-29T13:50:38.636,11.534,96496.555
1635529838772,2021-10-29T13:50:38.772,11.670,96497.297
1635529838908,2021-10-29T13:50:38.908,11.806,96498.633
1635529839043,2021-10-29T13:50:39.043,11.941,96498.633
1635529839179,2021-10-29T13:50:39.179,12.077,96498.633
1635529839314,2021-10-29T13:50:39.314,12.212,96497.297
1635529839450,2021-10-29T13:50:39.450,12.348,96496.117
1635529839587,2021-10-29T13:50:39.587,12.485,96497.297
1635529839721,2021-10-29T13:50:39.721,12.619,96496.117
1635529839858,2021-10-29T13:50:39.858,12.756,96496.555
1635529839994,2021-10-29T13:50:39.994,12.892,96493.875
1635529840129,2021-10-29T13:50:40.129,13.027,96496.688
