epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635530003213,2021-10-29T13:53:23.213,0.000,-0.442,-0.916,0.203
1635530003223,2021-10-29T13:53:23.223,0.010,-0.440,-0.926,0.207
1635530003233,2021-10-29T13:53:23.233,0.020,-0.436,-0.924,0.206
1635530003243,2021-10-29T13:53:23.243,0.030,-0.433,-0.920,0.206
1635530003253,2021-10-29T13:53:23.253,0.040,-0.429,-0.915,0.208
1635530003263,2021-10-29T13:53:23.263,0.050,-0.426,-0.914,0.211
1635530003273,2021-10-29T13:53:23.273,0.060,-0.426,-0.915,0.210
1635530003283,2021-10-29T13:53:23.283,0.070,-0.423,-0.911,0.208
1635530003293,2021-10-29T13:53:23.293,0.080,-0.424,-0.911,0.206
1635530003303,2021-10-29T13:53:23.303,0.090,-0.423,-0.909,0.208
1635530003313,2021-10-29T13:53:23.313,0.100,-0.422,-0.907,0.207
1635530003323,2021-10-29T13:53:23.323,0.110,-0.420,-0.902,0.204
1635530003333,2021-10-29T13:53:23.333,0.120,-0.421,-0.900,0.210
1635530003343,2021-10-29T13:53:23.343,0.130,-0.424,-0.901,0.213
1635530003353,2021-10-29T13:53:23.353,0.140,-0.423,-0.911,0.221
1635530003363,2021-10-29T13:53:23.363,0.150,-0.423,-0.918,0.225
1635530003373,2021-10-29T13:53:23.373,0.160,-0.426,-0.921,0.224
1635530003383,2021-10-29T13:53:23.383,0.170,-0.422,-0.929,0.226
1635530003393,2021-10-29T13:53:23.393,0.180,-0.420,-0.940,0.228
1635530003403,2021-10-29T13:53:23.403,0.190,-0.426,-0.943,0.229
1635530003413,2021-10-29T13:53:23.413,0.200,-0.429,-0.938,0.231
1635530003423,2021-10-29T13:53:23.423,0.210,-0.428,-0.922,0.236
1635530003433,2021-10-29T13:53:23.433,0.220,-0.423,-0.914,0.236
1635530003443,2021-10-29T13:53:23.443,0.230,-0.424,-0.919,0.242
1635530003453,2021-10-29T13:53:23.453,0.240,-0.432,-0.929,0.252
1635530003463,2021-10-29T13:53:23.463,0.250,-0.437,-0.935,0.262
1635530003473,2021-10-29T13:53:23.473,0.260,-0.442,-0.934,0.262
1635530003483,2021-10-29T13:53:23.483,0.270,-0.449,-0.925,0.260
1635530003493,2021-10-29T13:53:23.493,0.280,-0.452,-0.924,0.256
1635530003503,2021-10-29T13:53:23.503,0.290,-0.457,-0.930,0.252
1635530003513,2021-10-29T13:53:23.513,0.300,-0.465,-0.941,0.259
1635530003523,2021-10-29T13:53:23.523,0.310,-0.468,-0.945,0.255
1635530003533,2021-10-29T13:53:23.533,0.320,-0.471,-0.944,0.253
1635530003543,2021-10-29T13:53:23.543,0.330,-0.470,-0.942,0.250
1635530003553,2021-10-29T13:53:23.553,0.340,-0.470,-0.938,0.245
1635530003563,2021-10-29T13:53:23.563,0.350,-0.473,-0.928,0.238
1635530003573,2021-10-29T13:53:23.573,0.360,-0.474,-0.915,0.226
1635530003583,2021-10-29T13:53:23.583,0.370,-0.479,-0.904,0.206
1635530003593,2021-10-29T13:53:23.593,0.380,-0.486,-0.899,0.187
1635530003603,2021-10-29T13:53:23.603,0.390,-0.499,-0.886,0.167
1635530003613,2021-10-29T13:53:23.613,0.400,-0.505,-0.857,0.148
1635530003623,2021-10-29T13:53:23.623,0.410,-0.505,-0.824,0.122
1635530003633,2021-10-29T13:53:23.633,0.420,-0.495,-0.804,0.105
1635530003643,2021-10-29T13:53:23.643,0.430,-0.493,-0.798,0.106
1635530003653,2021-10-29T13:53:23.653,0.440,-0.492,-0.804,0.114
1635530003663,2021-10-29T13:53:23.663,0.450,-0.481,-0.804,0.123
1635530003673,2021-10-29T13:53:23.673,0.460,-0.477,-0.796,0.128
1635530003683,2021-10-29T13:53:23.683,0.470,-0.473,-0.790,0.125
1635530003693,2021-10-29T13:53:23.693,0.480,-0.479,-0.783,0.134
1635530003703,2021-10-29T13:53:23.703,0.490,-0.484,-0.775,0.140
