epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1603552106361,2020-10-24T11:08:26.361,0.0,0.8222171756022567,-1.0109655059522307,3.120672022457555
1603552106371,2020-10-24T11:08:26.371,0.01,0.46909638507536067,-0.7083202764820579,2.770172798491364
1603552106381,2020-10-24T11:08:26.381,0.02,-0.4252080837441458,-0.47444475302264455,2.338722147931957
1603552106391,2020-10-24T11:08:26.391,0.03,-1.5351164757760722,-0.3116229307929547,1.8251478425762815
1603552106401,2020-10-24T11:08:26.401,0.04,-2.2403861950733246,-0.19368677551432253,1.3655794297659658
1603552106411,2020-10-24T11:08:26.411,0.05,-2.4644073437273297,-0.17306289465838515,1.196655257661979
1603552106421,2020-10-24T11:08:26.421,0.06,-2.391178384181634,-0.3890532001737541,1.543759557993185
1603552106431,2020-10-24T11:08:26.431,0.07,-1.9418325719128702,-0.9030874639708839,2.4935469212189236
1603552106441,2020-10-24T11:08:26.441,0.08,-1.167856280433747,-1.5774521576177287,3.9206456130261467
1603552106451,2020-10-24T11:08:26.451,0.09,-0.6391413529723864,-2.225449525477069,5.6045362146648525
1603552106461,2020-10-24T11:08:26.461,0.1,-0.7549254594078098,-2.8246532679621477,7.405101078490473
1603552106471,2020-10-24T11:08:26.471,0.11,-1.1649753023462353,-3.438667055682468,9.155742586347579
1603552106481,2020-10-24T11:08:26.481,0.12,-1.3622699064670192,-4.00195966885351,10.49774936457167
1603552106491,2020-10-24T11:08:26.491,0.13,-1.2681703876641273,-4.403373146143933,11.218587326099799
1603552106501,2020-10-24T11:08:26.501,0.14,-1.126873924017015,-4.75015277738829,11.71425325794745
1603552106511,2020-10-24T11:08:26.511,0.15,-1.2893433453948897,-5.261916249792288,12.638720601271075
1603552106521,2020-10-24T11:08:26.521,0.16,-1.5817172138697242,-5.879966039344064,14.133315341591619
1603552106531,2020-10-24T11:08:26.531,0.17,-1.0322152048195725,-6.378185355134744,15.905670816806023
1603552106541,2020-10-24T11:08:26.541,0.18,0.007194708419824392,-7.0240520397563575,17.89214767611479
1603552106551,2020-10-24T11:08:26.551,0.19,-1.7673449343988668,-8.61522515880284,20.148626709930582
1603552106561,2020-10-24T11:08:26.561,0.2,-8.683299690635913,-11.438613412699686,22.201170528263646
1603552106571,2020-10-24T11:08:26.571,0.21,-17.242214866675845,-14.686590253408298,23.241214399550714
1603552106581,2020-10-24T11:08:26.581,0.22,-21.742955194398306,-17.507828351731817,22.94626315100638
1603552106591,2020-10-24T11:08:26.591,0.23,-22.31833501330459,-20.21115946701875,21.506868730364967
1603552106601,2020-10-24T11:08:26.601,0.24,-24.050513300465454,-23.697218932895492,19.082664329171152
1603552106611,2020-10-24T11:08:26.611,0.25,-28.072974214532415,-27.9759906982609,15.968479464394143
1603552106621,2020-10-24T11:08:26.621,0.26,-29.874400596686,-32.00491960767345,12.714154135564085
1603552106631,2020-10-24T11:08:26.631,0.27,-27.75675852358803,-34.871349552683505,9.125250501960496
1603552106641,2020-10-24T11:08:26.641,0.28,-26.357257623820637,-36.49383217081867,4.368692579584813
1603552106651,2020-10-24T11:08:26.651,0.29,-29.27672876806379,-37.256914329672064,-0.7807793713844403
1603552106661,2020-10-24T11:08:26.661,0.3,-33.89328964705877,-37.44825493178013,-3.8706640705799615
1603552106671,2020-10-24T11:08:26.671,0.31,-35.7367653598951,-36.998783832700774,-4.2144396591246025
1603552106681,2020-10-24T11:08:26.681,0.32,-33.80997707297672,-35.62003413417491,-3.916127068125774
1603552106691,2020-10-24T11:08:26.691,0.33,-30.39867927293855,-33.260755420581084,-4.569907131675219
1603552106701,2020-10-24T11:08:26.701,0.34,-28.02062457581963,-30.178677475768836,-5.574206563873021
1603552106711,2020-10-24T11:08:26.711,0.35,-26.88871968111262,-26.481727821274415,-6.258522691494068
1603552106721,2020-10-24T11:08:26.721,0.36,-24.939908196266174,-22.14930802946724,-7.251174002998753
1603552106731,2020-10-24T11:08:26.731,0.37,-20.739542179833798,-17.527539063517196,-9.09023200622793
1603552106741,2020-10-24T11:08:26.741,0.38,-15.620878521421321,-13.02514347998195,-11.028658171555879
1603552106751,2020-10-24T11:08:26.751,0.39,-11.806095431198553,-8.231518868028218,-11.809961260298973
1603552106761,2020-10-24T11:08:26.761,0.4,-9.098992935045072,-2.132478073655138,-10.943353984090784
1603552106771,2020-10-24T11:08:26.771,0.41,-5.324219359278716,5.545685012739545,-8.915908354224179
1603552106781,2020-10-24T11:08:26.781,0.42,0.08837283458014722,13.776676202859862,-6.533982047862123
1603552106791,2020-10-24T11:08:26.791,0.43,5.388781847755206,21.219770660279764,-4.353939076235315
1603552106801,2020-10-24T11:08:26.801,0.44,9.502135826879249,27.25714546852451,-2.582660591563833
1603552106811,2020-10-24T11:08:26.811,0.45,13.08384547714262,31.87483598880314,-1.1931548327615604
1603552106821,2020-10-24T11:08:26.821,0.46,16.42980259020213,35.07137995843758,-0.08688564154847328
1603552106831,2020-10-24T11:08:26.831,0.47,18.660128837191078,36.75757925688019,0.7322597627089931
1603552106841,2020-10-24T11:08:26.841,0.48,19.13823081600363,36.98846447864531,1.1690205054747005
1603552106851,2020-10-24T11:08:26.851,0.49,18.232342807531737,36.04563580811707,1.2313898962119585
1603552106861,2020-10-24T11:08:26.861,0.5,16.663624149571707,34.329875204081134,1.1499481842871113
1603552106871,2020-10-24T11:08:26.871,0.51,14.841718310104472,32.183430386760165,1.3268263582919204
1603552106881,2020-10-24T11:08:26.881,0.52,12.915334762676476,29.792986011259465,2.0516175867060564
1603552106891,2020-10-24T11:08:26.891,0.53,11.310982894057,27.261564758615542,3.1156496695181906
1603552106901,2020-10-24T11:08:26.901,0.54,10.74662317713264,24.61632919419387,3.934608018453459
1603552106911,2020-10-24T11:08:26.911,0.55,11.2025363641103,21.70116564018936,4.2033292944232805
1603552106921,2020-10-24T11:08:26.921,0.56,11.698577553563315,18.37514403728766,4.165690196371421
1603552106931,2020-10-24T11:08:26.931,0.57,11.919768135159071,14.88630041054449,4.213699760460232
1603552106941,2020-10-24T11:08:26.941,0.58,12.579709621287597,11.64632539870873,4.445151555565517
1603552106951,2020-10-24T11:08:26.951,0.59,12.985556876966431,8.593769386778247,4.52789224554567
1603552106961,2020-10-24T11:08:26.961,0.6,10.508831117272237,5.28864995279941,3.9829900269487593
1603552106971,2020-10-24T11:08:26.971,0.61,4.557661713358835,1.7576858207101322,2.871759672184234
1603552106981,2020-10-24T11:08:26.981,0.62,-1.1457113088560062,-1.2615868861462742,2.03038356326689
1603552106991,2020-10-24T11:08:26.991,0.63,-2.718277885441796,-3.1317177147239783,2.198033163736121
1603552107001,2020-10-24T11:08:27.001,0.64,-0.5690793598194633,-3.9248571288773175,3.129539237971367
1603552107011,2020-10-24T11:08:27.011,0.65,2.2750596740563616,-3.987873619126399,3.9341256511452176
1603552107021,2020-10-24T11:08:27.021,0.66,3.9546788659019505,-3.4042617639253345,4.0318025055070965
1603552107031,2020-10-24T11:08:27.031,0.67,4.331772785151171,-2.257904265147003,3.553847038772615
1603552107041,2020-10-24T11:08:27.041,0.68,4.057778992062421,-0.9614416870787255,3.024323188024133
1603552107051,2020-10-24T11:08:27.051,0.69,4.159063289690903,0.09981405248382183,2.7443243075525454
1603552107061,2020-10-24T11:08:27.061,0.7,5.084426807334159,0.8901071515158117,2.5035188034241527
1603552107071,2020-10-24T11:08:27.071,0.71,6.027503547145953,1.4063401430430116,2.0210234260442066
1603552107081,2020-10-24T11:08:27.081,0.72,6.0455883793046095,1.4050272929843373,1.409578155684739
1603552107091,2020-10-24T11:08:27.091,0.73,5.327230716620093,0.6998307903196932,0.8404049802447173
1603552107101,2020-10-24T11:08:27.101,0.74,4.675741030135406,-0.4767966346038896,0.13767594014483814
1603552107111,2020-10-24T11:08:27.111,0.75,4.376061675540043,-1.5429407397636161,-0.7744399300720228
1603552107121,2020-10-24T11:08:27.121,0.76,4.250938099790386,-1.948956471200892,-1.4324209698840702
1603552107131,2020-10-24T11:08:27.131,0.77,4.3403616380875265,-1.5452372253847027,-1.4215163915720974
1603552107141,2020-10-24T11:08:27.141,0.78,4.807128408044927,-0.62866127591676,-1.0574093142058438
1603552107151,2020-10-24T11:08:27.151,0.79,5.438462433328535,0.3933639820202077,-0.9419635386511792
1603552107161,2020-10-24T11:08:27.161,0.8,5.879371439057591,1.3081041298099179,-1.0958327166279949
1603552107171,2020-10-24T11:08:27.171,0.81,6.18472651890673,2.0347614596348826,-1.0185786157286787
1603552107181,2020-10-24T11:08:27.181,0.82,6.510376707118775,2.4413829571814754,-0.532627470338324
1603552107191,2020-10-24T11:08:27.191,0.83,6.444030243425469,2.3789411214248486,-0.1317730025037764
1603552107201,2020-10-24T11:08:27.201,0.84,5.475820380274982,1.854494121054497,-0.2440471481107251
1603552107211,2020-10-24T11:08:27.211,0.85,3.986662758668187,1.0724694500937502,-0.4883234177314416
1603552107221,2020-10-24T11:08:27.221,0.86,2.764871353995396,0.2634083400720348,-0.26527191691447005
1603552107231,2020-10-24T11:08:27.231,0.87,1.7586093651009618,-0.4859743895567888,0.18480473871555858
1603552107241,2020-10-24T11:08:27.241,0.88,0.4579721776358774,-1.1674705252740596,0.16905015356246017
1603552107251,2020-10-24T11:08:27.251,0.89,-0.79940915358592,-1.6674369382912648,-0.2951017718205383
1603552107261,2020-10-24T11:08:27.261,0.9,-1.1407644866314102,-1.7707514528445378,-0.6274428251139914
1603552107271,2020-10-24T11:08:27.271,0.91,-0.456532341241623,-1.3673882242469597,-0.6822130679912071
1603552107281,2020-10-24T11:08:27.281,0.92,0.6671244584133423,-0.5915436278599666,-0.7665527128381937
1603552107291,2020-10-24T11:08:27.291,0.93,1.808829506068319,0.2686083042575802,-0.9278456833073652
1603552107301,2020-10-24T11:08:27.301,0.94,2.722752429975196,0.999652504312431,-0.8846971896157132
