epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1650387189837,2022-04-19T12:53:09.837,0.000,-0.486,-0.891,0.018
1650387189847,2022-04-19T12:53:09.847,0.010,-0.481,-0.902,0.024
1650387189857,2022-04-19T12:53:09.857,0.020,-0.472,-0.906,0.029
1650387189867,2022-04-19T12:53:09.867,0.030,-0.464,-0.922,0.036
1650387189877,2022-04-19T12:53:09.877,0.040,-0.463,-0.940,0.038
1650387189887,2022-04-19T12:53:09.887,0.050,-0.470,-0.951,0.039
1650387189897,2022-04-19T12:53:09.897,0.060,-0.480,-0.942,0.039
1650387189907,2022-04-19T12:53:09.907,0.070,-0.485,-0.929,0.033
1650387189917,2022-04-19T12:53:09.917,0.080,-0.490,-0.920,0.031
1650387189927,2022-04-19T12:53:09.927,0.090,-0.486,-0.914,0.036
1650387189937,2022-04-19T12:53:09.937,0.100,-0.481,-0.910,0.042
1650387189947,2022-04-19T12:53:09.947,0.110,-0.481,-0.902,0.044
1650387189957,2022-04-19T12:53:09.957,0.120,-0.480,-0.896,0.045
1650387189967,2022-04-19T12:53:09.967,0.130,-0.469,-0.900,0.055
1650387189977,2022-04-19T12:53:09.977,0.140,-0.452,-0.928,0.066
1650387189987,2022-04-19T12:53:09.987,0.150,-0.438,-0.955,0.072
1650387189997,2022-04-19T12:53:09.997,0.160,-0.426,-0.958,0.080
1650387190007,2022-04-19T12:53:10.007,0.170,-0.415,-0.943,0.085
1650387190017,2022-04-19T12:53:10.017,0.180,-0.398,-0.930,0.095
1650387190027,2022-04-19T12:53:10.027,0.190,-0.390,-0.918,0.116
1650387190037,2022-04-19T12:53:10.037,0.200,-0.395,-0.896,0.139
1650387190047,2022-04-19T12:53:10.047,0.210,-0.402,-0.884,0.150
1650387190057,2022-04-19T12:53:10.057,0.220,-0.402,-0.891,0.159
1650387190067,2022-04-19T12:53:10.067,0.230,-0.411,-0.912,0.167
1650387190077,2022-04-19T12:53:10.077,0.240,-0.424,-0.925,0.160
1650387190087,2022-04-19T12:53:10.087,0.250,-0.442,-0.930,0.143
1650387190097,2022-04-19T12:53:10.097,0.260,-0.464,-0.938,0.135
1650387190107,2022-04-19T12:53:10.107,0.270,-0.480,-0.944,0.129
1650387190117,2022-04-19T12:53:10.117,0.280,-0.497,-0.946,0.124
1650387190127,2022-04-19T12:53:10.127,0.290,-0.507,-0.942,0.104
1650387190137,2022-04-19T12:53:10.137,0.300,-0.498,-0.951,0.097
1650387190147,2022-04-19T12:53:10.147,0.310,-0.500,-0.963,0.091
1650387190157,2022-04-19T12:53:10.157,0.320,-0.516,-0.957,0.066
1650387190167,2022-04-19T12:53:10.167,0.330,-0.518,-0.936,0.050
1650387190177,2022-04-19T12:53:10.177,0.340,-0.521,-0.926,0.044
1650387190187,2022-04-19T12:53:10.187,0.350,-0.524,-0.920,0.033
1650387190197,2022-04-19T12:53:10.197,0.360,-0.514,-0.905,0.026
1650387190207,2022-04-19T12:53:10.207,0.370,-0.512,-0.887,0.023
