epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1574109185412,2019-11-18T15:33:05.412,0.0,-1.7854491322620056e-08,-4.7418756636576254e-07,1.210176842427902e-06
1574109185462,2019-11-18T15:33:05.462,0.05,-1.3221262673096885e-06,-1.1633064297686084e-06,1.863904272971104e-06
1574109185512,2019-11-18T15:33:05.512,0.1,-1.6949359051716624e-06,-1.531674331240933e-06,2.0773102748892434e-06
1574109185562,2019-11-18T15:33:05.562,0.15,-1.2135416293382906e-06,-1.6795976286187138e-06,2.4024128672474304e-06
1574109185612,2019-11-18T15:33:05.612,0.2,-7.374648953743858e-07,-1.7750187323540718e-06,3.3252123705781823e-06
1574109185662,2019-11-18T15:33:05.662,0.25,-7.533920827307139e-07,-1.929797332355694e-06,4.146240641439874e-06
1574109185712,2019-11-18T15:33:05.712,0.3,-9.441554170855636e-07,-2.372002230201233e-06,4.008335850982494e-06
1574109185762,2019-11-18T15:33:05.762,0.35,-9.929435054258899e-07,-3.035642327127099e-06,3.2692222386594088e-06
1574109185812,2019-11-18T15:33:05.812,0.4,-1.078735338604728e-06,-3.371413754689616e-06,2.9112671375678925e-06
1574109185862,2019-11-18T15:33:05.862,0.45,-1.3033837767184407e-06,-3.1029643321189874e-06,3.23622058196042e-06
1574109185912,2019-11-18T15:33:05.912,0.5,-1.3865992606965318e-06,-2.6510607731854534e-06,3.8185428458112105e-06
1574109185962,2019-11-18T15:33:05.962,0.55,-1.2321204737901594e-06,-2.513692186909093e-06,4.231476124137069e-06
1574109186012,2019-11-18T15:33:06.012,0.6,-1.1409984024031651e-06,-2.7014170692815665e-06,4.387788738290084e-06
1574109186062,2019-11-18T15:33:06.062,0.65,-1.2711770502473277e-06,-2.9407041553993434e-06,4.422213041474618e-06
1574109186112,2019-11-18T15:33:06.112,0.7,-1.4040468181694778e-06,-3.079800459900889e-06,4.449708336405507e-06
1574109186162,2019-11-18T15:33:06.162,0.75,-1.3071899674514288e-06,-3.1358063564785748e-06,4.487892924982841e-06
1574109186212,2019-11-18T15:33:06.212,0.8,-1.018523690133216e-06,-3.135151888018149e-06,4.579659806011902e-06
1574109186262,2019-11-18T15:33:06.262,0.85,-8.209150307396401e-07,-3.1054722026689095e-06,4.760679088850689e-06
1574109186312,2019-11-18T15:33:06.312,0.9,-9.810008079220336e-07,-3.1811248565071918e-06,4.899088817187884e-06
1574109186362,2019-11-18T15:33:06.362,0.95,-1.401356612211061e-06,-3.460774472976609e-06,4.822350764364091e-06
