epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574110744083,2019-11-18T15:59:04.083,0.0,-14.890806160713762,15.273050843478206,4.226990033454503
1574110744093,2019-11-18T15:59:04.093,0.01,-15.090078572728373,15.758596111903284,4.048474303556459
1574110744103,2019-11-18T15:59:04.103,0.02,-15.203657752717465,15.734021407621551,3.97303424455797
1574110744113,2019-11-18T15:59:04.113,0.03,-15.267703405844124,15.328818076789641,4.002280353925848
1574110744123,2019-11-18T15:59:04.123,0.04,-15.42338762589991,14.91618890695062,4.013765309356173
1574110744133,2019-11-18T15:59:04.133,0.05,-15.746536332446423,14.521060046872634,3.8893031378413605
1574110744143,2019-11-18T15:59:04.143,0.06,-16.128893152332658,13.970218702593133,3.6720681792930376
1574110744153,2019-11-18T15:59:04.153,0.07,-16.38008634242684,13.256766561778644,3.5280197291464694
1574110744163,2019-11-18T15:59:04.163,0.08,-16.38501635211405,12.487400965461365,3.5731291509009333
1574110744173,2019-11-18T15:59:04.173,0.09,-16.087366312592994,11.723636949933375,3.834314858444716
1574110744183,2019-11-18T15:59:04.183,0.1,-15.44500231065108,11.0356875848477,4.323907121676503
1574110744193,2019-11-18T15:59:04.193,0.11,-14.585138259764264,10.51392546049256,5.004799633669316
1574110744203,2019-11-18T15:59:04.203,0.12,-13.884621399054861,10.132250383043916,5.716997115730373
1574110744213,2019-11-18T15:59:04.213,0.13,-13.617869476657,9.771921058712154,6.294214329231147
1574110744223,2019-11-18T15:59:04.223,0.14,-13.585745102985879,9.40862952087328,6.75254945039551
1574110744233,2019-11-18T15:59:04.233,0.15,-13.360016156218721,9.099243334997537,7.23949872194917
1574110744243,2019-11-18T15:59:04.243,0.16,-12.821796893889772,8.812556400085672,7.804528774149201
1574110744253,2019-11-18T15:59:04.253,0.17,-12.210930059422775,8.470649699921077,8.33755753374798
1574110744263,2019-11-18T15:59:04.263,0.18,-11.75153997562397,8.109987219329138,8.710996105589736
1574110744273,2019-11-18T15:59:04.273,0.19,-11.491202378878238,7.812615975269855,8.87583466713263
1574110744283,2019-11-18T15:59:04.283,0.2,-11.408315818386784,7.537476652306395,8.874506078176793
1574110744293,2019-11-18T15:59:04.293,0.21,-11.393273535372593,7.1879407579997086,8.85530882037272
1574110744303,2019-11-18T15:59:04.303,0.22,-11.1946255029194,6.78130584757397,8.994096726801132
1574110744313,2019-11-18T15:59:04.313,0.23,-10.671721275642168,6.414913765076777,9.330444839327317
1574110744323,2019-11-18T15:59:04.323,0.24,-10.027750454771688,6.136107405200775,9.756140181582285
1574110744333,2019-11-18T15:59:04.333,0.25,-9.530577151089988,5.944361434409026,10.169046924604219
1574110744343,2019-11-18T15:59:04.343,0.26,-9.163815167708204,5.836537476017671,10.532861616014884
1574110744353,2019-11-18T15:59:04.353,0.27,-8.826984377311334,5.782710584173479,10.804851227853248
1574110744363,2019-11-18T15:59:04.363,0.28,-8.620167802696205,5.743877711373305,10.932677498114389
1574110744373,2019-11-18T15:59:04.373,0.29,-8.60255224642533,5.734821926286035,10.936103959575908
1574110744383,2019-11-18T15:59:04.383,0.3,-8.525475444374464,5.786631657782489,10.900117872781474
1574110744393,2019-11-18T15:59:04.393,0.31,-8.131337477302687,5.879374798804726,10.86008048924995
1574110744403,2019-11-18T15:59:04.403,0.32,-7.541142505745103,5.97936898271897,10.75047274641124
1574110744413,2019-11-18T15:59:04.413,0.33,-7.099925391368803,6.063043178081171,10.50166629267009
1574110744423,2019-11-18T15:59:04.423,0.34,-6.938312171047215,6.071934297352682,10.15367284698586
1574110744433,2019-11-18T15:59:04.433,0.35,-6.872985067255918,5.968354362839534,9.828503137008052
1574110744443,2019-11-18T15:59:04.443,0.36,-6.742093604231112,5.836822437416549,9.5967486398939
1574110744453,2019-11-18T15:59:04.453,0.37,-6.652813865913733,5.782836792602875,9.417646080556946
1574110744463,2019-11-18T15:59:04.463,0.38,-6.720391508447618,5.756434782389303,9.221333045169622
1574110744473,2019-11-18T15:59:04.473,0.39,-6.732578162457722,5.629575239837591,8.98167831226917
1574110744483,2019-11-18T15:59:04.483,0.4,-6.405417084394756,5.388054961920471,8.653675968590857
1574110744493,2019-11-18T15:59:04.493,0.41,-5.823432043102613,5.082710966434503,8.140360879272617
1574110744503,2019-11-18T15:59:04.503,0.42,-5.215549575294632,4.680480390222967,7.460843304759294
1574110744513,2019-11-18T15:59:04.513,0.43,-4.463140837582696,4.134684912474178,6.847388572231736
1574110744523,2019-11-18T15:59:04.523,0.44,-3.314090432922911,3.5050944564892568,6.473621673817503
1574110744533,2019-11-18T15:59:04.533,0.45,-1.946626982209621,2.8608292047013135,6.1994006761436395
1574110744543,2019-11-18T15:59:04.543,0.46,-0.8112998280703368,2.165664681374711,5.807874817031621
1574110744553,2019-11-18T15:59:04.553,0.47,0.03242889427578262,1.3668230987692147,5.336989420738075
1574110744563,2019-11-18T15:59:04.563,0.48,0.9844557115044523,0.48538119863804546,4.962174798274548
1574110744573,2019-11-18T15:59:04.573,0.49,2.316611681570758,-0.45769175935627293,4.749924544735406
1574110744583,2019-11-18T15:59:04.583,0.5,3.8197775001032186,-1.49715013137364,4.665177048371556
1574110744593,2019-11-18T15:59:04.593,0.51,5.019999186847387,-2.666467954679675,4.57674480280502
1574110744603,2019-11-18T15:59:04.603,0.52,5.626177081786411,-3.9727395213489594,4.2250786569084555
1574110744613,2019-11-18T15:59:04.613,0.53,5.8839216260128,-5.4205059271774365,3.4687560435454303
1574110744623,2019-11-18T15:59:04.623,0.54,6.477577351605575,-7.002631858153441,2.5200298492692443
1574110744633,2019-11-18T15:59:04.633,0.55,7.868128095033913,-8.705790328723594,1.6824097075590234
1574110744643,2019-11-18T15:59:04.643,0.56,9.806798571534136,-10.536026345801764,0.9739257801020602
1574110744653,2019-11-18T15:59:04.653,0.57,11.71498615601119,-12.488471815413806,0.22257825832936462
1574110744663,2019-11-18T15:59:04.663,0.58,13.32932807448638,-14.535353638061146,-0.6467491501981886
1574110744673,2019-11-18T15:59:04.673,0.59,14.683666671056596,-16.693403246239278,-1.6306647786480328
1574110744683,2019-11-18T15:59:04.683,0.6,15.72969480971761,-19.014720997219868,-2.782943199547028
1574110744693,2019-11-18T15:59:04.693,0.61,16.407999723751388,-21.46786467944013,-4.135738487337843
1574110744703,2019-11-18T15:59:04.703,0.62,16.9629180984695,-23.930918809182046,-5.586084777151288
1574110744713,2019-11-18T15:59:04.713,0.63,17.768742396138393,-26.333345158573934,-6.99180261818819
1574110744723,2019-11-18T15:59:04.723,0.64,18.848115418085932,-28.71974318831829,-8.309130194735799
1574110744733,2019-11-18T15:59:04.733,0.65,19.88272250519264,-31.157656541443416,-9.539350355616428
1574110744743,2019-11-18T15:59:04.743,0.66,20.728247647312507,-33.63621786420109,-10.58761265374636
1574110744753,2019-11-18T15:59:04.753,0.67,21.64735423140064,-36.071641220753484,-11.275084318483888
1574110744763,2019-11-18T15:59:04.763,0.68,22.937205143412456,-38.401631153989435,-11.524057300284978
