epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1574111396976,2019-11-18T16:09:56.976,0.0,-7.171610019817784e-06,-5.760325767332409e-07,1.618109223362453e-06
1574111397026,2019-11-18T16:09:57.026,0.05,-7.425211966438795e-06,-4.865471785848929e-07,5.054260785931668e-07
1574111397076,2019-11-18T16:09:57.076,0.1,-7.822723985278972e-06,-1.374616477008942e-07,-1.6335680805034437e-07
1574111397126,2019-11-18T16:09:57.126,0.15,-8.234857013713128e-06,3.31661062961292e-08,3.476173821468064e-08
1574111397176,2019-11-18T16:09:57.176,0.2,-8.460251633632461e-06,-3.7640742611095306e-07,7.798048419001852e-07
1574111397226,2019-11-18T16:09:57.226,0.25,-8.557317585056563e-06,-8.866519207694829e-07,1.0195025641279758e-06
1574111397276,2019-11-18T16:09:57.276,0.3,-8.720648568339811e-06,-7.654066037696106e-07,4.285916956908556e-07
1574111397326,2019-11-18T16:09:57.326,0.35,-8.87514476709302e-06,-6.483419007178002e-08,-2.2548873565886686e-08
1574111397376,2019-11-18T16:09:57.376,0.4,-8.734009650239368e-06,5.060331611155212e-07,3.1172671356885636e-07
1574111397426,2019-11-18T16:09:57.426,0.45,-8.322772291057113e-06,4.245764568284413e-07,7.163041379266605e-07
1574111397476,2019-11-18T16:09:57.476,0.5,-8.01954762512027e-06,-1.3800025741658877e-07,4.6041850999919647e-07
1574111397526,2019-11-18T16:09:57.526,0.55,-7.953349353658729e-06,-4.764127861323123e-07,-4.1252210616302614e-08
1574111397576,2019-11-18T16:09:57.576,0.6,-7.826456605361728e-06,-1.4253669933419833e-07,-1.3217605670989892e-07
1574111397626,2019-11-18T16:09:57.626,0.65,-7.430321406862239e-06,4.898614605359782e-07,1.9342666115641315e-08
1574111397676,2019-11-18T16:09:57.676,0.7,-6.899760105943431e-06,8.610806936431259e-07,-9.53168629647788e-08
1574111397726,2019-11-18T16:09:57.726,0.75,-6.402394791839834e-06,1.0670021835238057e-06,-4.59678116841005e-07
1574111397776,2019-11-18T16:09:57.776,0.8,-5.88934439538066e-06,1.4131703012779367e-06,-8.511946568604863e-07
1574111397826,2019-11-18T16:09:57.826,0.85,-5.1805596889391676e-06,1.6790292286822832e-06,-1.469106571432619e-06
1574111397876,2019-11-18T16:09:57.876,0.9,-4.152547399269668e-06,1.6140063647156464e-06,-2.3471766405641812e-06
1574111397926,2019-11-18T16:09:57.926,0.95,-2.849370054438168e-06,1.6014385255952693e-06,-2.8009453606224396e-06
1574111397976,2019-11-18T16:09:57.976,1.0,-1.489268659499381e-06,2.08902358495305e-06,-2.4096614875745862e-06
