epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1604762001597,2020-11-07T10:13:21.597,0.0,0.013380945080828089,-0.017820375717984456,-0.003328130400656989
1604762001607,2020-11-07T10:13:21.607,0.01,0.014743576037352364,-0.0114062756081166,0.0003720366438702521
1604762001617,2020-11-07T10:13:21.617,0.02,0.014873045297539522,-0.008902111668477484,0.0010416083156791947
1604762001627,2020-11-07T10:13:21.627,0.03,0.014349435846180508,-0.00913458067282644,-0.0007857548311215221
1604762001637,2020-11-07T10:13:21.637,0.04,0.014343224551495098,-0.009007594232283197,-0.0019252291619949833
1604762001647,2020-11-07T10:13:21.647,0.05,0.014754669748399419,-0.00816208615530312,-0.0008681948130206948
1604762001657,2020-11-07T10:13:21.657,0.06,0.01498778828017339,-0.007824190376531473,0.0006795048109173918
1604762001667,2020-11-07T10:13:21.667,0.07,0.015286375131381192,-0.008064826513649549,0.0011399254869293627
1604762001677,2020-11-07T10:13:21.677,0.08,0.01571346693626429,-0.008275663774553495,0.0015171691459706436
1604762001687,2020-11-07T10:13:21.687,0.09,0.015368983365871764,-0.008459151298858155,0.00302989328545981
1604762001697,2020-11-07T10:13:21.697,0.1,0.014148652021621713,-0.008578128566565722,0.004342883153130975
1604762001707,2020-11-07T10:13:21.707,0.11,0.013387293197727041,-0.007809419267369489,0.003518214267621507
1604762001717,2020-11-07T10:13:21.717,0.12,0.013594624276688085,-0.00602394545691576,0.0017365972037836476
1604762001727,2020-11-07T10:13:21.727,0.13,0.013660456749532195,-0.0049557803646242725,0.002130382072320679
1604762001737,2020-11-07T10:13:21.737,0.14,0.01292848011723869,-0.005611064048817044,0.004697991751159534
1604762001747,2020-11-07T10:13:21.747,0.15,0.011990838310371664,-0.005902526732879684,0.00584578990940692
1604762001757,2020-11-07T10:13:21.757,0.16,0.011386517091465745,-0.00382681205332637,0.004351643434809713
1604762001767,2020-11-07T10:13:21.767,0.17,0.01125980303313291,-0.0009734762486327772,0.003617240298043436
1604762001777,2020-11-07T10:13:21.777,0.18,0.011779120087156317,0.00035695765163060503,0.005748785417879444
1604762001787,2020-11-07T10:13:21.787,0.19,0.012691032418957238,0.0008086754122403473,0.008286047143358594
1604762001797,2020-11-07T10:13:21.797,0.2,0.013403953615876627,0.0016184610912712916,0.009168024262380808
1604762001807,2020-11-07T10:13:21.807,0.21,0.013930607048875096,0.0018224224891500848,0.009652081381947026
1604762001817,2020-11-07T10:13:21.817,0.22,0.014596982017436491,0.0007528374888075991,0.01073237757263771
1604762001827,2020-11-07T10:13:21.827,0.23,0.015141822400056012,0.00023904366671742664,0.01176405051062724
1604762001837,2020-11-07T10:13:21.837,0.24,0.015080403691844772,0.00182630900306748,0.012927474064643889
1604762001847,2020-11-07T10:13:21.847,0.25,0.014276092152937327,0.004330216831625935,0.014746003346798008
1604762001857,2020-11-07T10:13:21.857,0.26,0.012864968246582738,0.00590618314176415,0.016177382194144396
1604762001867,2020-11-07T10:13:21.867,0.27,0.01134507703208089,0.006520409916104617,0.01645915194017086
1604762001877,2020-11-07T10:13:21.877,0.28,0.010288103052561335,0.0071228568944727184,0.01686953918623118
1604762001887,2020-11-07T10:13:21.887,0.29,0.009603081427033835,0.007821960120885043,0.01841756281603197
1604762001897,2020-11-07T10:13:21.897,0.3,0.008991152190729322,0.008049978334028995,0.020222009274662393
1604762001907,2020-11-07T10:13:21.907,0.31,0.00871098247101677,0.007980465058204109,0.021388774401166936
1604762001917,2020-11-07T10:13:21.917,0.32,0.008775174574577008,0.008625184381027554,0.022113742494654677
1604762001927,2020-11-07T10:13:21.927,0.33,0.008488103531750793,0.010173509177507856,0.02262053143056765
1604762001937,2020-11-07T10:13:21.937,0.34,0.007762171597029761,0.01129179888444826,0.02285534243823955
1604762001947,2020-11-07T10:13:21.947,0.35,0.007505648778959923,0.01103412390006767,0.023147761780571957
1604762001957,2020-11-07T10:13:21.957,0.36,0.008074189356245584,0.010372906577042073,0.024181235315376345
