epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635519803171,2021-10-29T11:03:23.171,0.0,0.006931211617240573,0.014709493479089533,-0.0028100959795419396
1635519803181,2021-10-29T11:03:23.181,0.01,-0.0012466866587167533,0.020199615411884295,-0.00459855477329549
1635519803191,2021-10-29T11:03:23.191,0.02,-0.0007143735793462989,0.021875345846305454,-0.00734196023803697
1635519803201,2021-10-29T11:03:23.201,0.03,0.0036183532424487195,0.021675445963260775,-0.010772279493606221
1635519803211,2021-10-29T11:03:23.211,0.04,0.0022771561009366195,0.02471682477795928,-0.013679233221215108
1635519803221,2021-10-29T11:03:23.221,0.05,-0.003859012512191058,0.03128097206582809,-0.015275203182333604
1635519803231,2021-10-29T11:03:23.231,0.06,-0.007729427881032973,0.035027773616426665,-0.01603539051088087
1635519803241,2021-10-29T11:03:23.241,0.07,-0.00858866273906868,0.03161632085982836,-0.016631508314598423
1635519803251,2021-10-29T11:03:23.251,0.08,-0.010292373654160884,0.02531906052748513,-0.016111781228096707
1635519803261,2021-10-29T11:03:23.261,0.09,-0.012450334640869434,0.022504621318128394,-0.012850708067563407
1635519803271,2021-10-29T11:03:23.271,0.1,-0.01179970331936744,0.02238788949928686,-0.0076716097166806075
1635519803281,2021-10-29T11:03:23.281,0.11,-0.008648662532852262,0.020181898601993677,-0.0038909584397765736
1635519803291,2021-10-29T11:03:23.291,0.12,-0.006187905153469019,0.01569631826776041,-0.003985659762116349
1635519803301,2021-10-29T11:03:23.301,0.13,-0.00435619514229349,0.012417576283392691,-0.007360144772865537
1635519803311,2021-10-29T11:03:23.311,0.14,0.002183375131964226,0.010835875586375311,-0.010703978961862485
1635519803321,2021-10-29T11:03:23.321,0.15,0.016116018865358114,0.007929544993284413,-0.01088317817846997
1635519803331,2021-10-29T11:03:23.331,0.16,0.028851635265050093,0.001998079879663237,-0.008606088538197535
1635519803341,2021-10-29T11:03:23.341,0.17,0.028155331711686143,-0.004743956131798295,-0.0075790942799281395
1635519803351,2021-10-29T11:03:23.351,0.18,0.015541624604226886,-0.008391021248264786,-0.0095229206285995
1635519803361,2021-10-29T11:03:23.361,0.19,0.0067147923683777986,-0.007775697767788859,-0.012397782254541793
1635519803371,2021-10-29T11:03:23.371,0.2,0.011831310630282092,-0.0057619798344553975,-0.013654979744089905
1635519803381,2021-10-29T11:03:23.381,0.21,0.02336522680782744,-0.005445468044672714,-0.01330925300281819
1635519803391,2021-10-29T11:03:23.391,0.22,0.02760352130846105,-0.006907160259127727,-0.013250632912544807
1635519803401,2021-10-29T11:03:23.401,0.23,0.021863654259200414,-0.008684439649470958,-0.014207017393069978
1635519803411,2021-10-29T11:03:23.411,0.24,0.0148389861206264,-0.010193304920338011,-0.014778211492188881
1635519803421,2021-10-29T11:03:23.421,0.25,0.013470841886754637,-0.01160611823103012,-0.013959194226539937
1635519803431,2021-10-29T11:03:23.431,0.26,0.015359064784995448,-0.012827652209686909,-0.01279637557008364
1635519803441,2021-10-29T11:03:23.441,0.27,0.014445106477821814,-0.013414430930127855,-0.012604756402419332
