epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635520601338,2021-10-29T11:16:41.338,0.000,96589.844
1635520601473,2021-10-29T11:16:41.473,0.135,96599.125
1635520601609,2021-10-29T11:16:41.609,0.271,96588.852
1635520601745,2021-10-29T11:16:41.745,0.407,96597.609
1635520601880,2021-10-29T11:16:41.880,0.542,96595.680
1635520602016,2021-10-29T11:16:42.016,0.678,96588.500
1635520602151,2021-10-29T11:16:42.151,0.813,96599.688
1635520602287,2021-10-29T11:16:42.287,0.949,96595.117
1635520602423,2021-10-29T11:16:42.423,1.085,96589.594
1635520602558,2021-10-29T11:16:42.558,1.220,96592.516
1635520602694,2021-10-29T11:16:42.694,1.356,96587.516
1635520602830,2021-10-29T11:16:42.830,1.492,96592.266
1635520602965,2021-10-29T11:16:42.965,1.627,96597.789
1635520603101,2021-10-29T11:16:43.101,1.763,96592.859
1635520603238,2021-10-29T11:16:43.238,1.900,96588.680
1635520603372,2021-10-29T11:16:43.372,2.034,96593.609
1635520603509,2021-10-29T11:16:43.509,2.171,96600.609
1635520603643,2021-10-29T11:16:43.643,2.305,96597.188
1635520603780,2021-10-29T11:16:43.780,2.442,96591.953
1635520603916,2021-10-29T11:16:43.916,2.578,96594.195
1635520604051,2021-10-29T11:16:44.051,2.713,96597.188
1635520604187,2021-10-29T11:16:44.187,2.849,96591.844
1635520604323,2021-10-29T11:16:44.323,2.985,96594.195
1635520604458,2021-10-29T11:16:44.458,3.120,96592.688
1635520604594,2021-10-29T11:16:44.594,3.256,96595.117
1635520604729,2021-10-29T11:16:44.729,3.391,96595.117
1635520604865,2021-10-29T11:16:44.865,3.527,96596.594
1635520605001,2021-10-29T11:16:45.001,3.663,96592.688
1635520605136,2021-10-29T11:16:45.136,3.798,96591.953
1635520605272,2021-10-29T11:16:45.272,3.934,96601.938
1635520605409,2021-10-29T11:16:45.409,4.071,96601.375
1635520605545,2021-10-29T11:16:45.545,4.207,96600.461
