epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635528878741,2021-10-29T13:34:38.741,0.000,96507.500
1635528878877,2021-10-29T13:34:38.877,0.136,96506.758
1635528879012,2021-10-29T13:34:39.012,0.271,96511.688
1635528879148,2021-10-29T13:34:39.148,0.407,96509.578
1635528879284,2021-10-29T13:34:39.284,0.543,96508.844
1635528879419,2021-10-29T13:34:39.419,0.678,96507.664
1635528879555,2021-10-29T13:34:39.555,0.814,96505.555
1635528879691,2021-10-29T13:34:39.691,0.950,96506.891
1635528879826,2021-10-29T13:34:39.826,1.085,96508.406
1635528879962,2021-10-29T13:34:39.962,1.221,96502.875
1635528880097,2021-10-29T13:34:40.097,1.356,96510.344
1635528880233,2021-10-29T13:34:40.233,1.492,96509.750
1635528880370,2021-10-29T13:34:40.370,1.629,96507.828
1635528880504,2021-10-29T13:34:40.504,1.763,96506.328
1635528880641,2021-10-29T13:34:40.641,1.900,96509.000
1635528880777,2021-10-29T13:34:40.777,2.036,96507.664
1635528880912,2021-10-29T13:34:40.912,2.171,96502.875
1635528881048,2021-10-29T13:34:41.048,2.307,96503.039
1635528881183,2021-10-29T13:34:41.183,2.442,96506.891
1635528881319,2021-10-29T13:34:41.319,2.578,96503.039
1635528881455,2021-10-29T13:34:41.455,2.714,96509.750
1635528881590,2021-10-29T13:34:41.590,2.849,96507.063
1635528881726,2021-10-29T13:34:41.726,2.985,96507.500
1635528881862,2021-10-29T13:34:41.862,3.121,96508.406
1635528881997,2021-10-29T13:34:41.997,3.256,96504.219
1635528882133,2021-10-29T13:34:42.133,3.392,96504.375
1635528882269,2021-10-29T13:34:42.269,3.528,96503.039
1635528882404,2021-10-29T13:34:42.404,3.663,96505.555
1635528882540,2021-10-29T13:34:42.540,3.799,96505.719
1635528882675,2021-10-29T13:34:42.675,3.934,96505.719
1635528882811,2021-10-29T13:34:42.811,4.070,96506.891
1635528882948,2021-10-29T13:34:42.948,4.207,96505.148
1635528883082,2021-10-29T13:34:43.082,4.341,96508.234
1635528883219,2021-10-29T13:34:43.219,4.478,96503.039
1635528883355,2021-10-29T13:34:43.355,4.614,96503.641
1635528883490,2021-10-29T13:34:43.490,4.749,96501.703
