epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635528725777,2021-10-29T13:32:05.777,0.000,96511.641
1635528725912,2021-10-29T13:32:05.912,0.135,96511.375
1635528726048,2021-10-29T13:32:06.048,0.271,96507.352
1635528726184,2021-10-29T13:32:06.184,0.407,96510.609
1635528726319,2021-10-29T13:32:06.319,0.542,96512.711
1635528726455,2021-10-29T13:32:06.455,0.678,96505.109
1635528726590,2021-10-29T13:32:06.590,0.813,96512.711
1635528726726,2021-10-29T13:32:06.726,0.949,96514.055
1635528726863,2021-10-29T13:32:06.863,1.086,96511.375
1635528726997,2021-10-29T13:32:06.997,1.220,96516.734
1635528727134,2021-10-29T13:32:07.134,1.357,96512.109
1635528727270,2021-10-29T13:32:07.270,1.493,96510.773
1635528727405,2021-10-29T13:32:07.405,1.628,96513.625
1635528727541,2021-10-29T13:32:07.541,1.764,96512.711
1635528727677,2021-10-29T13:32:07.677,1.900,96513.453
1635528727812,2021-10-29T13:32:07.812,2.035,96512.844
1635528727948,2021-10-29T13:32:07.948,2.171,96512.844
1635528728084,2021-10-29T13:32:08.084,2.307,96510.031
1635528728219,2021-10-29T13:32:08.219,2.442,96512.844
1635528728355,2021-10-29T13:32:08.355,2.578,96507.352
1635528728490,2021-10-29T13:32:08.490,2.713,96508.094
1635528728626,2021-10-29T13:32:08.626,2.849,96511.516
1635528728762,2021-10-29T13:32:08.762,2.985,96509.602
1635528728897,2021-10-29T13:32:08.897,3.120,96509.602
1635528729033,2021-10-29T13:32:09.033,3.256,96501.563
1635528729170,2021-10-29T13:32:09.170,3.393,96503.641
1635528729304,2021-10-29T13:32:09.304,3.527,96506.922
1635528729441,2021-10-29T13:32:09.441,3.664,96508.258
1635528729577,2021-10-29T13:32:09.577,3.800,96510.172
1635528729712,2021-10-29T13:32:09.712,3.935,96509.000
1635528729848,2021-10-29T13:32:09.848,4.071,96502.891
1635528729983,2021-10-29T13:32:09.983,4.206,96506.313
1635528730119,2021-10-29T13:32:10.119,4.342,96504.813
1635528730255,2021-10-29T13:32:10.255,4.478,96503.641
1635528730390,2021-10-29T13:32:10.390,4.613,96500.219
1635528730526,2021-10-29T13:32:10.526,4.749,96506.922
1635528730662,2021-10-29T13:32:10.662,4.885,96508.258
1635528730797,2021-10-29T13:32:10.797,5.020,96504.977
1635528730933,2021-10-29T13:32:10.933,5.156,96504.234
1635528731068,2021-10-29T13:32:11.068,5.291,96507.055
1635528731204,2021-10-29T13:32:11.204,5.427,96503.641
1635528731341,2021-10-29T13:32:11.341,5.564,96501.563
1635528731475,2021-10-29T13:32:11.475,5.698,96507.055
1635528731612,2021-10-29T13:32:11.612,5.835,96501.563
1635528731748,2021-10-29T13:32:11.748,5.971,96503.031
1635528731883,2021-10-29T13:32:11.883,6.106,96506.313
1635528732019,2021-10-29T13:32:12.019,6.242,96506.313
1635528732155,2021-10-29T13:32:12.155,6.378,96505.141
1635528732290,2021-10-29T13:32:12.290,6.513,96504.375
1635528732426,2021-10-29T13:32:12.426,6.649,96508.391
1635528732561,2021-10-29T13:32:12.561,6.784,96510.500
1635528732697,2021-10-29T13:32:12.697,6.920,96500.352
1635528732833,2021-10-29T13:32:12.833,7.056,96507.219
1635528732968,2021-10-29T13:32:12.968,7.191,96504.375
1635528733104,2021-10-29T13:32:13.104,7.327,96503.805
1635528733241,2021-10-29T13:32:13.241,7.464,96506.484
1635528733375,2021-10-29T13:32:13.375,7.598,96503.203
1635528733512,2021-10-29T13:32:13.512,7.735,96505.719
1635528733648,2021-10-29T13:32:13.648,7.871,96500.352
