epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636123629726,2021-11-05T10:47:09.726,0.000,0.028,-1.009,0.124
1636123629736,2021-11-05T10:47:09.736,0.010,0.025,-1.013,0.123
1636123629746,2021-11-05T10:47:09.746,0.020,0.031,-1.012,0.117
1636123629756,2021-11-05T10:47:09.756,0.030,0.042,-1.033,0.118
1636123629766,2021-11-05T10:47:09.766,0.040,0.043,-1.057,0.122
1636123629776,2021-11-05T10:47:09.776,0.050,0.042,-1.059,0.123
1636123629786,2021-11-05T10:47:09.786,0.060,0.049,-1.056,0.124
1636123629796,2021-11-05T10:47:09.796,0.070,0.049,-1.045,0.131
1636123629806,2021-11-05T10:47:09.806,0.080,0.043,-1.022,0.125
1636123629816,2021-11-05T10:47:09.816,0.090,0.042,-1.010,0.123
1636123629826,2021-11-05T10:47:09.826,0.100,0.053,-1.019,0.136
1636123629836,2021-11-05T10:47:09.836,0.110,0.056,-1.032,0.143
1636123629846,2021-11-05T10:47:09.846,0.120,0.050,-1.026,0.139
1636123629856,2021-11-05T10:47:09.856,0.130,0.050,-1.026,0.133
1636123629866,2021-11-05T10:47:09.866,0.140,0.049,-1.036,0.133
1636123629876,2021-11-05T10:47:09.876,0.150,0.042,-1.042,0.133
1636123629886,2021-11-05T10:47:09.886,0.160,0.045,-1.044,0.137
1636123629896,2021-11-05T10:47:09.896,0.170,0.045,-1.048,0.140
1636123629906,2021-11-05T10:47:09.906,0.180,0.043,-1.042,0.139
1636123629916,2021-11-05T10:47:09.916,0.190,0.042,-1.028,0.140
1636123629926,2021-11-05T10:47:09.926,0.200,0.048,-1.024,0.138
1636123629936,2021-11-05T10:47:09.936,0.210,0.046,-1.034,0.136
1636123629946,2021-11-05T10:47:09.946,0.220,0.045,-1.026,0.134
1636123629956,2021-11-05T10:47:09.956,0.230,0.047,-1.017,0.130
1636123629966,2021-11-05T10:47:09.966,0.240,0.054,-1.017,0.126
1636123629976,2021-11-05T10:47:09.976,0.250,0.048,-1.039,0.124
1636123629986,2021-11-05T10:47:09.986,0.260,0.039,-1.045,0.127
1636123629996,2021-11-05T10:47:09.996,0.270,0.046,-1.037,0.126
1636123630006,2021-11-05T10:47:10.006,0.280,0.042,-1.024,0.122
1636123630016,2021-11-05T10:47:10.016,0.290,0.038,-1.008,0.124
1636123630026,2021-11-05T10:47:10.026,0.300,0.048,-1.006,0.126
1636123630036,2021-11-05T10:47:10.036,0.310,0.047,-1.025,0.133
1636123630046,2021-11-05T10:47:10.046,0.320,0.042,-1.041,0.135
1636123630056,2021-11-05T10:47:10.056,0.330,0.042,-1.046,0.123
1636123630066,2021-11-05T10:47:10.066,0.340,0.038,-1.053,0.118
1636123630076,2021-11-05T10:47:10.076,0.350,0.030,-1.046,0.121
1636123630086,2021-11-05T10:47:10.086,0.360,0.025,-1.035,0.114
1636123630096,2021-11-05T10:47:10.096,0.370,0.019,-1.035,0.111
1636123630106,2021-11-05T10:47:10.106,0.380,0.014,-1.049,0.114
1636123630116,2021-11-05T10:47:10.116,0.390,0.004,-1.042,0.125
1636123630126,2021-11-05T10:47:10.126,0.400,0.004,-1.024,0.117
1636123630136,2021-11-05T10:47:10.136,0.410,0.007,-1.034,0.114
1636123630146,2021-11-05T10:47:10.146,0.420,0.001,-1.055,0.122
1636123630156,2021-11-05T10:47:10.156,0.430,0.002,-1.059,0.124
1636123630166,2021-11-05T10:47:10.166,0.440,0.002,-1.042,0.119
1636123630176,2021-11-05T10:47:10.176,0.450,0.003,-1.033,0.120
1636123630186,2021-11-05T10:47:10.186,0.460,0.009,-1.040,0.124
1636123630196,2021-11-05T10:47:10.196,0.470,0.013,-1.048,0.129
1636123630206,2021-11-05T10:47:10.206,0.480,0.017,-1.049,0.127
1636123630216,2021-11-05T10:47:10.216,0.490,0.019,-1.043,0.125
1636123630226,2021-11-05T10:47:10.226,0.500,0.015,-1.028,0.121
1636123630236,2021-11-05T10:47:10.236,0.510,0.015,-1.007,0.123
1636123630246,2021-11-05T10:47:10.246,0.520,0.016,-1.007,0.115
1636123630256,2021-11-05T10:47:10.256,0.530,0.017,-1.017,0.125
1636123630266,2021-11-05T10:47:10.266,0.540,0.025,-1.025,0.134
1636123630276,2021-11-05T10:47:10.276,0.550,0.025,-1.036,0.139
1636123630286,2021-11-05T10:47:10.286,0.560,0.019,-1.041,0.141
1636123630296,2021-11-05T10:47:10.296,0.570,0.021,-1.046,0.140
1636123630306,2021-11-05T10:47:10.306,0.580,0.019,-1.049,0.140
1636123630316,2021-11-05T10:47:10.316,0.590,0.021,-1.050,0.136
1636123630326,2021-11-05T10:47:10.326,0.600,0.025,-1.054,0.130
1636123630336,2021-11-05T10:47:10.336,0.610,0.018,-1.051,0.136
1636123630346,2021-11-05T10:47:10.346,0.620,0.015,-1.031,0.136
1636123630356,2021-11-05T10:47:10.356,0.630,0.017,-1.013,0.129
1636123630366,2021-11-05T10:47:10.366,0.640,0.019,-1.019,0.127
1636123630376,2021-11-05T10:47:10.376,0.650,0.018,-1.040,0.135
1636123630386,2021-11-05T10:47:10.386,0.660,0.020,-1.047,0.138
1636123630396,2021-11-05T10:47:10.396,0.670,0.016,-1.046,0.141
1636123630406,2021-11-05T10:47:10.406,0.680,0.015,-1.039,0.135
1636123630416,2021-11-05T10:47:10.416,0.690,0.014,-1.037,0.132
1636123630426,2021-11-05T10:47:10.426,0.700,0.009,-1.039,0.130
1636123630436,2021-11-05T10:47:10.436,0.710,0.003,-1.036,0.127
1636123630446,2021-11-05T10:47:10.446,0.720,0.002,-1.035,0.124
1636123630456,2021-11-05T10:47:10.456,0.730,0.006,-1.042,0.131
1636123630466,2021-11-05T10:47:10.466,0.740,0.006,-1.053,0.135
1636123630476,2021-11-05T10:47:10.476,0.750,0.003,-1.059,0.139
1636123630486,2021-11-05T10:47:10.486,0.760,0.002,-1.057,0.140
1636123630496,2021-11-05T10:47:10.496,0.770,-0.001,-1.054,0.137
1636123630506,2021-11-05T10:47:10.506,0.780,-0.001,-1.048,0.138
1636123630516,2021-11-05T10:47:10.516,0.790,-0.005,-1.040,0.136
1636123630526,2021-11-05T10:47:10.526,0.800,-0.008,-1.040,0.131
1636123630536,2021-11-05T10:47:10.536,0.810,-0.009,-1.043,0.129
1636123630546,2021-11-05T10:47:10.546,0.820,-0.010,-1.042,0.132
1636123630556,2021-11-05T10:47:10.556,0.830,-0.008,-1.038,0.137
1636123630566,2021-11-05T10:47:10.566,0.840,-0.000,-1.038,0.140
1636123630576,2021-11-05T10:47:10.576,0.850,0.001,-1.043,0.144
1636123630586,2021-11-05T10:47:10.586,0.860,0.008,-1.048,0.146
1636123630596,2021-11-05T10:47:10.596,0.870,0.011,-1.044,0.145
1636123630606,2021-11-05T10:47:10.606,0.880,0.012,-1.042,0.139
1636123630616,2021-11-05T10:47:10.616,0.890,0.009,-1.042,0.138
1636123630626,2021-11-05T10:47:10.626,0.900,0.002,-1.032,0.135
1636123630636,2021-11-05T10:47:10.636,0.910,-0.004,-1.015,0.135
1636123630646,2021-11-05T10:47:10.646,0.920,-0.001,-1.007,0.133
1636123630656,2021-11-05T10:47:10.656,0.930,0.007,-1.037,0.134
1636123630666,2021-11-05T10:47:10.666,0.940,-0.001,-1.067,0.146
1636123630676,2021-11-05T10:47:10.676,0.950,-0.007,-1.062,0.138
