epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1636125568612,2021-11-05T11:19:28.612,0.000,-0.000018875,0.000008750,-0.000190437
1636125568662,2021-11-05T11:19:28.662,0.050,-0.000017063,0.000004000,-0.000187062
1636125568712,2021-11-05T11:19:28.712,0.100,-0.000017063,0.000011312,-0.000189750
1636125568762,2021-11-05T11:19:28.762,0.150,-0.000017437,0.000010563,-0.000191563
1636125568812,2021-11-05T11:19:28.812,0.200,-0.000017063,0.000011625,-0.000188562
1636125568862,2021-11-05T11:19:28.862,0.250,-0.000017063,0.000011625,-0.000189750
1636125568912,2021-11-05T11:19:28.912,0.300,-0.000016000,0.000011625,-0.000187500
1636125568962,2021-11-05T11:19:28.962,0.350,-0.000017063,0.000011625,-0.000189438
1636125569012,2021-11-05T11:19:29.012,0.400,-0.000016375,0.000006187,-0.000188312
1636125569062,2021-11-05T11:19:29.062,0.450,-0.000016750,0.000004375,-0.000190187
1636125569112,2021-11-05T11:19:29.112,0.500,-0.000016750,0.000005813,-0.000189062
1636125569162,2021-11-05T11:19:29.162,0.550,-0.000016375,0.000003688,-0.000187938
1636125569212,2021-11-05T11:19:29.212,0.600,-0.000016000,0.000007625,-0.000188750
1636125569262,2021-11-05T11:19:29.262,0.650,-0.000017437,0.000009813,-0.000188312
1636125569312,2021-11-05T11:19:29.312,0.700,-0.000017812,0.000011312,-0.000190562
1636125569362,2021-11-05T11:19:29.362,0.750,-0.000016000,0.000010188,-0.000187625
1636125569412,2021-11-05T11:19:29.412,0.800,-0.000017812,0.000011312,-0.000189875
1636125569462,2021-11-05T11:19:29.462,0.850,-0.000017812,0.000000000,-0.000190562
1636125569512,2021-11-05T11:19:29.512,0.900,-0.000018562,0.000012750,-0.000190625
1636125569562,2021-11-05T11:19:29.562,0.950,-0.000017812,0.000010563,-0.000190625
1636125569612,2021-11-05T11:19:29.612,1.000,-0.000017063,0.000011312,-0.000189875
1636125569662,2021-11-05T11:19:29.662,1.050,-0.000019625,0.000012000,-0.000191000
1636125569712,2021-11-05T11:19:29.712,1.100,-0.000020000,0.000012000,-0.000190250
1636125569762,2021-11-05T11:19:29.762,1.150,-0.000018875,0.000011625,-0.000191000
1636125569812,2021-11-05T11:19:29.812,1.200,-0.000017437,0.000002188,-0.000189500
1636125569862,2021-11-05T11:19:29.862,1.250,-0.000019625,0.000011625,-0.000190250
1636125569912,2021-11-05T11:19:29.912,1.300,-0.000018875,0.000011625,-0.000190250
1636125569962,2021-11-05T11:19:29.962,1.350,-0.000018188,0.000012375,-0.000190312
1636125570012,2021-11-05T11:19:30.012,1.400,-0.000020000,0.000013125,-0.000190625
1636125570062,2021-11-05T11:19:30.062,1.450,-0.000018938,0.000012750,-0.000189125
1636125570112,2021-11-05T11:19:30.112,1.500,-0.000018562,0.000012750,-0.000190250
1636125570162,2021-11-05T11:19:30.162,1.550,-0.000019625,0.000010937,-0.000190250
1636125570212,2021-11-05T11:19:30.212,1.600,-0.000017437,0.000012375,-0.000190250
1636125570262,2021-11-05T11:19:30.262,1.650,-0.000020750,0.000003312,-0.000189875
1636125570312,2021-11-05T11:19:30.312,1.700,-0.000018562,0.000012750,-0.000190625
1636125570362,2021-11-05T11:19:30.362,1.750,-0.000018938,0.000011312,-0.000191000
1636125570412,2021-11-05T11:19:30.412,1.800,-0.000020000,0.000012000,-0.000190625
1636125570462,2021-11-05T11:19:30.462,1.850,-0.000018875,0.000012750,-0.000190562
1636125570512,2021-11-05T11:19:30.512,1.900,-0.000017812,0.000011625,-0.000190000
1636125570562,2021-11-05T11:19:30.562,1.950,-0.000019250,0.000012375,-0.000191000
1636125570612,2021-11-05T11:19:30.612,2.000,-0.000019250,0.000001875,-0.000189125
1636125570662,2021-11-05T11:19:30.662,2.050,-0.000019625,0.000013125,-0.000190625
1636125570712,2021-11-05T11:19:30.712,2.100,-0.000017063,0.000013125,-0.000190250
1636125570762,2021-11-05T11:19:30.762,2.150,-0.000018938,0.000012000,-0.000190000
1636125570812,2021-11-05T11:19:30.812,2.200,-0.000018562,0.000010937,-0.000191813
1636125570862,2021-11-05T11:19:30.862,2.250,-0.000018938,0.000011625,-0.000189500
1636125570912,2021-11-05T11:19:30.912,2.300,-0.000016750,0.000012750,-0.000190312
1636125570962,2021-11-05T11:19:30.962,2.350,-0.000018938,0.000012000,-0.000189938
