epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1646675322937,2022-03-07T12:48:42.937,0.000,97813.063
1646675323073,2022-03-07T12:48:43.073,0.136,97814.563
1646675323208,2022-03-07T12:48:43.208,0.271,97811.141
1646675323344,2022-03-07T12:48:43.344,0.407,97814.563
1646675323481,2022-03-07T12:48:43.481,0.544,97811.141
1646675323615,2022-03-07T12:48:43.615,0.678,97814.000
1646675323752,2022-03-07T12:48:43.752,0.815,97816.094
1646675323888,2022-03-07T12:48:43.888,0.951,97811.328
1646675324023,2022-03-07T12:48:44.023,1.086,97814.563
1646675324159,2022-03-07T12:48:44.159,1.222,97814.750
1646675324294,2022-03-07T12:48:44.294,1.357,97814.750
1646675324430,2022-03-07T12:48:44.430,1.493,97812.672
1646675324566,2022-03-07T12:48:44.566,1.629,97814.000
1646675324702,2022-03-07T12:48:44.702,1.765,97813.813
1646675324837,2022-03-07T12:48:44.837,1.900,97811.328
1646675324973,2022-03-07T12:48:44.973,2.036,97817.430
1646675325110,2022-03-07T12:48:45.110,2.173,97819.906
1646675325244,2022-03-07T12:48:45.244,2.307,97814.953
1646675325381,2022-03-07T12:48:45.381,2.444,97809.992
1646675325515,2022-03-07T12:48:45.515,2.578,97809.992
1646675325652,2022-03-07T12:48:45.652,2.715,97805.984
1646675325788,2022-03-07T12:48:45.788,2.851,97809.594
1646675325923,2022-03-07T12:48:45.923,2.986,97808.813
1646675326059,2022-03-07T12:48:46.059,3.122,97804.055
1646675326195,2022-03-07T12:48:46.195,3.258,97805.391
1646675326330,2022-03-07T12:48:46.330,3.393,97808.063
1646675326466,2022-03-07T12:48:46.466,3.529,97802.906
1646675326602,2022-03-07T12:48:46.602,3.665,97813.219
1646675326737,2022-03-07T12:48:46.737,3.800,97814.555
1646675326873,2022-03-07T12:48:46.873,3.936,97814.555
1646675327010,2022-03-07T12:48:47.010,4.073,97810.547
1646675327144,2022-03-07T12:48:47.144,4.207,97808.617
1646675327281,2022-03-07T12:48:47.281,4.344,97815.305
1646675327415,2022-03-07T12:48:47.415,4.478,97806.922
1646675327552,2022-03-07T12:48:47.552,4.615,97808.063
1646675327688,2022-03-07T12:48:47.688,4.751,97815.305
1646675327823,2022-03-07T12:48:47.823,4.886,97806.922
1646675327959,2022-03-07T12:48:47.959,5.022,97812.625
1646675328095,2022-03-07T12:48:48.095,5.158,97808.266
1646675328230,2022-03-07T12:48:48.230,5.293,97813.375
1646675328366,2022-03-07T12:48:48.366,5.429,97808.031
1646675328501,2022-03-07T12:48:48.501,5.564,97809.953
1646675328637,2022-03-07T12:48:48.637,5.700,97813.375
1646675328773,2022-03-07T12:48:48.773,5.836,97809.953
1646675328908,2022-03-07T12:48:48.908,5.971,97811.883
1646675329044,2022-03-07T12:48:49.044,6.107,97800.234
1646675329180,2022-03-07T12:48:49.180,6.243,97808.031
1646675329315,2022-03-07T12:48:49.315,6.378,97805.938
1646675329451,2022-03-07T12:48:49.451,6.514,97811.484
1646675329588,2022-03-07T12:48:49.588,6.651,97806.688
1646675329722,2022-03-07T12:48:49.722,6.785,97808.813
1646675329859,2022-03-07T12:48:49.859,6.922,97804.016
1646675329995,2022-03-07T12:48:49.995,7.058,97804.797
1646675330130,2022-03-07T12:48:50.130,7.193,97804.797
1646675330266,2022-03-07T12:48:50.266,7.329,97805.547
1646675330402,2022-03-07T12:48:50.402,7.465,97805.547
1646675330537,2022-03-07T12:48:50.537,7.600,97806.141
1646675330673,2022-03-07T12:48:50.673,7.736,97808.219
1646675330808,2022-03-07T12:48:50.808,7.871,97803.461
1646675330944,2022-03-07T12:48:50.944,8.007,97806.141
1646675331080,2022-03-07T12:48:51.080,8.143,97812.234
1646675331215,2022-03-07T12:48:51.215,8.278,97808.813
1646675331351,2022-03-07T12:48:51.351,8.414,97809.563
1646675331488,2022-03-07T12:48:51.488,8.551,97814.164
1646675331622,2022-03-07T12:48:51.622,8.685,97806.141
1646675331759,2022-03-07T12:48:51.759,8.822,97810.898
1646675331893,2022-03-07T12:48:51.893,8.956,97810.313
1646675332030,2022-03-07T12:48:52.030,9.093,97812.984
1646675332166,2022-03-07T12:48:52.166,9.229,97804.797
1646675332301,2022-03-07T12:48:52.301,9.364,97807.469
1646675332437,2022-03-07T12:48:52.437,9.500,97809.563
1646675332573,2022-03-07T12:48:52.573,9.636,97808.031
1646675332708,2022-03-07T12:48:52.708,9.771,97812.984
1646675332844,2022-03-07T12:48:52.844,9.907,97810.313
1646675332979,2022-03-07T12:48:52.979,10.042,97806.297
1646675333115,2022-03-07T12:48:53.115,10.178,97809.563
1646675333251,2022-03-07T12:48:53.251,10.314,97806.297
1646675333386,2022-03-07T12:48:53.386,10.449,97814.914
1646675333522,2022-03-07T12:48:53.522,10.585,97811.844
1646675333658,2022-03-07T12:48:53.658,10.721,97810.898
1646675333793,2022-03-07T12:48:53.793,10.856,97811.656
1646675333929,2022-03-07T12:48:53.929,10.992,97808.219
1646675334066,2022-03-07T12:48:54.066,11.129,97812.984
1646675334200,2022-03-07T12:48:54.200,11.263,97814.328
1646675334337,2022-03-07T12:48:54.337,11.400,97817.000
1646675334471,2022-03-07T12:48:54.471,11.534,97810.508
1646675334608,2022-03-07T12:48:54.608,11.671,97812.430
1646675334744,2022-03-07T12:48:54.744,11.807,97808.969
1646675334879,2022-03-07T12:48:54.879,11.942,97810.508
1646675335015,2022-03-07T12:48:55.015,12.078,97819.867
1646675335151,2022-03-07T12:48:55.151,12.214,97821.016
1646675335286,2022-03-07T12:48:55.286,12.349,97819.867
1646675335422,2022-03-07T12:48:55.422,12.485,97812.430
1646675335557,2022-03-07T12:48:55.557,12.620,97812.984
1646675335693,2022-03-07T12:48:55.693,12.756,97807.250
1646675335829,2022-03-07T12:48:55.829,12.892,97806.141
1646675335964,2022-03-07T12:48:55.964,13.027,97808.422
1646675336100,2022-03-07T12:48:56.100,13.163,97811.844
1646675336237,2022-03-07T12:48:56.237,13.300,97809.922
1646675336371,2022-03-07T12:48:56.371,13.434,97807.078
1646675336508,2022-03-07T12:48:56.508,13.571,97804.406
1646675336642,2022-03-07T12:48:56.642,13.705,97811.258
1646675336779,2022-03-07T12:48:56.779,13.842,97807.078
1646675336915,2022-03-07T12:48:56.915,13.978,97811.258
1646675337050,2022-03-07T12:48:57.050,14.113,97807.641
1646675337186,2022-03-07T12:48:57.186,14.249,97815.266
1646675337322,2022-03-07T12:48:57.322,14.385,97811.258
1646675337457,2022-03-07T12:48:57.457,14.520,97805.742
1646675337593,2022-03-07T12:48:57.593,14.656,97808.023
1646675337729,2022-03-07T12:48:57.729,14.792,97805.742
1646675337864,2022-03-07T12:48:57.864,14.927,97807.250
1646675338000,2022-03-07T12:48:58.000,15.063,97809.172
1646675338136,2022-03-07T12:48:58.136,15.199,97811.844
1646675338271,2022-03-07T12:48:58.271,15.334,97814.711
1646675338407,2022-03-07T12:48:58.407,15.470,97816.609
1646675338542,2022-03-07T12:48:58.542,15.605,97805.906
1646675338678,2022-03-07T12:48:58.678,15.741,97807.828
1646675338815,2022-03-07T12:48:58.815,15.878,97809.922
1646675338949,2022-03-07T12:48:58.949,16.012,97815.266
1646675339086,2022-03-07T12:48:59.086,16.149,97808.578
1646675339222,2022-03-07T12:48:59.222,16.285,97808.578
