epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635948372947,2021-11-03T10:06:12.947,0.000,99697.406
1635948373082,2021-11-03T10:06:13.082,0.135,99692.266
1635948373218,2021-11-03T10:06:13.218,0.271,99694.938
1635948373354,2021-11-03T10:06:13.354,0.407,99693.602
1635948373489,2021-11-03T10:06:13.489,0.542,99696.500
1635948373625,2021-11-03T10:06:13.625,0.678,99698.609
1635948373762,2021-11-03T10:06:13.762,0.815,99692.484
1635948373896,2021-11-03T10:06:13.896,0.949,99692.484
1635948374033,2021-11-03T10:06:14.033,1.086,99691.141
1635948374167,2021-11-03T10:06:14.167,1.220,99697.844
1635948374304,2021-11-03T10:06:14.304,1.357,99697.047
1635948374440,2021-11-03T10:06:14.440,1.493,99691.688
1635948374575,2021-11-03T10:06:14.575,1.628,99691.688
1635948374711,2021-11-03T10:06:14.711,1.764,99695.156
1635948374847,2021-11-03T10:06:14.847,1.900,99691.688
1635948374982,2021-11-03T10:06:14.982,2.035,99690.344
1635948375118,2021-11-03T10:06:15.118,2.171,99692.484
1635948375254,2021-11-03T10:06:15.254,2.307,99690.344
1635948375389,2021-11-03T10:06:15.389,2.442,99689.797
1635948375525,2021-11-03T10:06:15.525,2.578,99688.461
1635948375660,2021-11-03T10:06:15.660,2.713,99689.797
1635948375796,2021-11-03T10:06:15.796,2.849,99694.008
1635948375933,2021-11-03T10:06:15.933,2.986,99693.250
1635948376067,2021-11-03T10:06:16.067,3.120,99690.922
1635948376204,2021-11-03T10:06:16.204,3.257,99689.984
1635948376340,2021-11-03T10:06:16.340,3.393,99693.820
1635948376475,2021-11-03T10:06:16.475,3.528,99693.250
1635948376611,2021-11-03T10:06:16.611,3.664,99687.117
1635948376746,2021-11-03T10:06:16.746,3.799,99687.883
1635948376882,2021-11-03T10:06:16.882,3.935,99685.203
1635948377018,2021-11-03T10:06:17.018,4.071,99692.484
1635948377153,2021-11-03T10:06:17.153,4.206,99687.117
1635948377289,2021-11-03T10:06:17.289,4.342,99686.539
1635948377425,2021-11-03T10:06:17.425,4.478,99690.563
1635948377560,2021-11-03T10:06:17.560,4.613,99692.672
1635948377696,2021-11-03T10:06:17.696,4.749,99692.484
1635948377832,2021-11-03T10:06:17.832,4.885,99689.984
1635948377967,2021-11-03T10:06:17.967,5.020,99687.313
1635948378103,2021-11-03T10:06:18.103,5.156,99689.797
1635948378238,2021-11-03T10:06:18.238,5.291,99691.328
1635948378374,2021-11-03T10:06:18.374,5.427,99689.984
1635948378511,2021-11-03T10:06:18.511,5.564,99689.984
1635948378645,2021-11-03T10:06:18.645,5.698,99696.688
1635948378782,2021-11-03T10:06:18.782,5.835,99693.461
1635948378918,2021-11-03T10:06:18.918,5.971,99689.445
1635948379053,2021-11-03T10:06:19.053,6.106,99691.547
1635948379189,2021-11-03T10:06:19.189,6.242,99689.445
1635948379324,2021-11-03T10:06:19.324,6.377,99691.328
1635948379460,2021-11-03T10:06:19.460,6.513,99693.461
1635948379596,2021-11-03T10:06:19.596,6.649,99689.445
1635948379731,2021-11-03T10:06:19.731,6.784,99697.484
1635948379867,2021-11-03T10:06:19.867,6.920,99698.250
1635948380003,2021-11-03T10:06:20.003,7.056,99696.141
1635948380138,2021-11-03T10:06:20.138,7.191,99685.969
1635948380274,2021-11-03T10:06:20.274,7.327,99691.906
1635948380409,2021-11-03T10:06:20.409,7.462,99694.234
1635948380545,2021-11-03T10:06:20.545,7.598,99689.445
1635948380682,2021-11-03T10:06:20.682,7.735,99688.867
1635948380816,2021-11-03T10:06:20.816,7.869,99690.203
1635948380953,2021-11-03T10:06:20.953,8.006,99694.234
1635948381089,2021-11-03T10:06:21.089,8.142,99693.461
1635948381224,2021-11-03T10:06:21.224,8.277,99692.891
1635948381360,2021-11-03T10:06:21.360,8.413,99689.445
1635948381496,2021-11-03T10:06:21.496,8.549,99693.461
1635948381631,2021-11-03T10:06:21.631,8.684,99693.656
1635948381767,2021-11-03T10:06:21.767,8.820,99696.328
1635948381903,2021-11-03T10:06:21.903,8.956,99692.891
1635948382038,2021-11-03T10:06:22.038,9.091,99692.313
1635948382174,2021-11-03T10:06:22.174,9.227,99688.867
1635948382309,2021-11-03T10:06:22.309,9.362,99693.656
1635948382445,2021-11-03T10:06:22.445,9.498,99691.766
1635948382581,2021-11-03T10:06:22.581,9.634,99691.547
1635948382716,2021-11-03T10:06:22.716,9.769,99691.547
1635948382852,2021-11-03T10:06:22.852,9.905,99691.547
1635948382989,2021-11-03T10:06:22.989,10.042,99690.203
1635948383123,2021-11-03T10:06:23.123,10.176,99687.750
1635948383260,2021-11-03T10:06:23.260,10.313,99687.523
1635948383396,2021-11-03T10:06:23.396,10.449,99691.188
1635948383531,2021-11-03T10:06:23.531,10.584,99688.289
1635948383667,2021-11-03T10:06:23.667,10.720,99693.109
1635948383803,2021-11-03T10:06:23.803,10.856,99682.164
1635948383938,2021-11-03T10:06:23.938,10.991,99687.172
