epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635948556261,2021-11-03T10:09:16.261,0.0,-0.009212622676885123,0.030033316522539495,-0.012394001371249358
1635948556271,2021-11-03T10:09:16.271,0.01,-0.010596638595399043,0.02661140596590678,-0.011505459318244758
1635948556281,2021-11-03T10:09:16.281,0.02,-0.006579386352205681,0.02718025744929372,-0.012459986387616598
1635948556291,2021-11-03T10:09:16.291,0.03,0.0008092521567475168,0.031014049435604374,-0.014583587084825477
1635948556301,2021-11-03T10:09:16.301,0.04,0.006390931787867083,0.035124822242047306,-0.015965660722404316
1635948556311,2021-11-03T10:09:16.311,0.05,0.00967749238321241,0.038298672394485034,-0.016038434675743167
1635948556321,2021-11-03T10:09:16.321,0.06,0.013422653757117372,0.04088439649081996,-0.015884917421616844
1635948556331,2021-11-03T10:09:16.331,0.07,0.017907028658743704,0.043070869641497256,-0.0166707449490378
1635948556341,2021-11-03T10:09:16.341,0.08,0.021786713470609485,0.04420879862591656,-0.018332950773040136
1635948556351,2021-11-03T10:09:16.351,0.09,0.025456949620538887,0.04318557464201665,-0.019977444962379107
1635948556361,2021-11-03T10:09:16.361,0.1,0.029427077416275836,0.040390317495513355,-0.021202300220540933
1635948556371,2021-11-03T10:09:16.371,0.11,0.03222089223211348,0.03843738047992129,-0.02201161039454673
1635948556381,2021-11-03T10:09:16.381,0.12,0.03275898108784052,0.03857135644314198,-0.022145859300835388
1635948556391,2021-11-03T10:09:16.391,0.13,0.03237342570373993,0.03836647078117631,-0.021999220508275023
1635948556401,2021-11-03T10:09:16.401,0.14,0.03254336163896954,0.036035598935991175,-0.022645693883558665
1635948556411,2021-11-03T10:09:16.411,0.15,0.03249081352788183,0.03392867844818058,-0.023623359666347616
1635948556421,2021-11-03T10:09:16.421,0.16,0.030474166973998826,0.03468681685938434,-0.023335959943138543
1635948556431,2021-11-03T10:09:16.431,0.17,0.02650191983803135,0.03769626829526761,-0.022397285333357796
1635948556441,2021-11-03T10:09:16.441,0.18,0.02254593790192036,0.04133698634625564,-0.022983725248737527
1635948556451,2021-11-03T10:09:16.451,0.19,0.020035897001694388,0.044575940448507295,-0.02469540593616458
1635948556461,2021-11-03T10:09:16.461,0.2,0.01836708591275619,0.046162599180129354,-0.025011890929265104
1635948556471,2021-11-03T10:09:16.471,0.21,0.016895333355322895,0.046082793484780754,-0.02369683695142364
1635948556481,2021-11-03T10:09:16.481,0.22,0.016837845165521306,0.04606245715932664,-0.023089448351934674
1635948556491,2021-11-03T10:09:16.491,0.23,0.018723414211253543,0.04661756677464321,-0.024067370620314603
1635948556501,2021-11-03T10:09:16.501,0.24,0.019858133875131245,0.04765200197270551,-0.02471394894369088
1635948556511,2021-11-03T10:09:16.511,0.25,0.019516485818250613,0.050721980050460164,-0.02357504785805048
1635948556521,2021-11-03T10:09:16.521,0.26,0.02441101089645816,0.052812061615340605,-0.02196184138768155
1635948556531,2021-11-03T10:09:16.531,0.27,0.03747474632056813,0.04263371443456604,-0.02166581669242317
1635948556541,2021-11-03T10:09:16.541,0.28,0.04137923953998188,0.017246730637310248,-0.022156129723577007
1635948556551,2021-11-03T10:09:16.551,0.29,0.015149346745934426,-0.002663149636580513,-0.021716456480162613
1635948556561,2021-11-03T10:09:16.561,0.3,-0.024158947511479956,0.006251868715509835,-0.01974903413795902
1635948556571,2021-11-03T10:09:16.571,0.31,-0.02774416964975119,0.03237460917394268,-0.016738730143300184
1635948556581,2021-11-03T10:09:16.581,0.32,0.012584210053879606,0.032286719423705916,-0.013779615576194917
