epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635778816886,2021-11-01T11:00:16.886,0.000,99411.359
1635778817022,2021-11-01T11:00:17.022,0.136,99414.047
1635778817158,2021-11-01T11:00:17.158,0.272,99414.047
1635778817293,2021-11-01T11:00:17.293,0.407,99407.344
1635778817429,2021-11-01T11:00:17.429,0.543,99409.445
1635778817564,2021-11-01T11:00:17.564,0.678,99405.422
1635778817700,2021-11-01T11:00:17.700,0.814,99405.422
1635778817836,2021-11-01T11:00:17.836,0.950,99412.922
1635778817971,2021-11-01T11:00:17.971,1.085,99407.344
1635778818107,2021-11-01T11:00:18.107,1.221,99409.445
1635778818244,2021-11-01T11:00:18.244,1.358,99404.875
1635778818378,2021-11-01T11:00:18.378,1.492,99404.078
1635778818515,2021-11-01T11:00:18.515,1.629,99405.422
1635778818651,2021-11-01T11:00:18.651,1.765,99410.023
1635778818786,2021-11-01T11:00:18.786,1.900,99404.078
1635778818922,2021-11-01T11:00:18.922,2.036,99406.766
1635778819058,2021-11-01T11:00:19.058,2.172,99403.313
1635778819193,2021-11-01T11:00:19.193,2.307,99399.297
1635778819329,2021-11-01T11:00:19.329,2.443,99398.719
1635778819465,2021-11-01T11:00:19.465,2.579,99403.531
1635778819600,2021-11-01T11:00:19.600,2.714,99402.188
1635778819736,2021-11-01T11:00:19.736,2.850,99402.188
1635778819871,2021-11-01T11:00:19.871,2.985,99403.531
1635778820007,2021-11-01T11:00:20.007,3.121,99400.641
1635778820144,2021-11-01T11:00:20.144,3.258,99401.398
1635778820278,2021-11-01T11:00:20.278,3.392,99400.266
1635778820415,2021-11-01T11:00:20.415,3.529,99402.188
1635778820551,2021-11-01T11:00:20.551,3.665,99402.188
1635778820686,2021-11-01T11:00:20.686,3.800,99403.531
1635778820822,2021-11-01T11:00:20.822,3.936,99396.828
1635778820957,2021-11-01T11:00:20.957,4.071,99404.297
1635778821093,2021-11-01T11:00:21.093,4.207,99400.852
1635778821229,2021-11-01T11:00:21.229,4.343,99399.508
1635778821364,2021-11-01T11:00:21.364,4.478,99404.297
1635778821500,2021-11-01T11:00:21.500,4.614,99402.953
1635778821636,2021-11-01T11:00:21.636,4.750,99402.953
1635778821771,2021-11-01T11:00:21.771,4.885,99404.297
1635778821907,2021-11-01T11:00:21.907,5.021,99404.297
1635778822044,2021-11-01T11:00:22.044,5.158,99409.656
1635778822178,2021-11-01T11:00:22.178,5.292,99400.055
1635778822314,2021-11-01T11:00:22.314,5.428,99402.953
1635778822451,2021-11-01T11:00:22.451,5.565,99405.844
1635778822585,2021-11-01T11:00:22.585,5.699,99398.352
1635778822722,2021-11-01T11:00:22.722,5.836,99398.352
1635778822856,2021-11-01T11:00:22.856,5.970,99401.609
1635778822993,2021-11-01T11:00:22.993,6.107,99408.531
1635778823129,2021-11-01T11:00:23.129,6.243,99405.266
1635778823264,2021-11-01T11:00:23.264,6.378,99406.398
1635778823400,2021-11-01T11:00:23.400,6.514,99400.852
1635778823536,2021-11-01T11:00:23.536,6.650,99401.031
1635778823671,2021-11-01T11:00:23.671,6.785,99399.508
1635778823807,2021-11-01T11:00:23.807,6.921,99403.711
1635778823943,2021-11-01T11:00:23.943,7.057,99400.484
1635778824078,2021-11-01T11:00:24.078,7.192,99403.930
1635778824214,2021-11-01T11:00:24.214,7.328,99399.695
1635778824349,2021-11-01T11:00:24.349,7.463,99403.711
1635778824485,2021-11-01T11:00:24.485,7.599,99402.375
1635778824622,2021-11-01T11:00:24.622,7.736,99402.375
1635778824756,2021-11-01T11:00:24.756,7.870,99403.711
1635778824893,2021-11-01T11:00:24.893,8.007,99399.906
1635778825029,2021-11-01T11:00:25.029,8.143,99401.031
1635778825164,2021-11-01T11:00:25.164,8.278,99402.375
1635778825300,2021-11-01T11:00:25.300,8.414,99397.797
1635778825435,2021-11-01T11:00:25.435,8.549,99401.031
1635778825571,2021-11-01T11:00:25.571,8.685,99403.164
1635778825707,2021-11-01T11:00:25.707,8.821,99405.266
1635778825842,2021-11-01T11:00:25.842,8.956,99404.297
1635778825978,2021-11-01T11:00:25.978,9.092,99396.828
1635778826114,2021-11-01T11:00:26.114,9.228,99402.375
1635778826249,2021-11-01T11:00:26.249,9.363,99403.711
1635778826385,2021-11-01T11:00:26.385,9.499,99403.711
1635778826522,2021-11-01T11:00:26.522,9.636,99401.609
1635778826656,2021-11-01T11:00:26.656,9.770,99403.711
1635778826793,2021-11-01T11:00:26.793,9.907,99401.828
1635778826929,2021-11-01T11:00:26.929,10.043,99404.508
1635778827064,2021-11-01T11:00:27.064,10.178,99400.484
1635778827200,2021-11-01T11:00:27.200,10.314,99401.828
1635778827335,2021-11-01T11:00:27.335,10.449,99401.828
1635778827471,2021-11-01T11:00:27.471,10.585,99399.695
1635778827607,2021-11-01T11:00:27.607,10.721,99401.828
1635778827742,2021-11-01T11:00:27.742,10.856,99402.594
1635778827878,2021-11-01T11:00:27.878,10.992,99401.828
1635778828014,2021-11-01T11:00:28.014,11.128,99403.711
1635778828149,2021-11-01T11:00:28.149,11.263,99403.164
1635778828285,2021-11-01T11:00:28.285,11.399,99401.031
1635778828420,2021-11-01T11:00:28.420,11.534,99403.164
