epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1649694297508,2022-04-11T12:24:57.508,0.000,98096.359
1649694297643,2022-04-11T12:24:57.643,0.135,98096.172
1649694297779,2022-04-11T12:24:57.779,0.271,98095.188
1649694297916,2022-04-11T12:24:57.916,0.408,98099.406
1649694298050,2022-04-11T12:24:58.050,0.542,98095.773
1649694298187,2022-04-11T12:24:58.187,0.679,98098.063
1649694298321,2022-04-11T12:24:58.321,0.813,98091.750
1649694298458,2022-04-11T12:24:58.458,0.950,98088.484
1649694298594,2022-04-11T12:24:58.594,1.086,98097.313
1649694298729,2022-04-11T12:24:58.729,1.221,98098.063
1649694298865,2022-04-11T12:24:58.865,1.357,98099.211
1649694299001,2022-04-11T12:24:59.001,1.493,98100.547
1649694299136,2022-04-11T12:24:59.136,1.628,98099.406
1649694299272,2022-04-11T12:24:59.272,1.764,98096.531
1649694299407,2022-04-11T12:24:59.407,1.899,98100.742
1649694299543,2022-04-11T12:24:59.543,2.035,98100.742
1649694299679,2022-04-11T12:24:59.679,2.171,98096.531
1649694299815,2022-04-11T12:24:59.815,2.307,98098.648
1649694299950,2022-04-11T12:24:59.950,2.442,98097.867
1649694300086,2022-04-11T12:25:00.086,2.578,98099.211
1649694300223,2022-04-11T12:25:00.223,2.715,98096.531
1649694300357,2022-04-11T12:25:00.357,2.849,98098.648
1649694300494,2022-04-11T12:25:00.494,2.986,98091.172
1649694300628,2022-04-11T12:25:00.628,3.120,98100.742
1649694300765,2022-04-11T12:25:00.765,3.257,98095.969
1649694300901,2022-04-11T12:25:00.901,3.393,98096.719
1649694301036,2022-04-11T12:25:01.036,3.528,98095.383
1649694301172,2022-04-11T12:25:01.172,3.664,98095.188
1649694301308,2022-04-11T12:25:01.308,3.800,98097.867
1649694301443,2022-04-11T12:25:01.443,3.935,98089.664
1649694301579,2022-04-11T12:25:01.579,4.071,98095.383
1649694301714,2022-04-11T12:25:01.714,4.206,98099.992
1649694301850,2022-04-11T12:25:01.850,4.342,98100.547
1649694301986,2022-04-11T12:25:01.986,4.478,98098.648
1649694302121,2022-04-11T12:25:02.121,4.613,98098.063
1649694302257,2022-04-11T12:25:02.257,4.749,98099.992
1649694302394,2022-04-11T12:25:02.394,4.886,98098.063
1649694302528,2022-04-11T12:25:02.528,5.020,98106.102
1649694302665,2022-04-11T12:25:02.665,5.157,98102.078
1649694302801,2022-04-11T12:25:02.801,5.293,98099.406
1649694302936,2022-04-11T12:25:02.936,5.428,98103.227
1649694303072,2022-04-11T12:25:03.072,5.564,98104.563
1649694303208,2022-04-11T12:25:03.208,5.700,98105.344
1649694303343,2022-04-11T12:25:03.343,5.835,98112.047
1649694303479,2022-04-11T12:25:03.479,5.971,98108.977
1649694303614,2022-04-11T12:25:03.614,6.106,98102.672
1649694303750,2022-04-11T12:25:03.750,6.242,98102.281
1649694303886,2022-04-11T12:25:03.886,6.378,98106.102
1649694304021,2022-04-11T12:25:04.021,6.513,98104.016
1649694304157,2022-04-11T12:25:04.157,6.649,98096.531
1649694304293,2022-04-11T12:25:04.293,6.785,98099.406
1649694304428,2022-04-11T12:25:04.428,6.920,98097.477
1649694304564,2022-04-11T12:25:04.564,7.056,98098.063
1649694304701,2022-04-11T12:25:04.701,7.193,98096.719
1649694304835,2022-04-11T12:25:04.835,7.327,98098.063
1649694304972,2022-04-11T12:25:04.972,7.464,98092.703
1649694305108,2022-04-11T12:25:05.108,7.600,98094.625
1649694305243,2022-04-11T12:25:05.243,7.735,98095.383
1649694305379,2022-04-11T12:25:05.379,7.871,98092.703
1649694305514,2022-04-11T12:25:05.514,8.006,98096.719
1649694305650,2022-04-11T12:25:05.650,8.142,98094.039
1649694305786,2022-04-11T12:25:05.786,8.278,98097.477
1649694305921,2022-04-11T12:25:05.921,8.413,98099.406
1649694306057,2022-04-11T12:25:06.057,8.549,98096.531
1649694306193,2022-04-11T12:25:06.193,8.685,98097.672
1649694306328,2022-04-11T12:25:06.328,8.820,98095.578
1649694306464,2022-04-11T12:25:06.464,8.956,98096.133
1649694306599,2022-04-11T12:25:06.599,9.091,98100.156
1649694306735,2022-04-11T12:25:06.735,9.227,98095.383
1649694306872,2022-04-11T12:25:06.872,9.364,98095.578
1649694307006,2022-04-11T12:25:07.006,9.498,98095.578
1649694307143,2022-04-11T12:25:07.143,9.635,98096.914
1649694307279,2022-04-11T12:25:07.279,9.771,98098.258
1649694307414,2022-04-11T12:25:07.414,9.906,98097.313
1649694307550,2022-04-11T12:25:07.550,10.042,98099.008
1649694307685,2022-04-11T12:25:07.685,10.177,98096.914
1649694307821,2022-04-11T12:25:07.821,10.313,98098.258
1649694307957,2022-04-11T12:25:07.957,10.449,98100.352
1649694308092,2022-04-11T12:25:08.092,10.584,98096.719
1649694308228,2022-04-11T12:25:08.228,10.720,98100.352
1649694308364,2022-04-11T12:25:08.364,10.856,98096.133
1649694308499,2022-04-11T12:25:08.499,10.991,98096.914
1649694308635,2022-04-11T12:25:08.635,11.127,98093.453
1649694308772,2022-04-11T12:25:08.772,11.264,98102.281
1649694308906,2022-04-11T12:25:08.906,11.398,98096.133
1649694309043,2022-04-11T12:25:09.043,11.535,98095.742
1649694309179,2022-04-11T12:25:09.179,11.671,98097.078
1649694309314,2022-04-11T12:25:09.314,11.806,98103.031
1649694309450,2022-04-11T12:25:09.450,11.942,98101.688
1649694309585,2022-04-11T12:25:09.585,12.077,98095.742
1649694309721,2022-04-11T12:25:09.721,12.213,98089.438
1649694309857,2022-04-11T12:25:09.857,12.349,98099.766
1649694309993,2022-04-11T12:25:09.993,12.485,98101.883
1649694310128,2022-04-11T12:25:10.128,12.620,98096.914
1649694310264,2022-04-11T12:25:10.264,12.756,98099.008
1649694310399,2022-04-11T12:25:10.399,12.891,98091.563
1649694310535,2022-04-11T12:25:10.535,13.027,98095.742
1649694310671,2022-04-11T12:25:10.671,13.163,98096.516
1649694310806,2022-04-11T12:25:10.806,13.298,98094.984
1649694310942,2022-04-11T12:25:10.942,13.434,98096.914
1649694311077,2022-04-11T12:25:11.077,13.569,98098.258
1649694311213,2022-04-11T12:25:11.213,13.705,98101.688
1649694311350,2022-04-11T12:25:11.350,13.842,98101.883
1649694311484,2022-04-11T12:25:11.484,13.976,98099.766
1649694311621,2022-04-11T12:25:11.621,14.113,98095.383
1649694311757,2022-04-11T12:25:11.757,14.249,98095.742
1649694311892,2022-04-11T12:25:11.892,14.384,98098.422
1649694312028,2022-04-11T12:25:12.028,14.520,98093.063
1649694312163,2022-04-11T12:25:12.163,14.655,98095.938
1649694312299,2022-04-11T12:25:12.299,14.791,98095.938
1649694312435,2022-04-11T12:25:12.435,14.927,98093.844
1649694312570,2022-04-11T12:25:12.570,15.062,98093.063
1649694312706,2022-04-11T12:25:12.706,15.198,98096.328
1649694312842,2022-04-11T12:25:12.842,15.334,98097.078
1649694312977,2022-04-11T12:25:12.977,15.469,98101.883
1649694313113,2022-04-11T12:25:13.113,15.605,98097.273
1649694313250,2022-04-11T12:25:13.250,15.742,98099.203
1649694313384,2022-04-11T12:25:13.384,15.876,98102.438
1649694313521,2022-04-11T12:25:13.521,16.013,98099.766
1649694313657,2022-04-11T12:25:13.657,16.149,98099.953
1649694313792,2022-04-11T12:25:13.792,16.284,98101.102
1649694313928,2022-04-11T12:25:13.928,16.420,98100.703
1649694314063,2022-04-11T12:25:14.063,16.555,98105.125
1649694314199,2022-04-11T12:25:14.199,16.691,98106.656
1649694314335,2022-04-11T12:25:14.335,16.827,98104.563
1649694314470,2022-04-11T12:25:14.470,16.962,98102.641
1649694314606,2022-04-11T12:25:14.606,17.098,98099.203
1649694314742,2022-04-11T12:25:14.742,17.234,98100.352
1649694314877,2022-04-11T12:25:14.877,17.369,98099.203
1649694315013,2022-04-11T12:25:15.013,17.505,98094.984
1649694315149,2022-04-11T12:25:15.149,17.641,98092.500
1649694315284,2022-04-11T12:25:15.284,17.776,98098.422
1649694315420,2022-04-11T12:25:15.420,17.912,98098.609
1649694315555,2022-04-11T12:25:15.555,18.047,98096.516
1649694315691,2022-04-11T12:25:15.691,18.183,98096.516
1649694315828,2022-04-11T12:25:15.828,18.320,98101.102
1649694315962,2022-04-11T12:25:15.962,18.454,98095.938
1649694316099,2022-04-11T12:25:16.099,18.591,98100.703
1649694316233,2022-04-11T12:25:16.233,18.725,98096.688
1649694316370,2022-04-11T12:25:16.370,18.862,98096.516
1649694316506,2022-04-11T12:25:16.506,18.998,98098.805
1649694316641,2022-04-11T12:25:16.641,19.133,98098.609
1649694316777,2022-04-11T12:25:16.777,19.269,98100.703
1649694316913,2022-04-11T12:25:16.913,19.405,98098.609
1649694317048,2022-04-11T12:25:17.048,19.540,98099.953
1649694317184,2022-04-11T12:25:17.184,19.676,98093.844
1649694317320,2022-04-11T12:25:17.320,19.812,98098.609
1649694317455,2022-04-11T12:25:17.455,19.947,98087.891
1649694317591,2022-04-11T12:25:17.591,20.083,98095.938
1649694317726,2022-04-11T12:25:17.726,20.218,98095.742
1649694317862,2022-04-11T12:25:17.862,20.354,98100.703
1649694317999,2022-04-11T12:25:17.999,20.491,98100.148
1649694318133,2022-04-11T12:25:18.133,20.625,98095.344
1649694318270,2022-04-11T12:25:18.270,20.762,98099.563
1649694318406,2022-04-11T12:25:18.406,20.898,98101.297
1649694318541,2022-04-11T12:25:18.541,21.033,98102.047
1649694318677,2022-04-11T12:25:18.677,21.169,98096.688
1649694318812,2022-04-11T12:25:18.812,21.304,98097.273
