epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1627859377046,2021-08-01T19:09:37.046,0.0,-2.3716947429439154e-07,1.159620314956613e-06,2.4413682580415607e-07
1627859377096,2021-08-01T19:09:37.096,0.05,-8.017933695768577e-07,4.393493956984877e-06,3.0869951117652927e-07
1627859377146,2021-08-01T19:09:37.146,0.1,-1.4794987628528596e-06,4.484285219213163e-06,-2.967101834575878e-07
1627859377196,2021-08-01T19:09:37.196,0.15,-1.422689159068774e-06,1.7247289547664278e-06,-1.0145864377632307e-06
1627859377246,2021-08-01T19:09:37.246,0.2,-5.788802204595621e-07,-1.3740452778079689e-07,-1.0822054721592633e-06
1627859377296,2021-08-01T19:09:37.296,0.25,-3.1163194785726136e-07,1.3588991794347063e-06,-7.682266039473233e-07
1627859377346,2021-08-01T19:09:37.346,0.3,-9.652657014500022e-07,4.089194781709905e-06,-5.756553724520871e-07
1627859377396,2021-08-01T19:09:37.396,0.35,-1.0987094351282721e-06,4.907988071722647e-06,-3.7882979202862045e-07
1627859377446,2021-08-01T19:09:37.446,0.4,-6.650238660215709e-08,4.052911200242452e-06,-2.0901611591062063e-07
1627859377496,2021-08-01T19:09:37.496,0.45,8.659758109012443e-07,3.611505642936429e-06,-5.25379384430974e-07
1627859377546,2021-08-01T19:09:37.546,0.5,6.86358492819204e-07,4.104401989556505e-06,-1.1451797556531806e-06
1627859377596,2021-08-01T19:09:37.596,0.55,6.552361093310734e-08,4.697393266616365e-06,-1.2884147389852917e-06
1627859377646,2021-08-01T19:09:37.646,0.6,3.619194092796254e-08,4.944786237996013e-06,-8.144541459249746e-07
1627859377696,2021-08-01T19:09:37.696,0.65,5.545772851949593e-07,4.931829984258272e-06,-2.1490296008543224e-07
1627859377746,2021-08-01T19:09:37.746,0.7,9.292492922675652e-07,4.7865905162999e-06,2.8156501089850545e-07
1627859377796,2021-08-01T19:09:37.796,0.75,8.829725863010628e-07,4.617484157037825e-06,6.469855194542711e-07
1627859377846,2021-08-01T19:09:37.846,0.8,6.627835744537727e-07,4.47148799808483e-06,7.104857693109217e-07
1627859377896,2021-08-01T19:09:37.896,0.85,4.897233938813398e-07,4.368368706543093e-06,4.998437134782151e-07
1627859377946,2021-08-01T19:09:37.946,0.9,3.751865649966436e-07,4.334050623059705e-06,2.981257424157498e-07
1627859377996,2021-08-01T19:09:37.996,0.95,3.932218867480712e-07,4.203798955436248e-06,1.4184210381862818e-07
1627859378046,2021-08-01T19:09:38.046,1.0,6.946362824074061e-07,3.792340627064144e-06,-1.341634973114007e-07
1627859378096,2021-08-01T19:09:38.096,1.05,1.078117424308022e-06,3.3648551565925937e-06,-4.0614834742815033e-07
1627859378146,2021-08-01T19:09:38.146,1.1,1.0574067128299214e-06,3.3795566787537102e-06,-3.83876956391256e-07
1627859378196,2021-08-01T19:09:38.196,1.15,7.759412894232473e-07,3.751685829164982e-06,-8.577456342400766e-08
1627859378246,2021-08-01T19:09:38.246,1.2,1.0724021469995783e-06,3.917236607158084e-06,2.3743823018334375e-07
1627859378296,2021-08-01T19:09:38.296,1.25,1.9994958500386883e-06,3.655463833818208e-06,4.2354402329577615e-07
1627859378346,2021-08-01T19:09:38.346,1.3,2.426242416172228e-06,3.3415377163185684e-06,3.839881073215373e-07
1627859378396,2021-08-01T19:09:38.396,1.35,1.8014116961494203e-06,3.269475296216895e-06,1.2827331317859388e-07
1627859378446,2021-08-01T19:09:38.446,1.4,9.946475531627008e-07,3.2460148506652578e-06,-1.1609656904282543e-07
1627859378496,2021-08-01T19:09:38.496,1.45,9.104296813895183e-07,3.0062496535025494e-06,-2.0383922624447235e-07
1627859378546,2021-08-01T19:09:38.546,1.5,1.4294246646904965e-06,2.5263910862644608e-06,-3.232980774841243e-07
