epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1650900283754,2022-04-25T11:24:43.754,0.000,-0.000052812,-0.000002562,0.000088938
1650900283804,2022-04-25T11:24:43.804,0.050,-0.000054688,-0.000003312,0.000087437
1650900283854,2022-04-25T11:24:43.854,0.100,-0.000054312,-0.000004438,0.000087063
1650900283904,2022-04-25T11:24:43.904,0.150,-0.000053937,-0.000000688,0.000085937
1650900283954,2022-04-25T11:24:43.954,0.200,-0.000054312,-0.000001438,0.000085937
1650900284004,2022-04-25T11:24:44.004,0.250,-0.000055438,-0.000002562,0.000084000
1650900284054,2022-04-25T11:24:44.054,0.300,-0.000054688,-0.000003688,0.000084812
1650900284104,2022-04-25T11:24:44.104,0.350,-0.000055438,-0.000002188,0.000083687
1650900284154,2022-04-25T11:24:44.154,0.400,-0.000054312,-0.000006687,0.000082500
1650900284204,2022-04-25T11:24:44.204,0.450,-0.000053937,0.000000375,0.000084062
1650900284254,2022-04-25T11:24:44.254,0.500,-0.000054312,-0.000000312,0.000080937
1650900284304,2022-04-25T11:24:44.304,0.550,-0.000053188,-0.000012250,0.000082500
1650900284354,2022-04-25T11:24:44.354,0.600,-0.000053937,0.000000375,0.000081750
1650900284404,2022-04-25T11:24:44.404,0.650,-0.000052437,0.000001500,0.000082875
1650900284454,2022-04-25T11:24:44.454,0.700,-0.000054688,0.000000750,0.000082500
1650900284504,2022-04-25T11:24:44.504,0.750,-0.000054688,0.000001500,0.000082500
1650900284554,2022-04-25T11:24:44.554,0.800,-0.000053188,0.000001125,0.000082937
1650900284604,2022-04-25T11:24:44.604,0.850,-0.000053188,0.000001125,0.000079062
1650900284654,2022-04-25T11:24:44.654,0.900,-0.000053188,-0.000010375,0.000082500
1650900284704,2022-04-25T11:24:44.704,0.950,-0.000053937,0.000000000,0.000081438
1650900284754,2022-04-25T11:24:44.754,1.000,-0.000053188,0.000000750,0.000081750
1650900284804,2022-04-25T11:24:44.804,1.050,-0.000053563,-0.000000688,0.000081375
1650900284854,2022-04-25T11:24:44.854,1.100,-0.000053937,-0.000006687,0.000079875
1650900284904,2022-04-25T11:24:44.904,1.150,-0.000054688,-0.000000688,0.000082937
1650900284954,2022-04-25T11:24:44.954,1.200,-0.000055063,-0.000000688,0.000081000
1650900285004,2022-04-25T11:24:45.004,1.250,-0.000053188,-0.000003688,0.000082188
1650900285054,2022-04-25T11:24:45.054,1.300,-0.000053937,0.000002250,0.000083687
1650900285104,2022-04-25T11:24:45.104,1.350,-0.000053188,0.000000750,0.000082500
1650900285154,2022-04-25T11:24:45.154,1.400,-0.000053937,-0.000000688,0.000084062
1650900285204,2022-04-25T11:24:45.204,1.450,-0.000053188,-0.000000688,0.000082937
1650900285254,2022-04-25T11:24:45.254,1.500,-0.000053937,-0.000012625,0.000086000
1650900285304,2022-04-25T11:24:45.304,1.550,-0.000053563,-0.000000688,0.000084062
1650900285354,2022-04-25T11:24:45.354,1.600,-0.000054688,-0.000001438,0.000084812
1650900285404,2022-04-25T11:24:45.404,1.650,-0.000055063,-0.000002188,0.000085625
1650900285454,2022-04-25T11:24:45.454,1.700,-0.000053937,-0.000002188,0.000085250
1650900285504,2022-04-25T11:24:45.504,1.750,-0.000053563,-0.000001063,0.000086750
1650900285554,2022-04-25T11:24:45.554,1.800,-0.000054312,-0.000001438,0.000086750
1650900285604,2022-04-25T11:24:45.604,1.850,-0.000052812,-0.000007375,0.000087562
1650900285654,2022-04-25T11:24:45.654,1.900,-0.000054312,-0.000008125,0.000086375
1650900285704,2022-04-25T11:24:45.704,1.950,-0.000054312,-0.000009250,0.000084812
1650900285754,2022-04-25T11:24:45.754,2.000,-0.000053937,-0.000002938,0.000087562
1650900285804,2022-04-25T11:24:45.804,2.050,-0.000055063,-0.000003312,0.000085562
1650900285854,2022-04-25T11:24:45.854,2.100,-0.000054688,-0.000003688,0.000087500
1650900285904,2022-04-25T11:24:45.904,2.150,-0.000054312,-0.000004438,0.000085188
1650900285954,2022-04-25T11:24:45.954,2.200,-0.000054312,-0.000012250,0.000087125
1650900286004,2022-04-25T11:24:46.004,2.250,-0.000054688,-0.000004063,0.000086750
1650900286054,2022-04-25T11:24:46.054,2.300,-0.000054312,-0.000005938,0.000086375
