epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636990118417,2021-11-15T10:28:38.417,0.000,0.087,-1.031,0.041
1636990118427,2021-11-15T10:28:38.427,0.010,0.092,-1.032,0.040
1636990118437,2021-11-15T10:28:38.437,0.020,0.089,-1.030,0.042
1636990118447,2021-11-15T10:28:38.447,0.030,0.092,-1.032,0.041
1636990118457,2021-11-15T10:28:38.457,0.040,0.099,-1.035,0.043
1636990118467,2021-11-15T10:28:38.467,0.050,0.107,-1.039,0.051
1636990118477,2021-11-15T10:28:38.477,0.060,0.120,-1.038,0.061
1636990118487,2021-11-15T10:28:38.487,0.070,0.128,-1.035,0.067
1636990118497,2021-11-15T10:28:38.497,0.080,0.135,-1.032,0.075
1636990118507,2021-11-15T10:28:38.507,0.090,0.141,-1.023,0.075
1636990118517,2021-11-15T10:28:38.517,0.100,0.146,-1.018,0.083
1636990118527,2021-11-15T10:28:38.527,0.110,0.148,-1.017,0.084
1636990118537,2021-11-15T10:28:38.537,0.120,0.149,-1.010,0.089
1636990118547,2021-11-15T10:28:38.547,0.130,0.146,-1.006,0.091
1636990118557,2021-11-15T10:28:38.557,0.140,0.144,-1.005,0.091
1636990118567,2021-11-15T10:28:38.567,0.150,0.145,-1.002,0.095
1636990118577,2021-11-15T10:28:38.577,0.160,0.145,-1.000,0.099
1636990118587,2021-11-15T10:28:38.587,0.170,0.141,-1.001,0.096
1636990118597,2021-11-15T10:28:38.597,0.180,0.139,-1.001,0.097
1636990118607,2021-11-15T10:28:38.607,0.190,0.131,-1.003,0.095
1636990118617,2021-11-15T10:28:38.617,0.200,0.118,-1.006,0.095
1636990118627,2021-11-15T10:28:38.627,0.210,0.106,-1.009,0.087
1636990118637,2021-11-15T10:28:38.637,0.220,0.098,-1.019,0.080
1636990118647,2021-11-15T10:28:38.647,0.230,0.075,-1.033,0.083
1636990118657,2021-11-15T10:28:38.657,0.240,0.057,-1.041,0.075
1636990118667,2021-11-15T10:28:38.667,0.250,0.043,-1.035,0.062
1636990118677,2021-11-15T10:28:38.677,0.260,0.033,-1.036,0.059
1636990118687,2021-11-15T10:28:38.687,0.270,0.021,-1.048,0.057
1636990118697,2021-11-15T10:28:38.697,0.280,0.015,-1.053,0.055
1636990118707,2021-11-15T10:28:38.707,0.290,0.009,-1.047,0.048
1636990118717,2021-11-15T10:28:38.717,0.300,0.011,-1.046,0.048
1636990118727,2021-11-15T10:28:38.727,0.310,0.011,-1.044,0.046
1636990118737,2021-11-15T10:28:38.737,0.320,0.004,-1.040,0.041
1636990118747,2021-11-15T10:28:38.747,0.330,0.002,-1.040,0.040
1636990118757,2021-11-15T10:28:38.757,0.340,-0.000,-1.041,0.039
