epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1636990631193,2021-11-15T10:37:11.193,0.000,98927.805
1636990631330,2021-11-15T10:37:11.330,0.137,98926.469
1636990631464,2021-11-15T10:37:11.464,0.271,98933.375
1636990631601,2021-11-15T10:37:11.601,0.408,98926.672
1636990631735,2021-11-15T10:37:11.735,0.542,98930.688
1636990631872,2021-11-15T10:37:11.872,0.679,98924.000
1636990632008,2021-11-15T10:37:12.008,0.815,98922.445
1636990632143,2021-11-15T10:37:12.143,0.950,98922.445
1636990632279,2021-11-15T10:37:12.279,1.086,98923.234
1636990632415,2021-11-15T10:37:12.415,1.222,98925.125
1636990632550,2021-11-15T10:37:12.550,1.357,98925.914
1636990632686,2021-11-15T10:37:12.686,1.493,98929.938
1636990632822,2021-11-15T10:37:12.822,1.629,98917.094
1636990632957,2021-11-15T10:37:12.957,1.764,98919.219
1636990633093,2021-11-15T10:37:13.093,1.900,98919.219
1636990633228,2021-11-15T10:37:13.228,2.035,98921.109
1636990633364,2021-11-15T10:37:13.364,2.171,98918.422
1636990633501,2021-11-15T10:37:13.501,2.308,98923.781
1636990633635,2021-11-15T10:37:13.635,2.442,98920.352
1636990633772,2021-11-15T10:37:13.772,2.579,98916.328
1636990633908,2021-11-15T10:37:13.908,2.715,98922.656
1636990634042,2021-11-15T10:37:14.042,2.849,98921.898
1636990634179,2021-11-15T10:37:14.179,2.986,98919.219
1636990634315,2021-11-15T10:37:14.315,3.122,98922.445
1636990634450,2021-11-15T10:37:14.450,3.257,98929.352
1636990634586,2021-11-15T10:37:14.586,3.393,98918.641
1636990634721,2021-11-15T10:37:14.721,3.528,98921.313
1636990634857,2021-11-15T10:37:14.857,3.664,98918.422
1636990634993,2021-11-15T10:37:14.993,3.800,98922.656
1636990635128,2021-11-15T10:37:15.128,3.935,98917.297
1636990635264,2021-11-15T10:37:15.264,4.071,98921.313
1636990635400,2021-11-15T10:37:15.400,4.207,98920.555
1636990635537,2021-11-15T10:37:15.537,4.344,98924.578
1636990635671,2021-11-15T10:37:15.671,4.478,98921.109
1636990635808,2021-11-15T10:37:15.808,4.615,98922.445
1636990635942,2021-11-15T10:37:15.942,4.749,98923.234
1636990636079,2021-11-15T10:37:16.079,4.886,98921.109
1636990636215,2021-11-15T10:37:16.215,5.022,98926.094
1636990636350,2021-11-15T10:37:16.350,5.157,98921.313
1636990636486,2021-11-15T10:37:16.486,5.293,98924.000
1636990636622,2021-11-15T10:37:16.622,5.429,98925.328
1636990636757,2021-11-15T10:37:16.757,5.564,98921.898
1636990636893,2021-11-15T10:37:16.893,5.700,98923.414
1636990637028,2021-11-15T10:37:17.028,5.835,98923.234
1636990637164,2021-11-15T10:37:17.164,5.971,98924.000
1636990637300,2021-11-15T10:37:17.300,6.107,98925.547
1636990637435,2021-11-15T10:37:17.435,6.242,98925.125
1636990637571,2021-11-15T10:37:17.571,6.378,98924.750
1636990637708,2021-11-15T10:37:17.708,6.515,98926.672
1636990637842,2021-11-15T10:37:17.842,6.649,98918.055
1636990637979,2021-11-15T10:37:17.979,6.786,98920.555
1636990638115,2021-11-15T10:37:18.115,6.922,98919.219
1636990638250,2021-11-15T10:37:18.250,7.057,98918.641
1636990638386,2021-11-15T10:37:18.386,7.193,98919.977
1636990638522,2021-11-15T10:37:18.522,7.329,98921.898
1636990638657,2021-11-15T10:37:18.657,7.464,98925.125
1636990638793,2021-11-15T10:37:18.793,7.600,98922.078
1636990638928,2021-11-15T10:37:18.928,7.735,98923.414
1636990639064,2021-11-15T10:37:19.064,7.871,98917.297
1636990639200,2021-11-15T10:37:19.200,8.007,98920.734
1636990639335,2021-11-15T10:37:19.335,8.142,98919.977
1636990639471,2021-11-15T10:37:19.471,8.278,98918.055
1636990639607,2021-11-15T10:37:19.607,8.414,98920.734
1636990639742,2021-11-15T10:37:19.742,8.549,98917.297
1636990639878,2021-11-15T10:37:19.878,8.685,98919.391
1636990640015,2021-11-15T10:37:20.015,8.822,98919.977
1636990640149,2021-11-15T10:37:20.149,8.956,98918.844
1636990640286,2021-11-15T10:37:20.286,9.093,98919.391
1636990640422,2021-11-15T10:37:20.422,9.229,98915.375
1636990640557,2021-11-15T10:37:20.557,9.364,98925.547
1636990640693,2021-11-15T10:37:20.693,9.500,98920.734
1636990640829,2021-11-15T10:37:20.829,9.636,98918.055
1636990640964,2021-11-15T10:37:20.964,9.771,98928.219
1636990641100,2021-11-15T10:37:21.100,9.907,98919.977
1636990641236,2021-11-15T10:37:21.236,10.043,98922.867
1636990641371,2021-11-15T10:37:21.371,10.178,98914.828
1636990641507,2021-11-15T10:37:21.507,10.314,98917.508
1636990641644,2021-11-15T10:37:21.644,10.451,98916.719
1636990641778,2021-11-15T10:37:21.778,10.585,98921.313
1636990641915,2021-11-15T10:37:21.915,10.722,98921.523
