epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1636989941802,2021-11-15T10:25:41.802,0.000,98921.094
1636989941938,2021-11-15T10:25:41.938,0.136,98919.750
1636989942073,2021-11-15T10:25:42.073,0.271,98920.297
1636989942209,2021-11-15T10:25:42.209,0.407,98921.852
1636989942344,2021-11-15T10:25:42.344,0.542,98924.734
1636989942480,2021-11-15T10:25:42.480,0.678,98923.953
1636989942616,2021-11-15T10:25:42.616,0.814,98925.875
1636989942751,2021-11-15T10:25:42.751,0.949,98920.719
1636989942887,2021-11-15T10:25:42.887,1.085,98923.188
1636989943024,2021-11-15T10:25:43.024,1.222,98924.734
1636989943158,2021-11-15T10:25:43.158,1.356,98921.852
1636989943295,2021-11-15T10:25:43.295,1.493,98923.398
1636989943431,2021-11-15T10:25:43.431,1.629,98921.266
1636989943566,2021-11-15T10:25:43.566,1.764,98922.063
1636989943702,2021-11-15T10:25:43.702,1.900,98925.875
1636989943838,2021-11-15T10:25:43.838,2.036,98922.609
1636989943973,2021-11-15T10:25:43.973,2.171,98919.375
1636989944109,2021-11-15T10:25:44.109,2.307,98922.609
1636989944244,2021-11-15T10:25:44.244,2.442,98919.930
1636989944380,2021-11-15T10:25:44.380,2.578,98919.930
1636989944516,2021-11-15T10:25:44.516,2.714,98922.609
1636989944651,2021-11-15T10:25:44.651,2.849,98918.039
1636989944787,2021-11-15T10:25:44.787,2.985,98923.398
1636989944923,2021-11-15T10:25:44.923,3.121,98924.734
1636989945058,2021-11-15T10:25:45.058,3.256,98922.609
1636989945194,2021-11-15T10:25:45.194,3.392,98926.078
1636989945329,2021-11-15T10:25:45.329,3.527,98921.484
1636989945465,2021-11-15T10:25:45.465,3.663,98917.828
1636989945602,2021-11-15T10:25:45.602,3.800,98919.930
1636989945736,2021-11-15T10:25:45.736,3.934,98918.039
1636989945873,2021-11-15T10:25:45.873,4.071,98919.375
1636989946009,2021-11-15T10:25:46.009,4.207,98920.719
1636989946144,2021-11-15T10:25:46.144,4.342,98927.422
1636989946280,2021-11-15T10:25:46.280,4.478,98926.078
1636989946416,2021-11-15T10:25:46.416,4.614,98918.594
1636989946551,2021-11-15T10:25:46.551,4.749,98926.625
1636989946687,2021-11-15T10:25:46.687,4.885,98927.422
1636989946822,2021-11-15T10:25:46.822,5.020,98921.484
1636989946958,2021-11-15T10:25:46.958,5.156,98926.258
1636989947094,2021-11-15T10:25:47.094,5.292,98925.500
1636989947229,2021-11-15T10:25:47.229,5.427,98923.398
1636989947365,2021-11-15T10:25:47.365,5.563,98926.078
1636989947502,2021-11-15T10:25:47.502,5.700,98926.625
1636989947636,2021-11-15T10:25:47.636,5.834,98919.375
1636989947773,2021-11-15T10:25:47.773,5.971,98918.594
1636989947907,2021-11-15T10:25:47.907,6.105,98925.500
1636989948044,2021-11-15T10:25:48.044,6.242,98922.609
1636989948180,2021-11-15T10:25:48.180,6.378,98923.398
1636989948315,2021-11-15T10:25:48.315,6.513,98919.930
1636989948451,2021-11-15T10:25:48.451,6.649,98922.063
1636989948587,2021-11-15T10:25:48.587,6.785,98924.734
1636989948722,2021-11-15T10:25:48.722,6.920,98926.078
1636989948858,2021-11-15T10:25:48.858,7.056,98918.594
1636989948993,2021-11-15T10:25:48.993,7.191,98922.813
1636989949129,2021-11-15T10:25:49.129,7.327,98920.141
1636989949265,2021-11-15T10:25:49.265,7.463,98922.063
1636989949400,2021-11-15T10:25:49.400,7.598,98918.039
1636989949536,2021-11-15T10:25:49.536,7.734,98921.266
1636989949672,2021-11-15T10:25:49.672,7.870,98920.719
1636989949807,2021-11-15T10:25:49.807,8.005,98921.484
1636989949943,2021-11-15T10:25:49.943,8.141,98919.930
1636989950080,2021-11-15T10:25:50.080,8.278,98921.266
1636989950214,2021-11-15T10:25:50.214,8.412,98920.141
1636989950351,2021-11-15T10:25:50.351,8.549,98922.813
1636989950487,2021-11-15T10:25:50.487,8.685,98922.609
1636989950622,2021-11-15T10:25:50.622,8.820,98920.719
1636989950758,2021-11-15T10:25:50.758,8.956,98925.703
1636989950893,2021-11-15T10:25:50.893,9.091,98923.398
1636989951029,2021-11-15T10:25:51.029,9.227,98923.578
1636989951165,2021-11-15T10:25:51.165,9.363,98925.500
1636989951300,2021-11-15T10:25:51.300,9.498,98920.719
1636989951436,2021-11-15T10:25:51.436,9.634,98919.930
1636989951572,2021-11-15T10:25:51.572,9.770,98922.063
1636989951707,2021-11-15T10:25:51.707,9.905,98920.141
1636989951843,2021-11-15T10:25:51.843,10.041,98924.734
1636989951980,2021-11-15T10:25:51.980,10.178,98924.156
1636989952114,2021-11-15T10:25:52.114,10.312,98920.719
1636989952251,2021-11-15T10:25:52.251,10.449,98921.484
1636989952385,2021-11-15T10:25:52.385,10.583,98921.484
1636989952522,2021-11-15T10:25:52.522,10.720,98926.078
1636989952658,2021-11-15T10:25:52.658,10.856,98923.398
1636989952793,2021-11-15T10:25:52.793,10.991,98924.156
1636989952929,2021-11-15T10:25:52.929,11.127,98920.719
1636989953065,2021-11-15T10:25:53.065,11.263,98917.461
1636989953200,2021-11-15T10:25:53.200,11.398,98922.813
1636989953336,2021-11-15T10:25:53.336,11.534,98918.797
1636989953471,2021-11-15T10:25:53.471,11.669,98922.234
1636989953607,2021-11-15T10:25:53.607,11.805,98922.063
1636989953743,2021-11-15T10:25:53.743,11.941,98920.141
1636989953880,2021-11-15T10:25:53.880,12.078,98922.813
1636989954014,2021-11-15T10:25:54.014,12.212,98926.258
1636989954151,2021-11-15T10:25:54.151,12.349,98920.719
1636989954285,2021-11-15T10:25:54.285,12.483,98922.063
1636989954422,2021-11-15T10:25:54.422,12.620,98920.141
1636989954556,2021-11-15T10:25:54.556,12.754,98925.500
1636989954693,2021-11-15T10:25:54.693,12.891,98924.156
1636989954829,2021-11-15T10:25:54.829,13.027,98916.117
1636989954964,2021-11-15T10:25:54.964,13.162,98920.719
1636989955100,2021-11-15T10:25:55.100,13.298,98919.555
1636989955236,2021-11-15T10:25:55.236,13.434,98924.922
1636989955371,2021-11-15T10:25:55.371,13.569,98926.258
1636989955507,2021-11-15T10:25:55.507,13.705,98920.898
1636989955643,2021-11-15T10:25:55.643,13.841,98922.063
1636989955778,2021-11-15T10:25:55.778,13.976,98918.797
1636989955914,2021-11-15T10:25:55.914,14.112,98921.484
1636989956049,2021-11-15T10:25:56.049,14.247,98923.578
1636989956185,2021-11-15T10:25:56.185,14.383,98919.375
1636989956321,2021-11-15T10:25:56.321,14.519,98923.398
1636989956456,2021-11-15T10:25:56.456,14.654,98919.555
1636989956592,2021-11-15T10:25:56.592,14.790,98920.898
1636989956729,2021-11-15T10:25:56.729,14.927,98922.063
1636989956863,2021-11-15T10:25:56.863,15.061,98925.289
1636989957000,2021-11-15T10:25:57.000,15.198,98919.008
1636989957134,2021-11-15T10:25:57.134,15.332,98923.398
1636989957271,2021-11-15T10:25:57.271,15.469,98920.344
