epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636990469889,2021-11-15T10:34:29.889,0.000,-0.488,1.220,6.768
1636990469899,2021-11-15T10:34:29.899,0.010,-0.183,1.463,6.037
1636990469909,2021-11-15T10:34:29.909,0.020,-0.366,0.976,6.707
1636990469919,2021-11-15T10:34:29.919,0.030,-0.671,0.488,6.951
1636990469929,2021-11-15T10:34:29.929,0.040,-0.671,0.000,6.829
1636990469939,2021-11-15T10:34:29.939,0.050,-0.671,-0.427,6.707
1636990469949,2021-11-15T10:34:29.949,0.060,-0.610,-0.915,6.280
1636990469959,2021-11-15T10:34:29.959,0.070,-0.610,-1.280,5.793
1636990469969,2021-11-15T10:34:29.969,0.080,-0.732,-1.707,5.488
1636990469979,2021-11-15T10:34:29.979,0.090,-1.037,-2.195,5.244
1636990469989,2021-11-15T10:34:29.989,0.100,-1.159,-2.378,5.061
1636990469999,2021-11-15T10:34:29.999,0.110,-0.854,-2.439,5.183
1636990470009,2021-11-15T10:34:30.009,0.120,-0.549,-2.561,5.366
1636990470019,2021-11-15T10:34:30.019,0.130,-0.549,-2.744,5.732
1636990470029,2021-11-15T10:34:30.029,0.140,-0.793,-2.805,6.098
1636990470039,2021-11-15T10:34:30.039,0.150,-0.854,-2.988,6.707
1636990470049,2021-11-15T10:34:30.049,0.160,-0.488,-3.110,7.561
1636990470059,2021-11-15T10:34:30.059,0.170,-0.305,-3.171,8.476
1636990470069,2021-11-15T10:34:30.069,0.180,-0.305,-3.049,9.817
1636990470079,2021-11-15T10:34:30.079,0.190,0.061,-3.049,11.524
1636990470089,2021-11-15T10:34:30.089,0.200,0.549,-3.049,13.659
1636990470099,2021-11-15T10:34:30.099,0.210,1.159,-2.988,16.098
1636990470109,2021-11-15T10:34:30.109,0.220,1.951,-2.988,18.537
1636990470119,2021-11-15T10:34:30.119,0.230,2.622,-3.354,20.915
1636990470129,2021-11-15T10:34:30.129,0.240,2.805,-3.780,22.805
1636990470139,2021-11-15T10:34:30.139,0.250,2.988,-4.268,24.268
1636990470149,2021-11-15T10:34:30.149,0.260,2.866,-5.000,24.878
1636990470159,2021-11-15T10:34:30.159,0.270,2.683,-5.915,24.756
1636990470169,2021-11-15T10:34:30.169,0.280,2.317,-6.951,24.207
1636990470179,2021-11-15T10:34:30.179,0.290,1.341,-7.988,23.780
1636990470189,2021-11-15T10:34:30.189,0.300,0.305,-9.207,23.476
1636990470199,2021-11-15T10:34:30.199,0.310,-0.976,-10.366,23.476
1636990470209,2021-11-15T10:34:30.209,0.320,-2.073,-11.829,23.537
1636990470219,2021-11-15T10:34:30.219,0.330,-2.134,-12.866,24.085
1636990470229,2021-11-15T10:34:30.229,0.340,-1.280,-13.780,25.122
1636990470239,2021-11-15T10:34:30.239,0.350,-0.610,-14.573,26.280
