epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1636729784865,2021-11-12T10:09:44.865,0.000,97965.297
1636729784999,2021-11-12T10:09:44.999,0.134,97966.641
1636729785136,2021-11-12T10:09:45.136,0.271,97965.297
1636729785272,2021-11-12T10:09:45.272,0.407,97957.281
1636729785407,2021-11-12T10:09:45.407,0.542,97963.578
1636729785543,2021-11-12T10:09:45.543,0.678,97961.500
1636729785678,2021-11-12T10:09:45.678,0.813,97963.031
1636729785814,2021-11-12T10:09:45.814,0.949,97959.375
1636729785950,2021-11-12T10:09:45.950,1.085,97964.164
1636729786085,2021-11-12T10:09:46.085,1.220,97964.922
1636729786221,2021-11-12T10:09:46.221,1.356,97962.828
1636729786357,2021-11-12T10:09:46.357,1.492,97960.906
1636729786492,2021-11-12T10:09:46.492,1.627,97958.039
1636729786628,2021-11-12T10:09:46.628,1.763,97960.711
1636729786765,2021-11-12T10:09:46.765,1.900,97962.250
1636729786899,2021-11-12T10:09:46.899,2.034,97958.039
1636729787036,2021-11-12T10:09:47.036,2.171,97961.500
1636729787170,2021-11-12T10:09:47.170,2.305,97962.250
1636729787307,2021-11-12T10:09:47.307,2.442,97964.164
1636729787443,2021-11-12T10:09:47.443,2.578,97963.383
1636729787579,2021-11-12T10:09:47.579,2.714,97968.172
1636729787714,2021-11-12T10:09:47.714,2.849,97964.922
1636729787850,2021-11-12T10:09:47.850,2.985,97961.688
1636729787985,2021-11-12T10:09:47.985,3.120,97968.375
1636729788121,2021-11-12T10:09:48.121,3.256,97959.578
1636729788257,2021-11-12T10:09:48.257,3.392,97962.250
1636729788394,2021-11-12T10:09:48.394,3.529,97963.031
1636729788528,2021-11-12T10:09:48.528,3.663,97960.359
1636729788665,2021-11-12T10:09:48.665,3.800,97956.148
1636729788799,2021-11-12T10:09:48.799,3.934,97956.906
1636729788936,2021-11-12T10:09:48.936,4.071,97954.234
1636729789072,2021-11-12T10:09:49.072,4.207,97959.016
1636729789207,2021-11-12T10:09:49.207,4.342,97956.344
1636729789343,2021-11-12T10:09:49.343,4.478,97956.906
1636729789479,2021-11-12T10:09:49.479,4.614,97957.484
1636729789614,2021-11-12T10:09:49.614,4.749,97959.773
1636729789750,2021-11-12T10:09:49.750,4.885,97955.563
1636729789885,2021-11-12T10:09:49.885,5.020,97956.344
1636729790021,2021-11-12T10:09:50.021,5.156,97957.102
1636729790157,2021-11-12T10:09:50.157,5.292,97957.102
1636729790292,2021-11-12T10:09:50.292,5.427,97963.195
1636729790428,2021-11-12T10:09:50.428,5.563,97956.516
1636729790564,2021-11-12T10:09:50.564,5.699,97955.766
1636729790699,2021-11-12T10:09:50.699,5.834,97950.422
1636729790835,2021-11-12T10:09:50.835,5.970,97957.688
1636729790972,2021-11-12T10:09:50.972,6.107,97957.859
1636729791106,2021-11-12T10:09:51.106,6.241,97955.766
1636729791243,2021-11-12T10:09:51.243,6.378,97960.359
1636729791377,2021-11-12T10:09:51.377,6.512,97962.438
1636729791514,2021-11-12T10:09:51.514,6.649,97960.359
1636729791650,2021-11-12T10:09:51.650,6.785,97958.438
1636729791785,2021-11-12T10:09:51.785,6.920,97955.766
1636729791921,2021-11-12T10:09:51.921,7.056,97957.859
1636729792057,2021-11-12T10:09:52.057,7.192,97955.188
1636729792192,2021-11-12T10:09:52.192,7.327,97953.844
1636729792328,2021-11-12T10:09:52.328,7.463,97959.969
1636729792463,2021-11-12T10:09:52.463,7.598,97958.641
1636729792599,2021-11-12T10:09:52.599,7.734,97963.195
1636729792735,2021-11-12T10:09:52.735,7.870,97955.188
1636729792870,2021-11-12T10:09:52.870,8.005,97966.063
1636729793006,2021-11-12T10:09:53.006,8.141,97958.641
1636729793143,2021-11-12T10:09:53.143,8.278,97960.727
1636729793277,2021-11-12T10:09:53.277,8.412,97959.188
1636729793414,2021-11-12T10:09:53.414,8.549,97960.523
1636729793550,2021-11-12T10:09:53.550,8.685,97961.305
1636729793685,2021-11-12T10:09:53.685,8.820,97962.641
1636729793821,2021-11-12T10:09:53.821,8.956,97961.305
1636729793956,2021-11-12T10:09:53.956,9.091,97961.859
1636729794092,2021-11-12T10:09:54.092,9.227,97958.641
1636729794228,2021-11-12T10:09:54.228,9.363,97964.148
1636729794364,2021-11-12T10:09:54.364,9.499,97959.969
1636729794499,2021-11-12T10:09:54.499,9.634,97960.523
1636729794635,2021-11-12T10:09:54.635,9.770,97964.734
1636729794770,2021-11-12T10:09:54.770,9.905,97965.875
1636729794906,2021-11-12T10:09:54.906,10.041,97960.727
1636729795042,2021-11-12T10:09:55.042,10.177,97960.727
1636729795177,2021-11-12T10:09:55.177,10.312,97961.305
1636729795313,2021-11-12T10:09:55.313,10.448,97962.063
1636729795450,2021-11-12T10:09:55.450,10.585,97966.063
1636729795586,2021-11-12T10:09:55.586,10.721,97963.398
