epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635948908731,2021-11-03T10:15:08.731,0.000,99693.875
1635948908868,2021-11-03T10:15:08.868,0.137,99693.875
1635948909002,2021-11-03T10:15:09.002,0.271,99695.977
1635948909139,2021-11-03T10:15:09.139,0.408,99695.977
1635948909275,2021-11-03T10:15:09.275,0.544,99694.641
1635948909410,2021-11-03T10:15:09.410,0.679,99694.641
1635948909546,2021-11-03T10:15:09.546,0.815,99690.617
1635948909682,2021-11-03T10:15:09.682,0.951,99698.875
1635948909817,2021-11-03T10:15:09.817,1.086,99701.563
1635948909953,2021-11-03T10:15:09.953,1.222,99690.617
1635948910088,2021-11-03T10:15:10.088,1.357,99694.641
1635948910224,2021-11-03T10:15:10.224,1.493,99697.539
1635948910360,2021-11-03T10:15:10.360,1.629,99698.109
1635948910495,2021-11-03T10:15:10.495,1.764,99695.977
1635948910631,2021-11-03T10:15:10.631,1.900,99696.773
1635948910768,2021-11-03T10:15:10.768,2.037,99694.641
1635948910902,2021-11-03T10:15:10.902,2.171,99696.773
1635948911039,2021-11-03T10:15:11.039,2.308,99695.430
1635948911175,2021-11-03T10:15:11.175,2.444,99698.875
1635948911310,2021-11-03T10:15:11.310,2.579,99696.773
1635948911446,2021-11-03T10:15:11.446,2.715,99695.430
1635948911581,2021-11-03T10:15:11.581,2.850,99697.313
1635948911717,2021-11-03T10:15:11.717,2.986,99692.750
1635948911853,2021-11-03T10:15:11.853,3.122,99693.875
1635948911988,2021-11-03T10:15:11.988,3.257,99692.750
1635948912124,2021-11-03T10:15:12.124,3.393,99694.859
1635948912260,2021-11-03T10:15:12.260,3.529,99695.625
1635948912395,2021-11-03T10:15:12.395,3.664,99697.539
1635948912531,2021-11-03T10:15:12.531,3.800,99697.539
1635948912668,2021-11-03T10:15:12.668,3.937,99694.094
1635948912802,2021-11-03T10:15:12.802,4.071,99691.406
1635948912939,2021-11-03T10:15:12.939,4.208,99692.750
1635948913075,2021-11-03T10:15:13.075,4.344,99691.602
1635948913210,2021-11-03T10:15:13.210,4.479,99694.641
1635948913346,2021-11-03T10:15:13.346,4.615,99697.539
1635948913481,2021-11-03T10:15:13.481,4.750,99694.859
1635948913617,2021-11-03T10:15:13.617,4.886,99699.453
1635948913753,2021-11-03T10:15:13.753,5.022,99694.281
1635948913888,2021-11-03T10:15:13.888,5.157,99695.430
1635948914024,2021-11-03T10:15:14.024,5.293,99692.750
1635948914160,2021-11-03T10:15:14.160,5.429,99697.758
1635948914295,2021-11-03T10:15:14.295,5.564,99698.297
1635948914431,2021-11-03T10:15:14.431,5.700,99698.875
1635948914566,2021-11-03T10:15:14.566,5.835,99700.984
1635948914702,2021-11-03T10:15:14.702,5.971,99696.773
1635948914838,2021-11-03T10:15:14.838,6.107,99697.539
1635948914973,2021-11-03T10:15:14.973,6.242,99692.938
1635948915109,2021-11-03T10:15:15.109,6.378,99697.758
1635948915246,2021-11-03T10:15:15.246,6.515,99693.516
1635948915380,2021-11-03T10:15:15.380,6.649,99693.516
1635948915517,2021-11-03T10:15:15.517,6.786,99694.859
