epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635949449277,2021-11-03T10:24:09.277,0.000,-0.183,-3.171,0.976
1635949449287,2021-11-03T10:24:09.287,0.010,0.244,-3.659,1.524
1635949449297,2021-11-03T10:24:09.297,0.020,0.427,-3.415,1.220
1635949449307,2021-11-03T10:24:09.307,0.030,0.183,-3.354,1.159
1635949449317,2021-11-03T10:24:09.317,0.040,-0.183,-3.171,1.037
1635949449327,2021-11-03T10:24:09.327,0.050,-0.183,-3.110,0.976
1635949449337,2021-11-03T10:24:09.337,0.060,0.000,-3.110,1.098
1635949449347,2021-11-03T10:24:09.347,0.070,0.183,-3.049,0.976
1635949449357,2021-11-03T10:24:09.357,0.080,0.122,-2.927,0.488
1635949449367,2021-11-03T10:24:09.367,0.090,0.183,-2.805,0.000
1635949449377,2021-11-03T10:24:09.377,0.100,0.549,-2.866,-0.122
1635949449387,2021-11-03T10:24:09.387,0.110,0.671,-2.927,-0.122
1635949449397,2021-11-03T10:24:09.397,0.120,0.610,-3.049,-0.122
1635949449407,2021-11-03T10:24:09.407,0.130,0.854,-3.171,0.305
1635949449417,2021-11-03T10:24:09.417,0.140,0.976,-3.232,0.732
1635949449427,2021-11-03T10:24:09.427,0.150,1.098,-3.415,1.098
1635949449437,2021-11-03T10:24:09.437,0.160,1.220,-3.537,1.585
1635949449447,2021-11-03T10:24:09.447,0.170,1.463,-3.659,2.317
1635949449457,2021-11-03T10:24:09.457,0.180,1.402,-3.841,2.622
1635949449467,2021-11-03T10:24:09.467,0.190,1.098,-3.780,2.683
1635949449477,2021-11-03T10:24:09.477,0.200,1.037,-3.841,2.805
1635949449487,2021-11-03T10:24:09.487,0.210,1.159,-3.841,2.561
1635949449497,2021-11-03T10:24:09.497,0.220,0.671,-3.720,1.829
1635949449507,2021-11-03T10:24:09.507,0.230,0.732,-3.659,1.220
1635949449517,2021-11-03T10:24:09.517,0.240,1.341,-3.476,1.098
1635949449527,2021-11-03T10:24:09.527,0.250,1.402,-3.354,0.854
1635949449537,2021-11-03T10:24:09.537,0.260,1.098,-3.049,0.610
1635949449547,2021-11-03T10:24:09.547,0.270,1.098,-2.927,0.549
1635949449557,2021-11-03T10:24:09.557,0.280,1.220,-2.744,0.610
1635949449567,2021-11-03T10:24:09.567,0.290,1.159,-2.439,0.671
