epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1568489093765,2019-09-14T15:24:53.765,0.0,-5.25441986068728e-07,-1.4075654363534658e-07,3.5792147157941967e-07
1568489093815,2019-09-14T15:24:53.815,0.05,-6.820517157732506e-07,-4.700133927518652e-07,3.023856996428259e-07
1568489093865,2019-09-14T15:24:53.865,0.1,-7.400999233855501e-07,-7.119264116966347e-07,7.634639336255535e-08
1568489093915,2019-09-14T15:24:53.915,0.15,-8.613674371934123e-07,-8.498811993838893e-07,6.018165315200144e-08
1568489093965,2019-09-14T15:24:53.965,0.2,-1.1267070215919127e-06,-8.999537935734077e-07,6.021588485424259e-07
1568489094015,2019-09-14T15:24:54.015,0.25,-1.2440752563240169e-06,-8.866105139016827e-07,1.2767076456811992e-06
1568489094065,2019-09-14T15:24:54.065,0.3,-9.923640544523966e-07,-8.438271884194366e-07,1.3969032579821008e-06
1568489094115,2019-09-14T15:24:54.115,0.35,-6.537805558005735e-07,-8.176096988125473e-07,1.0587670687739724e-06
1568489094165,2019-09-14T15:24:54.165,0.4,-5.971643896395017e-07,-8.529916451369321e-07,9.89852356738208e-07
1568489094215,2019-09-14T15:24:54.215,0.45,-7.421550816598351e-07,-9.018523090683017e-07,1.4012857708560544e-06
1568489094265,2019-09-14T15:24:54.265,0.5,-7.910543236831822e-07,-8.678058517871654e-07,1.670506707662892e-06
1568489094315,2019-09-14T15:24:54.315,0.55,-6.91190211452028e-07,-8.052559849976303e-07,1.353855612708791e-06
1568489094365,2019-09-14T15:24:54.365,0.6,-5.998128026001409e-07,-8.26132530241566e-07,8.747182857602102e-07
1568489094415,2019-09-14T15:24:54.415,0.65,-6.340081252407384e-07,-8.698279721992757e-07,7.749597942960016e-07
1568489094465,2019-09-14T15:24:54.465,0.7,-8.140488541176017e-07,-8.487759854648697e-07,9.067440207098462e-07
1568489094515,2019-09-14T15:24:54.515,0.75,-1.0472381904420626e-06,-8.609773334046432e-07,9.237411257430937e-07
1568489094565,2019-09-14T15:24:54.565,0.8,-1.0639411133628137e-06,-1.0228466399767904e-06,8.432906400529339e-07
