epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1568494046630,2019-09-14T16:47:26.630,0.0,1.1628579427477784e-05,-1.3830162057122816e-06,-1.5834883830243658e-06
1568494046680,2019-09-14T16:47:26.680,0.05,1.1151519565292728e-05,-1.5286573859627937e-06,-1.6726228411114425e-06
1568494046730,2019-09-14T16:47:26.730,0.1,1.110535211713292e-05,-1.6517381574793762e-06,-1.8637484826986723e-06
1568494046780,2019-09-14T16:47:26.780,0.15,1.1569400364897455e-05,-1.817020177043675e-06,-2.1210400684979806e-06
1568494046830,2019-09-14T16:47:26.830,0.2,1.2306137795200035e-05,-1.9938797283593853e-06,-2.326225217939451e-06
1568494046880,2019-09-14T16:47:26.880,0.25,1.2996087975530438e-05,-1.9938560819177533e-06,-2.5247708206763172e-06
1568494046930,2019-09-14T16:47:26.930,0.3,1.3390454207265926e-05,-1.64719485567599e-06,-2.868598459047802e-06
1568494046980,2019-09-14T16:47:26.980,0.35,1.3498410413805817e-05,-1.0320821407251884e-06,-3.1953888719723103e-06
1568494047030,2019-09-14T16:47:27.030,0.4,1.3631212434644083e-05,-6.021495149433896e-07,-3.2271630830366784e-06
1568494047080,2019-09-14T16:47:27.080,0.45,1.3961613186868886e-05,-8.042988290228688e-07,-3.265746431563404e-06
1568494047130,2019-09-14T16:47:27.130,0.5,1.4291627417299737e-05,-1.3854966035432693e-06,-3.7649042669269854e-06
1568494047180,2019-09-14T16:47:27.180,0.55,1.4576125480447278e-05,-1.5116785623352258e-06,-4.340180577274032e-06
1568494047230,2019-09-14T16:47:27.230,0.6,1.5112690927715202e-05,-7.938951510371536e-07,-4.389682572857592e-06
1568494047280,2019-09-14T16:47:27.280,0.65,1.5874389785991594e-05,2.648537986771824e-07,-4.2909050490607855e-06
1568494047330,2019-09-14T16:47:27.330,0.7,1.635398065798881e-05,1.0294846272400784e-06,-4.754775986459452e-06
1568494047380,2019-09-14T16:47:27.380,0.75,1.639789621285595e-05,1.4463454155403368e-06,-5.55157258878402e-06
1568494047430,2019-09-14T16:47:27.430,0.8,1.6572805960470204e-05,1.8194142876324674e-06,-5.898842628050121e-06
1568494047480,2019-09-14T16:47:27.480,0.85,1.7334245273262106e-05,2.330441213230787e-06,-5.597603886544417e-06
1568494047530,2019-09-14T16:47:27.530,0.9,1.8251874659586683e-05,2.9331748792371406e-06,-5.102750015611466e-06
1568494047580,2019-09-14T16:47:27.580,0.95,1.859603048015272e-05,3.419077068463645e-06,-4.8129222666719125e-06
1568494047630,2019-09-14T16:47:27.630,1.0,1.8463331964682474e-05,3.5744984601766468e-06,-4.677589461238795e-06
1568494047680,2019-09-14T16:47:27.680,1.05,1.8583479899168433e-05,3.425648105348208e-06,-4.397704720774799e-06
1568494047730,2019-09-14T16:47:27.730,1.1,1.9161644553688067e-05,3.224871475717507e-06,-3.799712493914963e-06
1568494047780,2019-09-14T16:47:27.780,1.15,1.970945951750533e-05,3.185512115049848e-06,-2.8916381053399334e-06
1568494047830,2019-09-14T16:47:27.830,1.2,1.9766847474035837e-05,3.2567690310507537e-06,-1.7410072742622144e-06
1568494047880,2019-09-14T16:47:27.880,1.25,1.9000736994661867e-05,2.9430622973594793e-06,-5.742593218759501e-07
1568494047930,2019-09-14T16:47:27.930,1.3,1.6965031536351795e-05,1.5624128731257362e-06,2.2463669125445335e-07
1568494047980,2019-09-14T16:47:27.980,1.35,1.3517058197861033e-05,-8.099700095732662e-07,4.2428077862442496e-07
1568494048030,2019-09-14T16:47:28.030,1.4,9.093663958457715e-06,-3.0603028818494096e-06,9.123731413447912e-08
1568494048080,2019-09-14T16:47:28.080,1.45,4.171850296715758e-06,-4.258363212056317e-06,-3.631427145252712e-07
1568494048130,2019-09-14T16:47:28.130,1.5,-8.192595109140947e-07,-4.557669260247604e-06,-2.34406155429342e-07
1568494048180,2019-09-14T16:47:28.180,1.55,-4.969165256656374e-06,-4.453411299810557e-06,6.997220326710683e-07
1568494048230,2019-09-14T16:47:28.230,1.6,-7.462267113336498e-06,-3.996925969290753e-06,1.6560050879713063e-06
1568494048280,2019-09-14T16:47:28.280,1.65,-8.643713176217765e-06,-3.2019727930852817e-06,1.973631232947622e-06
1568494048330,2019-09-14T16:47:28.330,1.7,-9.338507823930116e-06,-2.4515497825146163e-06,2.0955170411222417e-06
1568494048380,2019-09-14T16:47:28.380,1.75,-9.554856475424328e-06,-2.0087683071782365e-06,2.450075115430515e-06
1568494048430,2019-09-14T16:47:28.430,1.8,-9.04889874533161e-06,-1.5891621224794757e-06,2.4218479708035547e-06
1568494048480,2019-09-14T16:47:28.480,1.85,-8.526504167378557e-06,-8.296255843530032e-07,1.5564637514599767e-06
1568494048530,2019-09-14T16:47:28.530,1.9,-8.991859630415188e-06,1.1279246644410498e-07,7.191800583225159e-07
1568494048580,2019-09-14T16:47:28.580,1.95,-1.0232078580667479e-05,9.015730827624542e-07,8.789369822270637e-07
1568494048630,2019-09-14T16:47:28.630,2.0,-1.1047118999808235e-05,1.7433986558510953e-06,1.5110979482884628e-06
1568494048680,2019-09-14T16:47:28.680,2.05,-1.095202284465146e-05,3.0979378511557306e-06,1.3046331601870562e-06
1568494048730,2019-09-14T16:47:28.730,2.1,-1.0727453906057134e-05,4.745085015052088e-06,8.375632215538296e-08
1568494048780,2019-09-14T16:47:28.780,2.15,-1.1045222805642097e-05,5.896719961583904e-06,-9.44451529473985e-07
1568494048830,2019-09-14T16:47:28.830,2.2,-1.1462785597332378e-05,6.267540838726364e-06,-8.740900427688691e-07
1568494048880,2019-09-14T16:47:28.880,2.25,-1.1449428176982295e-05,6.3736198222908995e-06,-1.5918822955074346e-07
1568494048930,2019-09-14T16:47:28.930,2.3,-1.1386862979798623e-05,6.6633174366731036e-06,4.0528233525423677e-07
1568494048980,2019-09-14T16:47:28.980,2.35,-1.1365000718400264e-05,6.814375098213933e-06,9.390131974276957e-07
1568494049030,2019-09-14T16:47:29.030,2.4,-1.0416361215296115e-05,6.203638295717576e-06,1.8600210399245023e-06
1568494049080,2019-09-14T16:47:29.080,2.45,-8.632115219217943e-06,4.970007480115338e-06,2.6979456988849813e-06
1568494049130,2019-09-14T16:47:29.130,2.5,-7.750312084055954e-06,4.043626545677217e-06,2.7951457288773207e-06
1568494049180,2019-09-14T16:47:29.180,2.55,-7.647997300025725e-06,3.86696032708165e-06,2.6662956056838294e-06
1568494049230,2019-09-14T16:47:29.230,2.6,-5.7658716085141995e-06,3.843960310121845e-06,3.1267866688544244e-06
1568494049280,2019-09-14T16:47:29.280,2.65,-2.03127844879612e-06,3.4401852066345077e-06,3.6344341749309883e-06
1568494049330,2019-09-14T16:47:29.330,2.7,1.8229024107448718e-07,2.8943036815263464e-06,3.2355383926427787e-06
1568494049380,2019-09-14T16:47:29.380,2.75,-4.089862511827378e-07,2.4355757024816307e-06,2.3563330965869205e-06
1568494049430,2019-09-14T16:47:29.430,2.8,-1.3591696782805034e-06,1.8321754857409799e-06,1.5898713866782265e-06
1568494049480,2019-09-14T16:47:29.480,2.85,-1.3465597480080803e-06,1.2081523680993203e-06,-2.9404525200682677e-07
1568494049530,2019-09-14T16:47:29.530,2.9,-2.172560312767324e-06,1.3653687788845672e-06,-4.3427682159611805e-06
1568494049580,2019-09-14T16:47:29.580,2.95,-5.0113790541016774e-06,2.64694748638459e-06,-8.097104415708126e-06
1568494049630,2019-09-14T16:47:29.630,3.0,-7.95459263203466e-06,4.141659857941265e-06,-7.802699487448934e-06
1568494049680,2019-09-14T16:47:29.680,3.05,-8.361234980716973e-06,4.740043311483833e-06,-3.818862864669648e-06
1568494049730,2019-09-14T16:47:29.730,3.1,-5.8782892684883185e-06,4.529826554397698e-06,-1.691129404099048e-07
1568494049780,2019-09-14T16:47:29.780,3.15,-2.4021424986141968e-06,4.296447704779917e-06,6.741473161795973e-07
1568494049830,2019-09-14T16:47:29.830,3.2,-1.7208330038050514e-07,3.982383026081151e-06,-8.88930361576354e-07
1568494049880,2019-09-14T16:47:29.880,3.25,-3.088030505177366e-07,2.862433954520867e-06,-3.4434223469014395e-06
1568494049930,2019-09-14T16:47:29.930,3.3,-2.176828885791173e-06,1.2794463667776085e-06,-4.741640107425931e-06
1568494049980,2019-09-14T16:47:29.980,3.35,-3.9554970479462184e-06,7.237692595543712e-07,-2.951513500172033e-06
1568494050030,2019-09-14T16:47:30.030,3.4,-4.607641903681369e-06,1.7328087167744065e-06,5.695033933930104e-07
1568494050080,2019-09-14T16:47:30.080,3.45,-4.800945472215545e-06,3.1104679634150894e-06,2.7197037395246913e-06
1568494050130,2019-09-14T16:47:30.130,3.5,-5.310402698507167e-06,3.614657595896691e-06,2.7682260861265963e-06
1568494050180,2019-09-14T16:47:30.180,3.55,-5.839413382200935e-06,3.185811487006277e-06,2.2628782955792313e-06
1568494050230,2019-09-14T16:47:30.230,3.6,-6.00789985716641e-06,2.5068542838313602e-06,2.0395548600779407e-06
1568494050280,2019-09-14T16:47:30.280,3.65,-6.023510167206309e-06,2.2803221405994963e-06,1.795179024119062e-06
1568494050330,2019-09-14T16:47:30.330,3.7,-6.076527262696454e-06,2.659826206362454e-06,1.5560191691379541e-06
1568494050380,2019-09-14T16:47:30.380,3.75,-6.237983884231409e-06,3.083778492055925e-06,1.8309163743776907e-06
1568494050430,2019-09-14T16:47:30.430,3.8,-6.781749791796969e-06,3.0928488720535288e-06,2.7563718673799427e-06
1568494050480,2019-09-14T16:47:30.480,3.85,-7.794668184864176e-06,2.967804058206266e-06,3.7373853577523712e-06
1568494050530,2019-09-14T16:47:30.530,3.9,-8.844708247826091e-06,3.090667200171503e-06,3.8900767334718495e-06
1568494050580,2019-09-14T16:47:30.580,3.95,-9.481321738881639e-06,3.367519460071252e-06,3.1265802848124697e-06
1568494050630,2019-09-14T16:47:30.630,4.0,-9.725489574468855e-06,3.6860959199232357e-06,2.609739775486012e-06
1568494050680,2019-09-14T16:47:30.680,4.05,-9.86776712961735e-06,4.203668288610219e-06,3.204073163812403e-06
1568494050730,2019-09-14T16:47:30.730,4.1,-1.0047449223067159e-05,4.896927942437496e-06,3.878527047301876e-06
1568494050780,2019-09-14T16:47:30.780,4.15,-1.02454050129127e-05,5.4674427787883746e-06,3.070168059078435e-06
1568494050830,2019-09-14T16:47:30.830,4.2,-1.0501838206102227e-05,5.872292776807693e-06,1.1374086576114941e-06
1568494050880,2019-09-14T16:47:30.880,4.25,-1.0832617282850591e-05,6.44370558214799e-06,-3.687588997064838e-07
1568494050930,2019-09-14T16:47:30.930,4.3,-1.109598303062448e-05,7.353103012014355e-06,-1.3869793247134677e-06
1568494050980,2019-09-14T16:47:30.980,4.35,-1.125573386698148e-05,8.287807620362966e-06,-3.0878895775485096e-06
1568494051030,2019-09-14T16:47:31.030,4.4,-1.1573033388312833e-05,8.774430341674386e-06,-5.228174017521475e-06
1568494051080,2019-09-14T16:47:31.080,4.45,-1.2196182609386291e-05,8.723921211866807e-06,-6.103818425151767e-06
1568494051130,2019-09-14T16:47:31.130,4.5,-1.2725029768468033e-05,8.517781349899508e-06,-5.1994684348324915e-06
1568494051180,2019-09-14T16:47:31.180,4.55,-1.2620793276243906e-05,8.342930093862977e-06,-3.968189916324729e-06
1568494051230,2019-09-14T16:47:31.230,4.6,-1.2054987067825933e-05,7.713696874064736e-06,-3.710228463975267e-06
1568494051280,2019-09-14T16:47:31.280,4.65,-1.1892801504339594e-05,6.307071664194392e-06,-3.857223221458716e-06
1568494051330,2019-09-14T16:47:31.330,4.7,-1.2638687797831494e-05,4.850693439671606e-06,-2.8135898009033427e-06
1568494051380,2019-09-14T16:47:31.380,4.75,-1.3752777886128314e-05,4.204011427302027e-06,-2.158384921946615e-07
1568494051430,2019-09-14T16:47:31.430,4.8,-1.4358463412339976e-05,4.15635419774271e-06,2.257403073720838e-06
1568494051480,2019-09-14T16:47:31.480,4.85,-1.4389160953849196e-05,4.106552744426579e-06,2.8978123048557178e-06
1568494051530,2019-09-14T16:47:31.530,4.9,-1.4492370873056517e-05,4.080329575676147e-06,2.1244347671141093e-06
1568494051580,2019-09-14T16:47:31.580,4.95,-1.488437119025215e-05,4.269685464755471e-06,1.525879739225791e-06
1568494051630,2019-09-14T16:47:31.630,5.0,-1.5031251702754495e-05,4.468999906707477e-06,1.5321206016708194e-06
1568494051680,2019-09-14T16:47:31.680,5.05,-1.466928190896386e-05,4.472821376744918e-06,1.5335764384187785e-06
1568494051730,2019-09-14T16:47:31.730,5.1,-1.4408040097563086e-05,4.2778952800007886e-06,1.5698003624271253e-06
1568494051780,2019-09-14T16:47:31.780,5.15,-1.4805693951600615e-05,3.775357000160937e-06,2.195997432276779e-06
1568494051830,2019-09-14T16:47:31.830,5.2,-1.5445270813025558e-05,2.950953912934459e-06,3.0819796815694236e-06
1568494051880,2019-09-14T16:47:31.880,5.25,-1.5607352354482554e-05,2.269870123085256e-06,3.233554440953631e-06
1568494051930,2019-09-14T16:47:31.930,5.3,-1.5379456718029803e-05,2.118351997156674e-06,2.4591267418566745e-06
1568494051980,2019-09-14T16:47:31.980,5.35,-1.5437449686126784e-05,2.0910884225217273e-06,1.684591744959411e-06
1568494052030,2019-09-14T16:47:32.030,5.4,-1.604777771377505e-05,1.600772192497387e-06,2.0600418810620057e-06
1568494052080,2019-09-14T16:47:32.080,5.45,-1.6757103364243257e-05,8.645258434916138e-07,4.028513043127656e-06
1568494052130,2019-09-14T16:47:32.130,5.5,-1.702283432691978e-05,4.696515654278951e-07,6.699587223496623e-06
1568494052180,2019-09-14T16:47:32.180,5.55,-1.6875817994469703e-05,3.5730426197625116e-07,8.310138193891118e-06
1568494052230,2019-09-14T16:47:32.230,5.6,-1.6565246761937145e-05,1.1446049809805379e-07,7.891635445234807e-06
1568494052280,2019-09-14T16:47:32.280,5.65,-1.5847022139945773e-05,-1.107074424527065e-07,6.106155353822597e-06
1568494052330,2019-09-14T16:47:32.330,5.7,-1.4713968361390643e-05,1.3820020787317595e-07,4.379283874418739e-06
