epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636731911304,2021-11-12T10:45:11.304,0.000,1.341,14.817,3.476
1636731911314,2021-11-12T10:45:11.314,0.010,1.707,14.817,3.354
1636731911324,2021-11-12T10:45:11.324,0.020,1.159,13.720,3.476
1636731911334,2021-11-12T10:45:11.334,0.030,1.098,12.744,3.293
1636731911344,2021-11-12T10:45:11.344,0.040,1.280,11.951,2.988
1636731911354,2021-11-12T10:45:11.354,0.050,1.463,11.098,2.805
1636731911364,2021-11-12T10:45:11.364,0.060,1.524,10.549,2.561
1636731911374,2021-11-12T10:45:11.374,0.070,1.341,9.817,2.073
1636731911384,2021-11-12T10:45:11.384,0.080,1.098,9.085,1.646
1636731911394,2021-11-12T10:45:11.394,0.090,0.915,8.415,1.341
1636731911404,2021-11-12T10:45:11.404,0.100,1.037,7.744,0.976
1636731911414,2021-11-12T10:45:11.414,0.110,1.341,7.317,0.732
1636731911424,2021-11-12T10:45:11.424,0.120,1.524,6.890,0.488
1636731911434,2021-11-12T10:45:11.434,0.130,1.524,6.341,0.305
1636731911444,2021-11-12T10:45:11.444,0.140,1.646,5.854,0.061
1636731911454,2021-11-12T10:45:11.454,0.150,1.402,5.244,0.000
1636731911464,2021-11-12T10:45:11.464,0.160,1.159,4.756,-0.305
1636731911474,2021-11-12T10:45:11.474,0.170,1.159,4.329,-0.610
1636731911484,2021-11-12T10:45:11.484,0.180,1.280,3.963,-0.732
1636731911494,2021-11-12T10:45:11.494,0.190,1.463,3.659,-0.976
1636731911504,2021-11-12T10:45:11.504,0.200,1.402,3.232,-1.159
1636731911514,2021-11-12T10:45:11.514,0.210,1.341,2.805,-1.341
1636731911524,2021-11-12T10:45:11.524,0.220,1.585,2.561,-1.524
1636731911534,2021-11-12T10:45:11.534,0.230,1.524,2.256,-1.707
1636731911544,2021-11-12T10:45:11.544,0.240,1.463,2.073,-1.829
1636731911554,2021-11-12T10:45:11.554,0.250,1.402,1.768,-1.951
1636731911564,2021-11-12T10:45:11.564,0.260,1.280,1.707,-1.951
1636731911574,2021-11-12T10:45:11.574,0.270,1.220,1.463,-2.012
1636731911584,2021-11-12T10:45:11.584,0.280,1.098,1.220,-1.951
1636731911594,2021-11-12T10:45:11.594,0.290,0.976,1.037,-1.768
1636731911604,2021-11-12T10:45:11.604,0.300,0.915,1.037,-1.646
1636731911614,2021-11-12T10:45:11.614,0.310,0.671,1.037,-1.402
1636731911624,2021-11-12T10:45:11.624,0.320,0.488,1.159,-1.402
1636731911634,2021-11-12T10:45:11.634,0.330,0.122,1.159,-1.341
1636731911644,2021-11-12T10:45:11.644,0.340,-0.244,1.280,-0.976
1636731911654,2021-11-12T10:45:11.654,0.350,-0.488,1.280,-0.610
1636731911664,2021-11-12T10:45:11.664,0.360,-0.793,1.341,0.061
1636731911674,2021-11-12T10:45:11.674,0.370,-1.220,1.280,1.159
1636731911684,2021-11-12T10:45:11.684,0.380,-1.402,1.280,2.561
1636731911694,2021-11-12T10:45:11.694,0.390,-1.402,1.280,4.695
1636731911704,2021-11-12T10:45:11.704,0.400,-1.585,1.098,7.012
1636731911714,2021-11-12T10:45:11.714,0.410,-1.585,0.976,9.451
1636731911724,2021-11-12T10:45:11.724,0.420,-1.402,0.915,12.073
1636731911734,2021-11-12T10:45:11.734,0.430,-1.280,0.915,14.268
1636731911744,2021-11-12T10:45:11.744,0.440,-0.976,1.098,16.280
1636731911754,2021-11-12T10:45:11.754,0.450,-0.671,1.402,18.232
1636731911764,2021-11-12T10:45:11.764,0.460,-0.305,1.768,20.427
1636731911774,2021-11-12T10:45:11.774,0.470,-0.610,2.073,22.561
1636731911784,2021-11-12T10:45:11.784,0.480,-1.037,2.378,24.573
1636731911794,2021-11-12T10:45:11.794,0.490,-1.402,2.683,26.829
1636731911804,2021-11-12T10:45:11.804,0.500,-1.585,2.866,28.963
1636731911814,2021-11-12T10:45:11.814,0.510,-1.220,3.171,30.488
1636731911824,2021-11-12T10:45:11.824,0.520,-0.183,3.598,31.585
1636731911834,2021-11-12T10:45:11.834,0.530,0.366,4.024,32.439
1636731911844,2021-11-12T10:45:11.844,0.540,0.732,4.329,32.317
1636731911854,2021-11-12T10:45:11.854,0.550,0.305,4.573,30.854
1636731911864,2021-11-12T10:45:11.864,0.560,-0.549,4.878,27.988
1636731911874,2021-11-12T10:45:11.874,0.570,-1.159,5.366,23.780
1636731911884,2021-11-12T10:45:11.884,0.580,-1.707,5.854,18.232
1636731911894,2021-11-12T10:45:11.894,0.590,-2.073,6.341,12.500
1636731911904,2021-11-12T10:45:11.904,0.600,-2.256,6.707,6.768
1636731911914,2021-11-12T10:45:11.914,0.610,-2.439,6.890,1.037
1636731911924,2021-11-12T10:45:11.924,0.620,-2.744,6.829,-4.756
1636731911934,2021-11-12T10:45:11.934,0.630,-3.476,6.341,-9.939
1636731911944,2021-11-12T10:45:11.944,0.640,-3.780,5.610,-14.451
1636731911954,2021-11-12T10:45:11.954,0.650,-3.902,5.000,-18.171
1636731911964,2021-11-12T10:45:11.964,0.660,-4.085,4.451,-21.159
1636731911974,2021-11-12T10:45:11.974,0.670,-3.902,3.902,-23.720
1636731911984,2021-11-12T10:45:11.984,0.680,-3.841,3.598,-26.341
1636731911994,2021-11-12T10:45:11.994,0.690,-4.024,3.415,-29.085
1636731912004,2021-11-12T10:45:12.004,0.700,-4.268,3.171,-31.707
1636731912014,2021-11-12T10:45:12.014,0.710,-5.000,2.988,-34.268
1636731912024,2021-11-12T10:45:12.024,0.720,-5.671,2.805,-36.768
1636731912034,2021-11-12T10:45:12.034,0.730,-6.220,2.561,-38.841
1636731912044,2021-11-12T10:45:12.044,0.740,-6.341,2.195,-39.756
1636731912054,2021-11-12T10:45:12.054,0.750,-6.341,1.768,-40.183
1636731912064,2021-11-12T10:45:12.064,0.760,-6.280,1.402,-40.366
1636731912074,2021-11-12T10:45:12.074,0.770,-6.707,0.793,-40.427
1636731912084,2021-11-12T10:45:12.084,0.780,-7.561,0.244,-40.488
1636731912094,2021-11-12T10:45:12.094,0.790,-7.683,-0.244,-39.939
1636731912104,2021-11-12T10:45:12.104,0.800,-7.622,-0.976,-38.902
1636731912114,2021-11-12T10:45:12.114,0.810,-7.866,-1.341,-38.110
1636731912124,2021-11-12T10:45:12.124,0.820,-7.988,-1.768,-36.951
1636731912134,2021-11-12T10:45:12.134,0.830,-7.927,-2.317,-35.732
1636731912144,2021-11-12T10:45:12.144,0.840,-8.232,-2.622,-35.122
1636731912154,2021-11-12T10:45:12.154,0.850,-8.659,-2.805,-34.512
1636731912164,2021-11-12T10:45:12.164,0.860,-8.841,-2.927,-33.720
1636731912174,2021-11-12T10:45:12.174,0.870,-9.024,-2.866,-32.744
1636731912184,2021-11-12T10:45:12.184,0.880,-9.268,-2.744,-31.646
1636731912194,2021-11-12T10:45:12.194,0.890,-9.451,-2.683,-30.488
1636731912204,2021-11-12T10:45:12.204,0.900,-9.695,-2.683,-29.146
1636731912214,2021-11-12T10:45:12.214,0.910,-10.122,-2.683,-27.500
1636731912224,2021-11-12T10:45:12.224,0.920,-10.427,-2.683,-25.488
1636731912234,2021-11-12T10:45:12.234,0.930,-10.366,-2.683,-23.232
1636731912244,2021-11-12T10:45:12.244,0.940,-9.878,-2.683,-20.671
1636731912254,2021-11-12T10:45:12.254,0.950,-9.512,-2.805,-17.866
1636731912264,2021-11-12T10:45:12.264,0.960,-8.963,-2.988,-15.183
1636731912274,2021-11-12T10:45:12.274,0.970,-8.232,-3.110,-12.439
1636731912284,2021-11-12T10:45:12.284,0.980,-7.439,-3.354,-9.756
