epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635949293892,2021-11-03T10:21:33.892,0.000,99694.578
1635949294028,2021-11-03T10:21:34.028,0.136,99690.344
1635949294163,2021-11-03T10:21:34.163,0.271,99691.109
1635949294299,2021-11-03T10:21:34.299,0.407,99687.305
1635949294435,2021-11-03T10:21:34.435,0.543,99689.219
1635949294570,2021-11-03T10:21:34.570,0.678,99694.578
1635949294706,2021-11-03T10:21:34.706,0.814,99686.727
1635949294841,2021-11-03T10:21:34.841,0.949,99691.898
1635949294977,2021-11-03T10:21:34.977,1.085,99688.063
1635949295113,2021-11-03T10:21:35.113,1.221,99689.984
1635949295248,2021-11-03T10:21:35.248,1.356,99692.664
1635949295384,2021-11-03T10:21:35.384,1.492,99689.406
1635949295520,2021-11-03T10:21:35.520,1.628,99690.563
1635949295655,2021-11-03T10:21:35.655,1.763,99689.406
1635949295791,2021-11-03T10:21:35.791,1.899,99691.547
1635949295928,2021-11-03T10:21:35.928,2.036,99689.984
1635949296062,2021-11-03T10:21:36.062,2.170,99694.227
1635949296199,2021-11-03T10:21:36.199,2.307,99689.406
1635949296333,2021-11-03T10:21:36.333,2.441,99688.422
1635949296470,2021-11-03T10:21:36.470,2.578,99687.875
1635949296606,2021-11-03T10:21:36.606,2.714,99693.430
1635949296741,2021-11-03T10:21:36.741,2.849,99691.320
1635949296877,2021-11-03T10:21:36.877,2.985,99688.063
1635949297013,2021-11-03T10:21:37.013,3.121,99690.563
1635949297148,2021-11-03T10:21:37.148,3.256,99688.063
1635949297284,2021-11-03T10:21:37.284,3.392,99690.750
1635949297419,2021-11-03T10:21:37.419,3.527,99694.766
1635949297555,2021-11-03T10:21:37.555,3.663,99686.180
1635949297691,2021-11-03T10:21:37.691,3.799,99690.203
1635949297826,2021-11-03T10:21:37.826,3.934,99692.883
1635949297962,2021-11-03T10:21:37.962,4.070,99686.727
1635949298099,2021-11-03T10:21:38.099,4.207,99679.477
1635949298233,2021-11-03T10:21:38.233,4.341,99681.938
1635949298370,2021-11-03T10:21:38.370,4.478,99681.359
1635949298506,2021-11-03T10:21:38.506,4.614,99686.180
1635949298641,2021-11-03T10:21:38.641,4.749,99685.383
1635949298777,2021-11-03T10:21:38.777,4.885,99680.594
1635949298913,2021-11-03T10:21:38.913,5.021,99690.203
1635949299048,2021-11-03T10:21:39.048,5.156,99684.844
1635949299184,2021-11-03T10:21:39.184,5.292,99684.047
1635949299319,2021-11-03T10:21:39.319,5.427,99686.727
1635949299455,2021-11-03T10:21:39.455,5.563,99683.688
1635949299591,2021-11-03T10:21:39.591,5.699,99684.266
1635949299726,2021-11-03T10:21:39.726,5.834,99681.578
1635949299862,2021-11-03T10:21:39.862,5.970,99681.359
1635949299998,2021-11-03T10:21:39.998,6.106,99685.383
1635949300133,2021-11-03T10:21:40.133,6.241,99682.156
1635949300269,2021-11-03T10:21:40.269,6.377,99681.359
1635949300404,2021-11-03T10:21:40.404,6.512,99682.922
1635949300540,2021-11-03T10:21:40.540,6.648,99678.680
1635949300677,2021-11-03T10:21:40.677,6.785,99683.500
1635949300813,2021-11-03T10:21:40.813,6.921,99687.516
1635949300948,2021-11-03T10:21:40.948,7.056,99684.266
1635949301084,2021-11-03T10:21:41.084,7.192,99686.945
1635949301219,2021-11-03T10:21:41.219,7.327,99683.500
1635949301355,2021-11-03T10:21:41.355,7.463,99685.609
1635949301491,2021-11-03T10:21:41.491,7.599,99678.680
1635949301626,2021-11-03T10:21:41.626,7.734,99681.578
1635949301762,2021-11-03T10:21:41.762,7.870,99680.594
1635949301898,2021-11-03T10:21:41.898,8.006,99683.500
1635949302033,2021-11-03T10:21:42.033,8.141,99686.367
1635949302169,2021-11-03T10:21:42.169,8.277,99689.625
1635949302306,2021-11-03T10:21:42.306,8.414,99686.945
1635949302440,2021-11-03T10:21:42.440,8.548,99685.609
1635949302577,2021-11-03T10:21:42.577,8.685,99686.945
1635949302713,2021-11-03T10:21:42.713,8.821,99681.578
1635949302848,2021-11-03T10:21:42.848,8.956,99685.031
1635949302984,2021-11-03T10:21:42.984,9.092,99683.688
1635949303119,2021-11-03T10:21:43.119,9.227,99688.281
1635949303255,2021-11-03T10:21:43.255,9.363,99691.734
1635949303391,2021-11-03T10:21:43.391,9.499,99686.945
1635949303526,2021-11-03T10:21:43.526,9.634,99690.969
1635949303662,2021-11-03T10:21:43.662,9.770,99686.727
1635949303798,2021-11-03T10:21:43.798,9.906,99686.945
1635949303933,2021-11-03T10:21:43.933,10.041,99689.047
1635949304069,2021-11-03T10:21:44.069,10.177,99686.367
1635949304205,2021-11-03T10:21:44.205,10.313,99693.867
1635949304340,2021-11-03T10:21:44.340,10.448,99693.648
1635949304476,2021-11-03T10:21:44.476,10.584,99689.844
1635949304613,2021-11-03T10:21:44.613,10.721,99687.156
1635949304747,2021-11-03T10:21:44.747,10.855,99691.734
1635949304884,2021-11-03T10:21:44.884,10.992,99693.867
1635949305020,2021-11-03T10:21:45.020,11.128,99692.531
1635949305155,2021-11-03T10:21:45.155,11.263,99693.070
1635949305291,2021-11-03T10:21:45.291,11.399,99690.391
1635949305426,2021-11-03T10:21:45.426,11.534,99696.547
1635949305562,2021-11-03T10:21:45.562,11.670,99693.070
1635949305698,2021-11-03T10:21:45.698,11.806,99693.070
1635949305833,2021-11-03T10:21:45.833,11.941,99685.031
1635949305969,2021-11-03T10:21:45.969,12.077,99691.188
1635949306105,2021-11-03T10:21:46.105,12.213,99689.844
1635949306240,2021-11-03T10:21:46.240,12.348,99689.844
1635949306376,2021-11-03T10:21:46.376,12.484,99688.500
1635949306513,2021-11-03T10:21:46.513,12.621,99693.867
1635949306647,2021-11-03T10:21:46.647,12.755,99684.484
1635949306784,2021-11-03T10:21:46.784,12.892,99685.031
1635949306918,2021-11-03T10:21:46.918,13.026,99687.711
1635949307055,2021-11-03T10:21:47.055,13.163,99685.828
1635949307191,2021-11-03T10:21:47.191,13.299,99687.711
1635949307326,2021-11-03T10:21:47.326,13.434,99691.375
1635949307462,2021-11-03T10:21:47.462,13.570,99691.188
1635949307598,2021-11-03T10:21:47.598,13.706,99689.844
1635949307733,2021-11-03T10:21:47.733,13.841,99688.281
1635949307869,2021-11-03T10:21:47.869,13.977,99689.625
1635949308005,2021-11-03T10:21:48.005,14.113,99688.500
1635949308140,2021-11-03T10:21:48.140,14.248,99694.055
1635949308276,2021-11-03T10:21:48.276,14.384,99693.867
1635949308413,2021-11-03T10:21:48.413,14.521,99689.844
1635949308547,2021-11-03T10:21:48.547,14.655,99687.922
1635949308684,2021-11-03T10:21:48.684,14.792,99693.289
1635949308818,2021-11-03T10:21:48.818,14.926,99691.953
1635949308955,2021-11-03T10:21:48.955,15.063,99690.031
1635949309091,2021-11-03T10:21:49.091,15.199,99690.391
1635949309226,2021-11-03T10:21:49.226,15.334,99688.500
1635949309362,2021-11-03T10:21:49.362,15.470,99691.188
1635949309498,2021-11-03T10:21:49.498,15.606,99692.531
1635949309633,2021-11-03T10:21:49.633,15.741,99689.844
1635949309769,2021-11-03T10:21:49.769,15.877,99692.531
1635949309905,2021-11-03T10:21:49.905,16.013,99687.352
1635949310040,2021-11-03T10:21:50.040,16.148,99689.266
1635949310176,2021-11-03T10:21:50.176,16.284,99686.016
1635949310311,2021-11-03T10:21:50.311,16.419,99687.352
1635949310447,2021-11-03T10:21:50.447,16.555,99689.266
1635949310583,2021-11-03T10:21:50.583,16.691,99688.695
1635949310718,2021-11-03T10:21:50.718,16.826,99686.594
1635949310854,2021-11-03T10:21:50.854,16.962,99680.648
1635949310991,2021-11-03T10:21:50.991,17.099,99688.695
1635949311125,2021-11-03T10:21:51.125,17.233,99684.484
1635949311262,2021-11-03T10:21:51.262,17.370,99683.328
1635949311398,2021-11-03T10:21:51.398,17.506,99681.984
1635949311533,2021-11-03T10:21:51.533,17.641,99679.891
1635949311669,2021-11-03T10:21:51.669,17.777,99685.469
1635949311804,2021-11-03T10:21:51.804,17.912,99683.328
1635949311940,2021-11-03T10:21:51.940,18.048,99687.922
1635949312076,2021-11-03T10:21:52.076,18.184,99686.016
1635949312211,2021-11-03T10:21:52.211,18.319,99685.250
1635949312347,2021-11-03T10:21:52.347,18.455,99684.672
1635949312483,2021-11-03T10:21:52.483,18.591,99684.672
1635949312620,2021-11-03T10:21:52.620,18.728,99683.328
1635949312754,2021-11-03T10:21:52.754,18.862,99681.438
1635949312891,2021-11-03T10:21:52.891,18.999,99682.781
1635949313025,2021-11-03T10:21:53.025,19.133,99679.313
1635949313162,2021-11-03T10:21:53.162,19.270,99683.328
1635949313298,2021-11-03T10:21:53.298,19.406,99683.328
1635949313433,2021-11-03T10:21:53.433,19.541,99681.984
1635949313569,2021-11-03T10:21:53.569,19.677,99686.234
1635949313705,2021-11-03T10:21:53.705,19.813,99679.891
1635949313840,2021-11-03T10:21:53.840,19.948,99683.328
1635949313976,2021-11-03T10:21:53.976,20.084,99678.547
1635949314112,2021-11-03T10:21:54.112,20.220,99686.016
1635949314247,2021-11-03T10:21:54.247,20.355,99687.352
1635949314383,2021-11-03T10:21:54.383,20.491,99681.984
1635949314519,2021-11-03T10:21:54.519,20.627,99684.672
1635949314654,2021-11-03T10:21:54.654,20.762,99684.672
1635949314790,2021-11-03T10:21:54.790,20.898,99686.016
1635949314927,2021-11-03T10:21:54.927,21.035,99679.313
1635949315061,2021-11-03T10:21:55.061,21.169,99684.672
1635949315198,2021-11-03T10:21:55.198,21.306,99680.648
1635949315332,2021-11-03T10:21:55.332,21.440,99687.352
1635949315469,2021-11-03T10:21:55.469,21.577,99687.352
1635949315605,2021-11-03T10:21:55.605,21.713,99686.016
1635949315740,2021-11-03T10:21:55.740,21.848,99685.250
1635949315876,2021-11-03T10:21:55.876,21.984,99684.891
1635949316012,2021-11-03T10:21:56.012,22.120,99689.484
1635949316147,2021-11-03T10:21:56.147,22.255,99687.352
1635949316283,2021-11-03T10:21:56.283,22.391,99688.141
1635949316418,2021-11-03T10:21:56.418,22.526,99694.273
1635949316554,2021-11-03T10:21:56.554,22.662,99689.266
1635949316690,2021-11-03T10:21:56.690,22.798,99690.828
1635949316825,2021-11-03T10:21:56.825,22.933,99683.906
1635949316961,2021-11-03T10:21:56.961,23.069,99687.922
1635949317098,2021-11-03T10:21:57.098,23.206,99687.352
1635949317232,2021-11-03T10:21:57.232,23.340,99688.906
1635949317369,2021-11-03T10:21:57.369,23.477,99685.469
1635949317505,2021-11-03T10:21:57.505,23.613,99690.031
1635949317640,2021-11-03T10:21:57.640,23.748,99689.266
1635949317776,2021-11-03T10:21:57.776,23.884,99690.031
1635949317911,2021-11-03T10:21:57.911,24.019,99688.141
1635949318047,2021-11-03T10:21:58.047,24.155,99690.031
1635949318183,2021-11-03T10:21:58.183,24.291,99686.813
1635949318318,2021-11-03T10:21:58.318,24.426,99686.813
1635949318454,2021-11-03T10:21:58.454,24.562,99687.578
1635949318590,2021-11-03T10:21:58.590,24.698,99684.672
1635949318725,2021-11-03T10:21:58.725,24.833,99692.172
1635949318861,2021-11-03T10:21:58.861,24.969,99683.328
1635949318996,2021-11-03T10:21:58.996,25.104,99689.484
1635949319132,2021-11-03T10:21:59.132,25.240,99686.234
1635949319268,2021-11-03T10:21:59.268,25.376,99686.016
1635949319403,2021-11-03T10:21:59.403,25.511,99680.648
1635949319539,2021-11-03T10:21:59.539,25.647,99690.250
1635949319676,2021-11-03T10:21:59.676,25.784,99688.336
1635949319810,2021-11-03T10:21:59.810,25.918,99687.352
1635949319947,2021-11-03T10:21:59.947,26.055,99681.219
1635949320083,2021-11-03T10:22:00.083,26.191,99683.328
1635949320218,2021-11-03T10:22:00.218,26.326,99686.813
1635949320354,2021-11-03T10:22:00.354,26.462,99692.938
1635949320490,2021-11-03T10:22:00.490,26.598,99684.672
1635949320625,2021-11-03T10:22:00.625,26.733,99687.352
1635949320761,2021-11-03T10:22:00.761,26.869,99685.469
1635949320896,2021-11-03T10:22:00.896,27.004,99682.203
1635949321032,2021-11-03T10:22:01.032,27.140,99685.469
1635949321168,2021-11-03T10:22:01.168,27.276,99682.781
1635949321303,2021-11-03T10:22:01.303,27.411,99683.328
1635949321439,2021-11-03T10:22:01.439,27.547,99687.352
1635949321576,2021-11-03T10:22:01.576,27.684,99684.125
1635949321710,2021-11-03T10:22:01.710,27.818,99682.781
1635949321847,2021-11-03T10:22:01.847,27.955,99685.469
1635949321983,2021-11-03T10:22:01.983,28.091,99685.469
1635949322118,2021-11-03T10:22:02.118,28.226,99683.547
1635949322254,2021-11-03T10:22:02.254,28.362,99686.234
1635949322390,2021-11-03T10:22:02.390,28.498,99683.547
1635949322525,2021-11-03T10:22:02.525,28.633,99686.813
1635949322661,2021-11-03T10:22:02.661,28.769,99687.000
1635949322796,2021-11-03T10:22:02.796,28.904,99681.438
1635949322932,2021-11-03T10:22:02.932,29.040,99681.984
1635949323068,2021-11-03T10:22:03.068,29.176,99682.203
