epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1646070268100,2022-02-28T12:44:28.100,0.000,99015.625
1646070268236,2022-02-28T12:44:28.236,0.136,99015.039
1646070268371,2022-02-28T12:44:28.371,0.271,99015.039
1646070268507,2022-02-28T12:44:28.507,0.407,99019.820
1646070268644,2022-02-28T12:44:28.644,0.544,99018.477
1646070268778,2022-02-28T12:44:28.778,0.678,99014.281
1646070268915,2022-02-28T12:44:28.915,0.815,99015.797
1646070269051,2022-02-28T12:44:29.051,0.951,99009.672
1646070269186,2022-02-28T12:44:29.186,1.086,99010.250
1646070269322,2022-02-28T12:44:29.322,1.222,99016.375
1646070269457,2022-02-28T12:44:29.457,1.357,99015.039
1646070269593,2022-02-28T12:44:29.593,1.493,99014.281
1646070269729,2022-02-28T12:44:29.729,1.629,99017.141
1646070269864,2022-02-28T12:44:29.864,1.764,99016.172
1646070270000,2022-02-28T12:44:30.000,1.900,99013.109
1646070270136,2022-02-28T12:44:30.136,2.036,99012.359
1646070270271,2022-02-28T12:44:30.271,2.171,99011.594
1646070270407,2022-02-28T12:44:30.407,2.307,99010.250
1646070270542,2022-02-28T12:44:30.542,2.442,99015.039
1646070270678,2022-02-28T12:44:30.678,2.578,99009.672
1646070270814,2022-02-28T12:44:30.814,2.714,99009.094
1646070270949,2022-02-28T12:44:30.949,2.849,99012.359
1646070271085,2022-02-28T12:44:31.085,2.985,99010.250
1646070271222,2022-02-28T12:44:31.222,3.122,99006.984
1646070271356,2022-02-28T12:44:31.356,3.256,99006.984
1646070271493,2022-02-28T12:44:31.493,3.393,99011.773
1646070271627,2022-02-28T12:44:31.627,3.527,99009.672
1646070271764,2022-02-28T12:44:31.764,3.664,99011.594
1646070271900,2022-02-28T12:44:31.900,3.800,99011.016
1646070272035,2022-02-28T12:44:32.035,3.935,99011.773
1646070272171,2022-02-28T12:44:32.171,4.071,99013.695
1646070272307,2022-02-28T12:44:32.307,4.207,99013.906
1646070272442,2022-02-28T12:44:32.442,4.342,99008.906
1646070272578,2022-02-28T12:44:32.578,4.478,99009.094
1646070272713,2022-02-28T12:44:32.713,4.613,99011.984
1646070272849,2022-02-28T12:44:32.849,4.749,99011.219
1646070272985,2022-02-28T12:44:32.985,4.885,99008.328
1646070273120,2022-02-28T12:44:33.120,5.020,99013.109
1646070273256,2022-02-28T12:44:33.256,5.156,99007.750
1646070273393,2022-02-28T12:44:33.393,5.293,99007.750
1646070273527,2022-02-28T12:44:33.527,5.427,99009.672
1646070273664,2022-02-28T12:44:33.664,5.564,99008.531
1646070273800,2022-02-28T12:44:33.800,5.700,99008.531
1646070273935,2022-02-28T12:44:33.935,5.835,99008.531
1646070274071,2022-02-28T12:44:34.071,5.971,99014.656
1646070274206,2022-02-28T12:44:34.206,6.106,99009.875
1646070274342,2022-02-28T12:44:34.342,6.242,99013.109
1646070274478,2022-02-28T12:44:34.478,6.378,99009.875
1646070274613,2022-02-28T12:44:34.613,6.513,99010.063
