epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635775516201,2021-11-01T10:05:16.201,0.0,-0.29641882076428067,-0.13435514465323528,1.4350523605206171
1635775516211,2021-11-01T10:05:16.211,0.01,-0.312388670937949,0.09956165029943566,0.6076553370505449
1635775516221,2021-11-01T10:05:16.221,0.02,-0.26471316298998865,0.11835384745071376,0.29622878607428577
1635775516231,2021-11-01T10:05:16.231,0.03,-0.1195804395081777,0.0579827213941998,0.36211077166152517
1635775516241,2021-11-01T10:05:16.241,0.04,0.03467376712048963,0.14054989533142873,0.40767578308385954
1635775516251,2021-11-01T10:05:16.251,0.05,0.02465882866267518,0.35089392216740384,0.3686996786362138
1635775516261,2021-11-01T10:05:16.261,0.06,-0.16475883659736615,0.5755304065137163,0.40142522270596415
1635775516271,2021-11-01T10:05:16.271,0.07,-0.3158924748572367,0.813197552876615,0.5476029170354088
1635775516281,2021-11-01T10:05:16.281,0.08,-0.2804570476363668,1.110427489093245,0.7163963779533562
1635775516291,2021-11-01T10:05:16.291,0.09,-0.18132165056571548,1.4424710193482029,0.8288651872324007
1635775516301,2021-11-01T10:05:16.301,0.1,-0.18312669265137038,1.7430410307470372,0.9122018707740449
1635775516311,2021-11-01T10:05:16.311,0.11,-0.2779839126366051,1.978379022008785,1.0618121777995806
1635775516321,2021-11-01T10:05:16.321,0.12,-0.4168349399786677,2.1441196450872417,1.2803500619440047
1635775516331,2021-11-01T10:05:16.331,0.13,-0.6115462885872142,2.2313229907719014,1.4256623701088222
1635775516341,2021-11-01T10:05:16.341,0.14,-0.7922616023236672,2.228791513489261,1.3878050524400818
1635775516351,2021-11-01T10:05:16.351,0.15,-0.8167362316178923,2.1275701200731243,1.2159119665696965
1635775516361,2021-11-01T10:05:16.361,0.16,-0.7553720059504254,1.9131673793526316,0.996251834500586
1635775516371,2021-11-01T10:05:16.371,0.17,-0.906846636361019,1.596505211513434,0.7325431316039617
1635775516381,2021-11-01T10:05:16.381,0.18,-1.3258260021233765,1.2420894334806127,0.4485084439845258
1635775516391,2021-11-01T10:05:16.391,0.19,-1.5810606654182209,0.9069414378854533,0.27121001267218975
1635775516401,2021-11-01T10:05:16.401,0.2,-1.3017863262340539,0.5785995343564674,0.2630521870623745
1635775516411,2021-11-01T10:05:16.411,0.21,-0.774500088832903,0.23701863004243062,0.28207305413289135
1635775516421,2021-11-01T10:05:16.421,0.22,-0.5930617756342812,-0.08041657965794696,0.16496002956505929
1635775516431,2021-11-01T10:05:16.431,0.23,-0.8547445869785096,-0.35539186835423703,-0.037289242499859536
1635775516441,2021-11-01T10:05:16.441,0.24,-1.140387666172228,-0.645623474752003,-0.13655383586330222
1635775516451,2021-11-01T10:05:16.451,0.25,-1.1838071578418836,-0.9728655222773039,-0.059218596705531076
1635775516461,2021-11-01T10:05:16.461,0.26,-1.1200073900367362,-1.2556618677961962,0.07734623504226718
1635775516471,2021-11-01T10:05:16.471,0.27,-1.1087930818072937,-1.4417433649086144,0.12863471731792409
1635775516481,2021-11-01T10:05:16.481,0.28,-1.090439449582456,-1.5951473432269854,0.1040821612836781
1635775516491,2021-11-01T10:05:16.491,0.29,-0.9585815739657402,-1.7819676280898378,0.13101106850462568
1635775516501,2021-11-01T10:05:16.501,0.3,-0.7227955438582225,-1.9825132994789345,0.25626910028624966
1635775516511,2021-11-01T10:05:16.511,0.31,-0.4462813685377391,-2.159791991898909,0.3872173633705672
1635775516521,2021-11-01T10:05:16.521,0.32,-0.19561783988030518,-2.3061896244256603,0.43259705446971974
1635775516531,2021-11-01T10:05:16.531,0.33,-0.07233245731213367,-2.402806121942601,0.38347986366811954
1635775516541,2021-11-01T10:05:16.541,0.34,-0.12011104724835217,-2.427212870861165,0.2791692617135773
1635775516551,2021-11-01T10:05:16.551,0.35,-0.18402155336842507,-2.401324007489416,0.2120735898380558
1635775516561,2021-11-01T10:05:16.561,0.36,-0.044362208789800406,-2.363042115292936,0.28786511772771256
1635775516571,2021-11-01T10:05:16.571,0.37,0.2850102281093386,-2.3095795373291876,0.4653876697116949
1635775516581,2021-11-01T10:05:16.581,0.38,0.5563199249985582,-2.2156660416288334,0.5567091905064208
1635775516591,2021-11-01T10:05:16.591,0.39,0.5928686906814368,-2.078678681787342,0.481492658513728
1635775516601,2021-11-01T10:05:16.601,0.4,0.468627577791234,-1.9027401564046884,0.37078781267594496
1635775516611,2021-11-01T10:05:16.611,0.41,0.40014139996133236,-1.6588593345997151,0.338715141959544
1635775516621,2021-11-01T10:05:16.621,0.42,0.4941606830584332,-1.3063039233474218,0.3087633332968082
1635775516631,2021-11-01T10:05:16.631,0.43,0.579459498383562,-0.8517077617055323,0.15638732336332362
1635775516641,2021-11-01T10:05:16.641,0.44,0.4271721503940289,-0.35579093230536607,-0.08037171243892059
1635775516651,2021-11-01T10:05:16.651,0.45,0.15549783269481637,0.11593838739421344,-0.2233039635568403
1635775516661,2021-11-01T10:05:16.661,0.46,0.07933243160408551,0.534395206734597,-0.17543264240212336
1635775516671,2021-11-01T10:05:16.671,0.47,0.15196661012128562,0.9136444457226214,-0.05270702221345054
1635775516681,2021-11-01T10:05:16.681,0.48,0.030540900766869414,1.2749256180600708,-0.013775204424252039
1635775516691,2021-11-01T10:05:16.691,0.49,-0.2941304424895666,1.5825786355224993,0.005724053909200215
1635775516701,2021-11-01T10:05:16.701,0.5,-0.4360875327352244,1.7495984809917657,0.20875805429508204
1635775516711,2021-11-01T10:05:16.711,0.51,-0.2202068159687881,1.7476008692469147,0.5491791204148403
1635775516721,2021-11-01T10:05:16.721,0.52,0.07870168642409758,1.659367542575687,0.6752370493578881
1635775516731,2021-11-01T10:05:16.731,0.53,0.1654687440730452,1.5748547740152605,0.4085190061235401
1635775516741,2021-11-01T10:05:16.741,0.54,0.0678804626706109,1.496195302721138,0.06687032945930221
1635775516751,2021-11-01T10:05:16.751,0.55,-0.030432341154405067,1.3882144751086014,0.0919145252383056
1635775516761,2021-11-01T10:05:16.761,0.56,-0.06466308141944636,1.2586495701321414,0.4444641698275447
1635775516771,2021-11-01T10:05:16.771,0.57,-0.08376639535964558,1.140638053083289,0.621149606706881
1635775516781,2021-11-01T10:05:16.781,0.58,-0.1069950957012343,1.0306177838406763,0.3605121713077927
1635775516791,2021-11-01T10:05:16.791,0.59,-0.11202095534934052,0.8883220242014555,0.039405412683360855
1635775516801,2021-11-01T10:05:16.801,0.6,-0.1157841950411844,0.7096210996668173,0.07532681697163789
1635775516811,2021-11-01T10:05:16.811,0.61,-0.1499989392253824,0.5640237247134204,0.2606753938624298
1635775516821,2021-11-01T10:05:16.821,0.62,-0.17386512870476467,0.5069526071404031,0.15751184243123106
1635775516831,2021-11-01T10:05:16.831,0.63,-0.1326144571124254,0.48836933838922103,-0.14036262797942567
1635775516841,2021-11-01T10:05:16.841,0.64,-0.0879091233449435,0.4362157528407423,-0.18193252910235863
1635775516851,2021-11-01T10:05:16.851,0.65,-0.14285478325744866,0.3904755368623828,0.11793121440264148
1635775516861,2021-11-01T10:05:16.861,0.66,-0.23167903937797227,0.4390568959489533,0.4376128966550563
1635775516871,2021-11-01T10:05:16.871,0.67,-0.16087974120459694,0.5717928381068305,0.5899405375456839
1635775516881,2021-11-01T10:05:16.881,0.68,0.07696838740998174,0.7262725377772005,0.6814402568143356
1635775516891,2021-11-01T10:05:16.891,0.69,0.23056440011839352,0.9100222959711339,0.8076421664026054
1635775516901,2021-11-01T10:05:16.901,0.7,0.16283790235432738,1.1503067726746905,0.8965182130615181
1635775516911,2021-11-01T10:05:16.911,0.71,0.07092034979106016,1.397192113787861,0.8454624731126985
1635775516921,2021-11-01T10:05:16.921,0.72,0.1512156948559555,1.583259725746064,0.6572861311748235
1635775516931,2021-11-01T10:05:16.931,0.73,0.2978237036886311,1.720601768489566,0.42267946618070185
1635775516941,2021-11-01T10:05:16.941,0.74,0.33735165400451184,1.8585881460240028,0.21693956074888437
1635775516951,2021-11-01T10:05:16.951,0.75,0.30490055860303794,1.9720064605928802,0.06016076270498753
1635775516961,2021-11-01T10:05:16.961,0.76,0.29240925819324665,1.9663559974199667,-0.01580346525388534
1635775516971,2021-11-01T10:05:16.971,0.77,0.24186090790503378,1.818295805903611,0.03373354869651909
1635775516981,2021-11-01T10:05:16.981,0.78,0.05389459072376764,1.629436691294152,0.13912316919491566
1635775516991,2021-11-01T10:05:16.991,0.79,-0.2268361848215657,1.4800610498985196,0.11605877543026977
1635775517001,2021-11-01T10:05:17.001,0.8,-0.4491734072496143,1.3216784960201355,-0.10840593590822727
1635775517011,2021-11-01T10:05:17.011,0.81,-0.5394841910978205,1.0815904244963397,-0.375303308864848
1635775517021,2021-11-01T10:05:17.021,0.82,-0.5721422452738746,0.7743943228459205,-0.4986274191481966
1635775517031,2021-11-01T10:05:17.031,0.83,-0.6375610101253915,0.4566011811613371,-0.4975135233077112
1635775517041,2021-11-01T10:05:17.041,0.84,-0.7184872962279053,0.15665097307396017,-0.5077431770690262
1635775517051,2021-11-01T10:05:17.051,0.85,-0.7557439059951259,-0.11999780137393458,-0.5460135575085264
1635775517061,2021-11-01T10:05:17.061,0.86,-0.7361388103860161,-0.3624531088108128,-0.5208396311984249
1635775517071,2021-11-01T10:05:17.071,0.87,-0.6518811026470792,-0.5416429854542615,-0.42163087052544457
1635775517081,2021-11-01T10:05:17.081,0.88,-0.5145783668392592,-0.6361958832524274,-0.3315711155341608
1635775517091,2021-11-01T10:05:17.091,0.89,-0.4346490620223735,-0.6634599404495183,-0.313146934397349
1635775517101,2021-11-01T10:05:17.101,0.9,-0.4830505488770393,-0.6228416586740807,-0.42884063057224486
1635775517111,2021-11-01T10:05:17.111,0.91,-0.5072890983707234,-0.4396388325226428,-0.7697454591284854
1635775517121,2021-11-01T10:05:17.121,0.92,-0.37796883346591426,-0.06806912900828113,-1.3133052015974371
1635775517131,2021-11-01T10:05:17.131,0.93,-0.3192553383829161,0.4119121323831867,-1.8801854363736425
1635775517141,2021-11-01T10:05:17.141,0.94,-0.5282080035982083,0.9278542050261513,-2.4045165909537634
1635775517151,2021-11-01T10:05:17.151,0.95,-0.6711357213629479,1.5663069323280836,-3.171062376241153
1635775517161,2021-11-01T10:05:17.161,0.96,-0.5214832652047097,2.4489022369159805,-4.576359989605246
1635775517171,2021-11-01T10:05:17.171,0.97,-0.6622266136871657,3.511551481701674,-6.578260585611975
1635775517181,2021-11-01T10:05:17.181,0.98,-1.4026918540468973,4.531846846701851,-8.567588817457944
1635775517191,2021-11-01T10:05:17.191,0.99,-1.7730964371131823,5.3390447406639625,-9.957708464293924
