epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635517314979,2021-10-29T10:21:54.979,0.000,96611.148
1635517315114,2021-10-29T10:21:55.114,0.135,96618.680
1635517315250,2021-10-29T10:21:55.250,0.271,96623.609
1635517315386,2021-10-29T10:21:55.386,0.407,96619.594
1635517315521,2021-10-29T10:21:55.521,0.542,96621.500
1635517315657,2021-10-29T10:21:55.657,0.678,96610.313
1635517315792,2021-10-29T10:21:55.792,0.813,96619.594
1635517315928,2021-10-29T10:21:55.928,0.949,96613.750
1635517316065,2021-10-29T10:21:56.065,1.086,96620.156
1635517316199,2021-10-29T10:21:56.199,1.220,96607.906
1635517316336,2021-10-29T10:21:56.336,1.357,96611.078
1635517316472,2021-10-29T10:21:56.472,1.493,96620.156
1635517316606,2021-10-29T10:21:56.606,1.627,96620.336
1635517316743,2021-10-29T10:21:56.743,1.764,96618.828
1635517316879,2021-10-29T10:21:56.879,1.900,96610.313
1635517317014,2021-10-29T10:21:57.014,2.035,96617.484
1635517317150,2021-10-29T10:21:57.150,2.171,96612.563
1635517317285,2021-10-29T10:21:57.285,2.306,96612.141
1635517317421,2021-10-29T10:21:57.421,2.442,96607.313
1635517317557,2021-10-29T10:21:57.557,2.578,96619.594
1635517317692,2021-10-29T10:21:57.692,2.713,96610.797
1635517317828,2021-10-29T10:21:57.828,2.849,96613.328
1635517317964,2021-10-29T10:21:57.964,2.985,96618.258
1635517318099,2021-10-29T10:21:58.099,3.120,96617.344
1635517318235,2021-10-29T10:21:58.235,3.256,96623.188
1635517318370,2021-10-29T10:21:58.370,3.391,96619.742
1635517318506,2021-10-29T10:21:58.506,3.527,96614.992
1635517318643,2021-10-29T10:21:58.643,3.664,96605.805
1635517318777,2021-10-29T10:21:58.777,3.798,96621.672
1635517318914,2021-10-29T10:21:58.914,3.935,96620.516
1635517319050,2021-10-29T10:21:59.050,4.071,96614.813
1635517319185,2021-10-29T10:21:59.185,4.206,96619.000
1635517319321,2021-10-29T10:21:59.321,4.342,96618.078
1635517319457,2021-10-29T10:21:59.457,4.478,96609.328
1635517319592,2021-10-29T10:21:59.592,4.613,96617.836
1635517319728,2021-10-29T10:21:59.728,4.749,96617.836
1635517319863,2021-10-29T10:21:59.863,4.884,96608.156
