epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1649696329949,2022-04-11T12:58:49.949,0.000,98116.016
1649696330083,2022-04-11T12:58:50.083,0.134,98123.656
1649696330220,2022-04-11T12:58:50.220,0.271,98119.844
1649696330354,2022-04-11T12:58:50.354,0.405,98120.234
1649696330491,2022-04-11T12:58:50.491,0.542,98117.547
1649696330627,2022-04-11T12:58:50.627,0.678,98113.531
1649696330762,2022-04-11T12:58:50.762,0.813,98121.734
1649696330898,2022-04-11T12:58:50.898,0.949,98114.281
1649696331034,2022-04-11T12:58:51.034,1.085,98117.719
1649696331169,2022-04-11T12:58:51.169,1.220,98119.445
1649696331305,2022-04-11T12:58:51.305,1.356,98118.297
1649696331441,2022-04-11T12:58:51.441,1.492,98120.234
1649696331576,2022-04-11T12:58:51.576,1.627,98119.641
1649696331712,2022-04-11T12:58:51.712,1.763,98116.211
1649696331847,2022-04-11T12:58:51.847,1.898,98116.211
1649696331983,2022-04-11T12:58:51.983,2.034,98119.047
1649696332120,2022-04-11T12:58:52.120,2.171,98122.516
1649696332254,2022-04-11T12:58:52.254,2.305,98119.047
1649696332391,2022-04-11T12:58:52.391,2.442,98119.641
1649696332527,2022-04-11T12:58:52.527,2.578,98119.641
1649696332662,2022-04-11T12:58:52.662,2.713,98115.422
1649696332798,2022-04-11T12:58:52.798,2.849,98120.234
1649696332934,2022-04-11T12:58:52.934,2.985,98119.047
1649696333069,2022-04-11T12:58:53.069,3.120,98117.719
1649696333205,2022-04-11T12:58:53.205,3.256,98111.609
1649696333341,2022-04-11T12:58:53.341,3.392,98115.031
1649696333476,2022-04-11T12:58:53.476,3.527,98112.359
1649696333612,2022-04-11T12:58:53.612,3.663,98114.484
1649696333748,2022-04-11T12:58:53.748,3.799,98107.781
1649696333883,2022-04-11T12:58:53.883,3.934,98109.680
1649696334019,2022-04-11T12:58:54.019,4.070,98115.031
1649696334154,2022-04-11T12:58:54.154,4.205,98111.016
