epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635775738096,2021-11-01T10:08:58.096,0.000,99354.625
1635775738233,2021-11-01T10:08:58.233,0.137,99350.391
1635775738367,2021-11-01T10:08:58.367,0.271,99356.180
1635775738504,2021-11-01T10:08:58.504,0.408,99351.375
1635775738640,2021-11-01T10:08:58.640,0.544,99354.266
1635775738775,2021-11-01T10:08:58.775,0.679,99359.047
1635775738911,2021-11-01T10:08:58.911,0.815,99347.359
1635775739047,2021-11-01T10:08:59.047,0.951,99357.703
1635775739182,2021-11-01T10:08:59.182,1.086,99354.266
1635775739318,2021-11-01T10:08:59.318,1.222,99353.500
1635775739453,2021-11-01T10:08:59.453,1.357,99357.516
1635775739589,2021-11-01T10:08:59.589,1.493,99352.352
1635775739725,2021-11-01T10:08:59.725,1.629,99356.367
1635775739860,2021-11-01T10:08:59.860,1.764,99357.703
1635775739996,2021-11-01T10:08:59.996,1.900,99354.266
1635775740133,2021-11-01T10:09:00.133,2.037,99352.922
1635775740267,2021-11-01T10:09:00.267,2.171,99348.906
1635775740404,2021-11-01T10:09:00.404,2.308,99357.156
1635775740538,2021-11-01T10:09:00.538,2.442,99351.016
1635775740675,2021-11-01T10:09:00.675,2.579,99348.906
1635775740811,2021-11-01T10:09:00.811,2.715,99354.266
1635775740946,2021-11-01T10:09:00.946,2.850,99354.484
1635775741082,2021-11-01T10:09:01.082,2.986,99354.484
1635775741218,2021-11-01T10:09:01.218,3.122,99354.484
1635775741353,2021-11-01T10:09:01.353,3.257,99354.484
1635775741489,2021-11-01T10:09:01.489,3.393,99352.352
1635775741625,2021-11-01T10:09:01.625,3.529,99352.570
1635775741760,2021-11-01T10:09:01.760,3.664,99355.250
1635775741896,2021-11-01T10:09:01.896,3.800,99355.820
1635775742031,2021-11-01T10:09:02.031,3.935,99353.906
1635775742167,2021-11-01T10:09:02.167,4.071,99359.047
1635775742303,2021-11-01T10:09:02.303,4.207,99357.156
1635775742438,2021-11-01T10:09:02.438,4.342,99356.008
1635775742574,2021-11-01T10:09:02.574,4.478,99356.008
1635775742711,2021-11-01T10:09:02.711,4.615,99351.805
1635775742845,2021-11-01T10:09:02.845,4.749,99353.688
1635775742982,2021-11-01T10:09:02.982,4.886,99352.570
1635775743118,2021-11-01T10:09:03.118,5.022,99356.586
1635775743253,2021-11-01T10:09:03.253,5.157,99350.469
1635775743389,2021-11-01T10:09:03.389,5.293,99355.250
1635775743524,2021-11-01T10:09:03.524,5.428,99352.570
1635775743660,2021-11-01T10:09:03.660,5.564,99347.984
1635775743796,2021-11-01T10:09:03.796,5.700,99355.250
1635775743931,2021-11-01T10:09:03.931,5.835,99351.445
1635775744067,2021-11-01T10:09:04.067,5.971,99349.891
1635775744203,2021-11-01T10:09:04.203,6.107,99352.570
1635775744338,2021-11-01T10:09:04.338,6.242,99355.469
1635775744474,2021-11-01T10:09:04.474,6.378,99353.328
1635775744611,2021-11-01T10:09:04.611,6.515,99350.109
1635775744745,2021-11-01T10:09:04.745,6.649,99350.875
1635775744882,2021-11-01T10:09:04.882,6.786,99354.672
1635775745018,2021-11-01T10:09:05.018,6.922,99353.328
1635775745153,2021-11-01T10:09:05.153,7.057,99348.766
1635775745289,2021-11-01T10:09:05.289,7.193,99347.430
1635775745424,2021-11-01T10:09:05.424,7.328,99350.656
1635775745560,2021-11-01T10:09:05.560,7.464,99355.469
1635775745696,2021-11-01T10:09:05.696,7.600,99351.445
1635775745831,2021-11-01T10:09:05.831,7.735,99347.430
1635775745967,2021-11-01T10:09:05.967,7.871,99346.859
1635775746103,2021-11-01T10:09:06.103,8.007,99350.875
1635775746240,2021-11-01T10:09:06.240,8.144,99356.984
1635775746374,2021-11-01T10:09:06.374,8.278,99358.328
1635775746509,2021-11-01T10:09:06.509,8.413,99352.969
1635775746645,2021-11-01T10:09:06.645,8.549,99351.445
1635775746781,2021-11-01T10:09:06.781,8.685,99354.531
1635775746916,2021-11-01T10:09:06.916,8.820,99354.313
1635775747052,2021-11-01T10:09:07.052,8.956,99360.461
1635775747189,2021-11-01T10:09:07.189,9.093,99352.969
1635775747323,2021-11-01T10:09:07.323,9.227,99358.328
1635775747460,2021-11-01T10:09:07.460,9.364,99355.656
1635775747596,2021-11-01T10:09:07.596,9.500,99356.445
1635775747731,2021-11-01T10:09:07.731,9.635,99361.219
1635775747867,2021-11-01T10:09:07.867,9.771,99355.109
1635775748002,2021-11-01T10:09:08.002,9.906,99350.516
1635775748138,2021-11-01T10:09:08.138,10.042,99351.852
1635775748274,2021-11-01T10:09:08.274,10.178,99357.203
1635775748409,2021-11-01T10:09:08.409,10.313,99361.000
1635775748545,2021-11-01T10:09:08.545,10.449,99356.445
1635775748681,2021-11-01T10:09:08.681,10.585,99346.281
1635775748816,2021-11-01T10:09:08.816,10.720,99354.750
1635775748952,2021-11-01T10:09:08.952,10.856,99349.172
1635775749089,2021-11-01T10:09:09.089,10.993,99351.094
1635775749223,2021-11-01T10:09:09.223,11.127,99354.313
1635775749360,2021-11-01T10:09:09.360,11.264,99347.836
1635775749496,2021-11-01T10:09:09.496,11.400,99349.938
1635775749631,2021-11-01T10:09:09.631,11.535,99348.414
1635775749767,2021-11-01T10:09:09.767,11.671,99353.188
1635775749903,2021-11-01T10:09:09.903,11.807,99353.953
1635775750038,2021-11-01T10:09:10.038,11.942,99353.406
1635775750174,2021-11-01T10:09:10.174,12.078,99358.766
1635775750309,2021-11-01T10:09:10.309,12.213,99346.500
1635775750445,2021-11-01T10:09:10.445,12.349,99360.102
1635775750581,2021-11-01T10:09:10.581,12.485,99358.766
1635775750716,2021-11-01T10:09:10.716,12.620,99356.625
1635775750852,2021-11-01T10:09:10.852,12.756,99350.156
1635775750989,2021-11-01T10:09:10.989,12.893,99350.734
1635775751123,2021-11-01T10:09:11.123,13.027,99351.281
1635775751260,2021-11-01T10:09:11.260,13.164,99354.750
1635775751396,2021-11-01T10:09:11.396,13.300,99352.070
1635775751531,2021-11-01T10:09:11.531,13.435,99345.922
1635775751667,2021-11-01T10:09:11.667,13.571,99345.375
1635775751802,2021-11-01T10:09:11.802,13.706,99356.273
1635775751938,2021-11-01T10:09:11.938,13.842,99351.500
1635775752074,2021-11-01T10:09:12.074,13.978,99349.578
1635775752209,2021-11-01T10:09:12.209,14.113,99352.828
1635775752345,2021-11-01T10:09:12.345,14.249,99348.813
1635775752480,2021-11-01T10:09:12.480,14.384,99351.500
1635775752616,2021-11-01T10:09:12.616,14.520,99352.469
1635775752752,2021-11-01T10:09:12.752,14.656,99356.273
1635775752887,2021-11-01T10:09:12.887,14.791,99347.484
1635775753023,2021-11-01T10:09:13.023,14.927,99348.242
1635775753159,2021-11-01T10:09:13.159,15.063,99353.813
1635775753294,2021-11-01T10:09:13.294,15.198,99352.258
1635775753430,2021-11-01T10:09:13.430,15.334,99342.344
1635775753565,2021-11-01T10:09:13.565,15.469,99354.391
1635775753701,2021-11-01T10:09:13.701,15.605,99349.797
1635775753838,2021-11-01T10:09:13.838,15.742,99353.813
1635775753972,2021-11-01T10:09:13.972,15.876,99351.711
1635775754109,2021-11-01T10:09:14.109,16.013,99353.047
1635775754245,2021-11-01T10:09:14.245,16.149,99355.156
1635775754380,2021-11-01T10:09:14.380,16.284,99351.141
1635775754516,2021-11-01T10:09:14.516,16.420,99353.813
1635775754651,2021-11-01T10:09:14.651,16.555,99350.563
1635775754787,2021-11-01T10:09:14.787,16.691,99347.125
1635775754923,2021-11-01T10:09:14.923,16.827,99350.563
1635775755059,2021-11-01T10:09:15.059,16.963,99350.375
1635775755194,2021-11-01T10:09:15.194,17.098,99352.469
1635775755330,2021-11-01T10:09:15.330,17.234,99353.813
1635775755465,2021-11-01T10:09:15.465,17.369,99345.781
1635775755601,2021-11-01T10:09:15.601,17.505,99351.352
1635775755738,2021-11-01T10:09:15.738,17.642,99344.445
1635775755872,2021-11-01T10:09:15.872,17.776,99350.563
1635775756009,2021-11-01T10:09:16.009,17.913,99357.250
1635775756143,2021-11-01T10:09:16.143,18.047,99352.688
1635775756280,2021-11-01T10:09:16.280,18.184,99352.469
